Unnamed: 0,Tweet Posted Time (UTC),Tweet Content,Tweet Location
194505,18-04-2020,Privacy concerns during lockdown ,Rajasthan
194506,18-04-2020,Really works but stink like hell.. Use it in lockdown   bhr jaane ka tension hi ni h,Rajasthan
194507,18-04-2020,Ministry of Women and Child Development @MinistryWCD @smritiirani: Domestic violence during the #coronavirus lockdown: Use #NirbhayaFunds to support survivors #BehindClosedDoors - Sign the Petition! http://chng.it/FxL4CLLt via @ChangeOrg_India I'm facing increased abuse,Rajasthan
194508,18-04-2020,@CMHelpline1076 I am Sanjai sahai and belong to lucknow. I have been struck in lockdown in jaipur. My no is 8875020629 Kindly help me to pick me from jaipur and get me back to my home town lucknow.,Rajasthan
194509,18-04-2020,#LetsPledgeToServeBirds #make it a habit in lock down to keep food and water on your rooflops for the birds ,Rajasthan
197893,19-04-2020,Yes that's absolutely right.. #Rajasthan under leadership of #CM @ashokgehlot51 is doing great work to control spread of deadly #coronavirus in the state and is going for testing in big way.. #Rajasthan #govt plans to ramp testing further..,Rajasthan
197894,19-04-2020,Rajasthan government released a list of services or activities allowed during the modified lockdown from April 21 till May 3. #RajasthanLockDown #Lockdown #Rajasthan #Coronavirus #COVID #COVID19 #Update,Rajasthan
197895,19-04-2020,Treadmills are easy to use and provide an efficient and predictable aerobic workout  so they're great tools for losing weight  getting fit  and staying fit. Contact for more information :- 9717361122 http://Www.fitgymlife.com #covid19 #coronavirus #StayHom #fitgymlife #treadmill,Rajasthan
197896,19-04-2020,Corona Virus Update Rajasthan #CoronaUpdatesInIndia #Rajasthan #covid_19 #COVID #StayHomeStaySafe #coronavirus #StayAtHomeSaveLives #StayHomeStaySafe #Lockdown2 #Jaipur,Rajasthan
197897,19-04-2020,#NeverGiveUp#covid19#stayhome ,Rajasthan
197898,19-04-2020,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link iOS: https://apps.apple.com/in/app/aarogyasetu/id1505825357 Android:,Rajasthan
197899,19-04-2020,Rajasthan government released a list of services or activities allowed during the modified lockdown from April 21 till May 3. #RajasthanLockDown #Lockdown #Rajasthan #Coronavirus #COVID #COVID19 #Update,Rajasthan
197900,19-04-2020,Treadmills are easy to use and provide an efficient and predictable aerobic workout  so they're great tools for losing weight  getting fit  and staying fit. Contact for more information :- 9717361122 http://Www.fitgymlife.com #covid19 #coronavirus #StayHom #fitgymlife #treadmill,Rajasthan
197901,19-04-2020,Nothing wrong in refusing Markaz returned patients if the hospital has no facility to treat corona/covid19 patients ?? You can't be that nave or are you ?? ,Rajasthan
197902,19-04-2020,No word on Tabligi Lynching of thousands .. . Through Covid19 .. . Any explanation .. You Jihadi / supporters.. ,Rajasthan
197903,19-04-2020,'It is health that is real wealth and not pieces of gold and silver' Boost you Immune System with #chocolatesmoothie to fight againest #coviÌd19 #homerecipes #stayathome #staysafe #loveyourself #chocolate #curdâ¦ https://www.instagram.com/p/B_KBuLpnZde/?igshid=lmhf9l8pso7i,Rajasthan
197904,19-04-2020,#BREAKING : 26 members of a single family found #COVID19 positive in Jahangirpuri area of Delhi  including Husband  his 2 wives  12 daughters  7 sons and more...,Rajasthan
197905,19-04-2020,Software Training Online #onlinetraining #it #softwaredeveloper #stayathome #lockdown2020 #coviÌd19 @Jaipur  Rajasthan https://www.instagram.com/p/B_JUz4pn5Tc/?igshid=1iee52acwk0p,Rajasthan
197906,19-04-2020,#DilSeThankYou to all those who are working hard for us out there. @akshaykumar @narendramodi #IndiaFightsCorona #CoronaWarriors #COVID,Rajasthan
197907,19-04-2020,#IndianFlag was projected on the #Matterhorn mountain in Swiss Alps to send out a message of hope and strength to all Indians. . . #TogetherAtHome #India #MatterhornMountain #IndiaFightsCorona #TogetherAtHome #StaySafeStayHealthy #StayHome #StaySafe #JaipurInsights,Rajasthan
197908,19-04-2020,Even after this lockdown is over  we have to keep all cities clean as today.... #Jaipur #lockdown #Covid_19 #IndiaFightsCorona #April2020 @RajCMO @ashokgehlot51 @ZeeNews @aajtak,Rajasthan
199332,19-04-2020,Positive Impact: Since people are on self-quarantine due to #Covid_19india nature started blooming #natureishealing #NaturePhotography #Covid_19 â at Jaipur National University,Rajasthan
199333,19-04-2020,@nsitharaman @Anurag_Office Sharekhan holding more than 80000 Rs. From last one month and in this covid 19 pandemic such fraud happened under this leadership,Rajasthan
199334,19-04-2020,Vaccine against #COVID might take a year. Every country has limited resources against the spread of #COVIDã¼19 Governments wonât be able to help  nor will the Almighty  unless you help yourself. #StayHomeStaySafe and support governments.,Rajasthan
199335,19-04-2020,#receipe #2nd for the day. #mangorabdi #mangoicecream getting ready. Hopefully kids will love tomorrow. #cookingday during #covid_19 #indiaagainstcorona @Jaipur  Rajasthan https://www.instagram.com/p/B_K2NZig7tm/?igshid=1rmq7joy3tpbz,Rajasthan
199336,19-04-2020,Rajasthan government released a list of services or activities allowed during the modified lockdown from April 21 till May 3. #RajasthanLockDown #Lockdown #Rajasthan #Coronavirus #COVID #COVID19 #Update,Rajasthan
199337,19-04-2020,#DilSeThankYou to all those who are working hard for us out there. @akshaykumar @narendramodi #IndiaFightsCorona #CoronaWarriors #COVID ,Rajasthan
199338,19-04-2020,Social distancing !! . . . To share your work tag us!! Hashtag: #everydayrajasthan . . Old image by Mili Paul . . . . . . . . #Rajasthan #oldjaipur #archives #pinkcity #jaipur #india #streetphotography #Coronaindia #Covid_19india #travelphotography #architecturephotography,Rajasthan
199339,19-04-2020,Lunching on the battlefield. Celebrated #shab_e_baraat at Motikatla Dispensary amidst #Covid_19 tests in #Ramganj #Jaipur,Rajasthan
199340,19-04-2020,@politemAAn #BLOG Covid-19 updates: No relaxation of lockdown in Delhi  says CM Arvind Kejriwal we salute sir education matters ,Rajasthan
199341,19-04-2020,Corona Virus Update Rajasthan #CoronaUpdatesInIndia #Rajasthan #covid_19 #COVID #StayHomeStaySafe #coronavirus #StayAtHomeSaveLives #StayHomeStaySafe #Lockdown2 #Jaipur,Rajasthan
199342,19-04-2020,Even after this lockdown is over  we have to keep all cities clean as today.... #Jaipur #lockdown #Covid_19 #IndiaFightsCorona #April2020 @RajCMO @ashokgehlot51 @ZeeNews @aajtak,Rajasthan
199343,19-04-2020,Ask not what your country can do for you- ask what you can do for your country-JFK #Covid_19 #StayHomeStaySafe #COVID #positive #rajcmo,Rajasthan
199344,19-04-2020,@aajtak @anjanaomkashyap @RohitSardana0 @zeerajasthan_ @ZeeNews please i request to you gov ko un logo k bare me bhi aap log bataye jo lockdown me other state me fase hue hai aur wo apne ghar jana chahate h qki unke pass koi option nhi h ghar jane k alawa,Rajasthan
199345,19-04-2020,The lockdown is for people  not for police and administration. All the complaints are attended and being resolved as usual. Safety and rights of women are top priority as always.,Rajasthan
199346,19-04-2020,Sir what about who peoples who are still lockdown in other states please arrange anything he want move our home Town I'm also From gorakhpur but due to Corona impect i can't move anywhere I appreciate your way of work but please need to something,Rajasthan
199347,19-04-2020,1/N In my opinion  small households in densely populated urban poor areas like #Ramganj pose a challenge of personal space for women during lockdown. Secondly  single mothers and widows who were also earning members are facing challenges to sustain their families.,Rajasthan
199348,19-04-2020,#LockdownCynicsFail India is being lauded the world over for containment of virus by lockdown but the cynics have an agenda with confused mind. They should have little more patience the most glorious victory of India to be recorded in world history of epidemics.,Rajasthan
199349,19-04-2020,Rajasthan government released a list of services or activities allowed during the modified lockdown from April 21 till May 3. #RajasthanLockDown #Lockdown #Rajasthan #Coronavirus #COVID #COVID19 #Update,Rajasthan
199350,19-04-2020,Empty roads  not so empty... . . . . #road #clouds #blackclouds #streets #streetphotography #streetlights #trees #treesofinstagram #colors #popcolors #skyisacanvas #lockdown #lockdown2020 #samsung #galaxym20â¦ https://www.instagram.com/p/B_Krt64jOJJ/?igshid=v7jo3kve4zk3,Rajasthan
199351,19-04-2020,It is unfair to open a subordinate court in a modified lockdown because there will be increased congestion in the court  which increases the risk of infection. On the one hand  who is struggling to save all our lives CJI should be revisited. #AshokGehlot #CJI,Rajasthan
199352,19-04-2020,During the lockdown... Tension freeee... ,Rajasthan
199353,19-04-2020,Today attended a VC of #Rajasthan #CM @ashokgehlot51 and asked him about state of #Economy of #Rajasthan due to #lockdown @ashokgehlot51 is one of the leaders who is knowledgeable and understands #economy very well. please watch video for his reply @SimmiAhuja_ @_lokeshsharma,Rajasthan
199354,19-04-2020,EGGLESS CHOCOLATE CAKE! So  I recently baked this cake for one of my friendsâ lockdown birthday using @bakewithshivesh âs recipe. The cake turned out to be extremely delicious &amp; soft. I topped it up with some darkâ¦ https://www.instagram.com/p/B_KiwkAA4ZM/?igshid=46kjx0i7i2it,Rajasthan
199355,19-04-2020,Wild can move freely in absence of human under lockdown. ,Rajasthan
199356,19-04-2020,"#Hindus were killed in #Palghar near #Mumbai in front of the ""police"". RT if you feel this is suitable for the Maharastra government. #Police #MumbaiPolice #lockdown #2Point0 #MumbaiGovDown",Rajasthan
199357,19-04-2020,Before lockdown: 9-5 After lockdown: 69 #lockdown2,Rajasthan
199358,19-04-2020,https://www.ritujain.in/book-review-shunya/ one more book review  all feedbacks would be appreciated #shunya #book #review #QuarantineTime #lockdown,Rajasthan
199359,19-04-2020,lockdown continue rakhna ek acha step hai,Rajasthan
199360,19-04-2020,@IndiGo6E I have booked ticket for 3rd May'20 from-JPR to AMD Name-Chitresh Flight No-6E-238 PNR- EDP1RL PNR- TKJLJW Booked through online website.Due to Lockdown Flights are cancelled so I want my full amount to refund in my account @ChitreshVijay M 9001,Rajasthan
199361,19-04-2020,@politemAAn #BLOG Covid-19 updates: No relaxation of lockdown in Delhi  says CM Arvind Kejriwal we salute sir education matters ,Rajasthan
199362,19-04-2020,Amidst all lockdown  great to see DAV Jaipur School kids happily celebrate all festivals remotely.. So inspiring ! Kudos to all teachers for making this happen #lockdown #jaipur #SundayMotivation #StayHomeStaySafe @narendramodi @PMOIndia @RajCMO @cbseindia29 @HRDMinistry,Rajasthan
199363,19-04-2020,@adgzonemeerut plz help in implementing lockdown,Rajasthan
199364,19-04-2020,@ashokgehlot51 In #Rajasthan  we will be implementing modified lockdown from 20th April till 3rd May. #COVID19Pandemic #à¤°à¤¾à¤à¤¸à¥à¤¥à¤¾à¤¨_à¤¸à¤¤à¤°à¥à¤_à¤¹à¥,Rajasthan
199365,19-04-2020,Guess the Banks Name.... #WhereIsBoris #lockdown #LockdownHouseParty #StayHomeStaySafe,Rajasthan
199366,19-04-2020,Even after this lockdown is over  we have to keep all cities clean as today.... #Jaipur #lockdown #Covid_19 #IndiaFightsCorona #April2020 @RajCMO @ashokgehlot51 @ZeeNews @aajtak,Rajasthan
202937,20-04-2020,I am not very much sure about this data.But there should be increase in the number of test conducted rapidly to monitor whether coronavirus hotspots in the country are increasing or decreasing. #TestingTestingTesting #test_karo_yah_rest_karo #PMWakeUpSaveIndia,Rajasthan
202938,20-04-2020,Click on the link below to read article by eminent #neurologist Dr #Ashokpanagariya on post #lockdown strategies... @rajcmo @PMOIndia @AmitShah @drharshvardhan @RaghusharmaINC #coronavirus #coronavirusinindia #CoronaVirusUpdate https://aseemamag.com/covid-19-post-lockdown-strategies/,Rajasthan
202939,20-04-2020,West Texas Intermediate (WTI) #CrudeOil futures hit lowest in its history  as storage capacity runs out amid #Covid19 Lockdowns. &lt; Crude Oil prices plunged $1per barrel. US crude oil futures fall below $0 for the first time. #OilPrices #OilCrash #USOIL #lockdown,Rajasthan
202940,20-04-2020,#PalgharLobbySilence It is a well thought out plan to provoke majority community &amp; break lockout to create mayhem in the tsunami of covid19,Rajasthan
202941,20-04-2020,Besides #Bhilwara  #Dungarpur  a small tribal town in #rajasthan shooed away #corona silently using puppetry n chitrakatha to make people aware. It has no #COVID19 patient now. @ashokgehlot51 #CoronaVirusUpdate #IndiaFightsCoronavirus,Rajasthan
202942,20-04-2020,Treadmills are available at almost every gym  making it an accessible option for all fitness levels. Plus  if you prefer working out at home  treadmills can easily become part of your home gym  too. Contact for more information :- 9717361122 http://Www.fitgymlife.com #covid19 #gym,Rajasthan
202943,20-04-2020,1553 #COVID19 Cases Reported in Last 24 Hrs Total : 17 265 Cases Highest Daily Rise in Cases #StayHome #StaySafe Practice #SocialDistancing &amp; Follow #Lockdown Guidelines Despite Relaxation Don't Step Out unless very necessary #WearMask #SafeHands #IndiaFightsCorona,Rajasthan
202944,20-04-2020,A dialogue on the current situation of COVID19 from your film @iamsrk  what would it be ?? #AskSRK,Rajasthan
202945,20-04-2020,@PMOIndia @narendramodi dear prime minister  to overcome the financial loss due to covid19  please order that every government and non-government institutions/services should operate on sunday also. There should be no public holiday on occasions like 15th,Rajasthan
202946,20-04-2020,1553 #COVID19 Cases Reported in Last 24 Hrs Total : 17 265 Cases Highest Daily Rise in Cases #StayHome #StaySafe Practice #SocialDistancing &amp; Follow #Lockdown Guidelines Despite Relaxation Don't Step Out unless very necessary #WearMask #SafeHands #IndiaFightsCorona ,Rajasthan
202947,20-04-2020,43 New Cases in #Jaipur. I think Entire #Jaipur should be declared as a #ContainmentZone &amp; Strict Measures are required. CM @ashokgehlot51 should stop this #ModifiedLockdown Drama  step above politics &amp; reconsider the relaxation given in #Rajasthan #BJP #BJYM #IndiaFightsCorona ,Rajasthan
204199,20-04-2020,really it will be foolish saying in india COVID is because of tabligi   on the other hand Mr javed you can't deny because of tabligi this has spread very fast in entire country.Ministry of Health of All states and centre suggests 30% cases are from tablig in 3 states it is 60%,Rajasthan
207567,21-04-2020,I loved the trailer of Suryavanshi. I saw that I would be able to watch this movie very soon  but in the crisis of coronavirus  I could not see the movie.,Rajasthan
207568,21-04-2020,I want to thank all of you employees to the Police Nurses Doctor  the cleaning staff  that you are on duty with this coronavirus and you keep us safe  clean and hygienic.,Rajasthan
207569,21-04-2020,#Govt #hospitals prove they are the real fighters as majority of #pvt #hospitals in #Rajasthan seems to be not functioning at all during #coronavirus crisis. Pvt hospitals are forcing all patients to go to #govt hospitals..#govt doctors you are real heroes @RajCMO @rohitksingh,Rajasthan
207570,21-04-2020,Pravasi Rajasthanis are one of the utmost priority of Government of Rajasthan in these difficult situations of coronavirus pandemic. Rajasthan Government is taking every possible step to support pravasi Rajasthanis. #à¤°à¤¾à¤à¤¸à¥à¤¥à¤¾à¤¨à¤¸à¤¤à¤°à¥à¤à¤¹à¥ #COVID19 â at Civil Lines,Rajasthan
207571,21-04-2020,#Stay safe #Stay home #Stay clean Coronavirus- live safe at home ,Rajasthan
207572,21-04-2020,As #WHO says Tests.. Tests..Tests  #Rajasthan #chiefminister @ashokgehlot51 focuses more on testing to control spread of #coronavirus. Please click on the link below to read my article... @rajcmo @RaghusharmaINC @PMOIndia @SimmiAhuja_ #coronavirusinindia,Rajasthan
207573,21-04-2020,Affiliate Marketing Talks With Kulwant Nagi In this lockdown learn how to start career in affiliate marketing? Tomorrow evening 6 oâclock Subscribe my YouTube channel https://www.youtube.com/ManjeetMadhukar #DigitalTalksWithmanjeet #digitalmarketing #career #affiliatemarketing #covid19 ,Rajasthan
207574,21-04-2020,Whenever you see @DrTedros please ask him Why he has misinformed the world about #COVID19 . #ChinaLiedPeopleDie #WHOLiedPeopleDied,Rajasthan
207575,21-04-2020,Pravasi Rajasthanis are one of the utmost priority of Government of Rajasthan in these difficult situations of coronavirus pandemic. Rajasthan Government is taking every possible step to support pravasi Rajasthanis. #à¤°à¤¾à¤à¤¸à¥à¤¥à¤¾à¤¨à¤¸à¤¤à¤°à¥à¤à¤¹à¥ #COVID19 â at Civil Lines,Rajasthan
207576,21-04-2020,@narendramodi ji I present an ex sarpanch at sambhariya  Rajasthan  Naresh Chawla to addressed safety for farm labour n farm workers against covid19.They are made aware to maintain social distancing while harvesting &amp; during break. An oath is taken by,Rajasthan
207577,21-04-2020,@narendramodi http://ji.one of our volunteer and VDO at Goner panchayat shri Bhanwar singh Rajasthan has made this full body sanitizing structure at home.. proud of the work and sensitivity for addressing the issue of Covid19 ,Rajasthan
207578,21-04-2020,Wishing you a Very Happy Birthday @Rajendra4BJP Ji . I Pray Good Health and Long Life. #IndiaFightsCorona #ThankYouCoronaWarriors,Rajasthan
207579,21-04-2020,Great @PMOIndia #COVID2019 #IndiaFightsCorona ,Rajasthan
207580,21-04-2020,#IndiaFightsCorona Indiaâs efforts bearing results ,Rajasthan
208849,21-04-2020,@h3h3productions hi I'm stuck in India from covid and cannot get into my PayPal account please can you help me ,Rajasthan
208850,21-04-2020,@CMofKarnataka dear sir ..we are from karntatka   stucked in Rajasthan pls hlp us to reach karntatka here Covid cases are increasing....near by ..,Rajasthan
208851,21-04-2020,@ashokgehlot51 @PMOIndia dear sir ..we are from karntatka   stucked in Rajasthan pls hlp us to reach karntatka here Covid cases are increasing....near by ..,Rajasthan
208852,21-04-2020,@PMOIndia dear sir ..we are from karntatka   stucked in Rajasthan pls hlp us to reach karntatka here Covid cases are increasing....near by ..,Rajasthan
208853,21-04-2020,Alphabetical Mantra to fight against COVID-19 #. #COVIDã¼19 #AarogyaSetuApp #StayAwareStaySafe #CleanUp #mask #StayHomeIndia @DrKumarVishwas @PMOIndia @narendramodi @mygovindia @drharshvardhan @KapilMishra_IND,Rajasthan
208854,21-04-2020,A united approach is undoubtedly hampering our collective war against #Covid_19 .,Rajasthan
208855,21-04-2020,Service to people is service to almighty.#Covid_19,Rajasthan
208856,21-04-2020,#Hairpainting #Pm Narendra modi #auction#Covid -19 fund please visit https://m.facebook.com/story.php?story_fbid=3627612960646744&amp;id=100001942275745&amp;sfnsn=scwspmo&amp;s=100001942275745&amp;w=y,Rajasthan
208857,21-04-2020,1) Masks and Sanitizer : Prices already regulated by Govt. Sanitizer are available at half the rate they were before Covid. 2) Ventilator and PPE are procured by Govt from manufacturers. Consumers are not buying them,Rajasthan
208858,21-04-2020,Covid -19 has stopped everyone at one point but all depend on you how you can indulge this time.,Rajasthan
208859,21-04-2020,Situation is worsening in Jaipur as the covid 19 cases are on a steady rise... Now special efforts should be made by the government to get over this pandemic and strict provisions of punishment to those not following the norms of lockdown @RajCMO @RaghusharmaINC,Rajasthan
208860,21-04-2020,#IndiaUnitedAgainstCorona Art to communicate during COVID-19 via NaMo App ,Rajasthan
208861,21-04-2020,Dear #lockdown you are my 'Expecto Patronum' in the world full of 'Dementors' . #COVIDã¼19 #HarryPotter,Rajasthan
208862,21-04-2020,It's better to sit at home and watch the Harry Potter movies at repeat & try to make some of these except go out and have something in your body which will literally make you Dementors. #COVIDã¼19 #lockdown #HarryPotter #wizardingworld @HarryPotterFilm @HarryPotter_Nox,Rajasthan
208863,21-04-2020,Affiliate Marketing Talks With Kulwant Nagi In this lockdown learn how to start career in affiliate marketing? Tomorrow evening 6 oâclock Subscribe my YouTube channel https://www.youtube.com/ManjeetMadhukar #DigitalTalksWithmanjeet #digitalmarketing #career #affiliatemarketing #covid19,Rajasthan
208864,21-04-2020,Me and my two sons have our birthdays in the same week and hence I present to you my Birthday Week Nails. The color used is the favourite of the three of us. All the bakeries are closed during the lockdown so Iâ¦ https://www.instagram.com/p/B_P0WisDRqs/?igshid=18lp152p77kkn,Rajasthan
208865,21-04-2020,Drawings from lockdown https://bbc.in/34Q28RZ via @BBCNews,Rajasthan
208866,21-04-2020,@SudheenKulkarni Sir it's time you hang your boots and enjoy lockdown!,Rajasthan
208867,21-04-2020,We need to regularly and rapidly test our doctors  service providers and delivery persons. They are at high risk  and can act as a ln easy transmitter of virus during and after lockdown.,Rajasthan
208868,21-04-2020,Homemade HUMMUS with WHOLE WHEAT PITA (no yeast) I have tried quite a few recipes in the past one month of lockdown but this one was truly satisfying. I had the same meal both for lunch &amp; dinner. It was THAT good!â¦ https://www.instagram.com/p/B_Pdex-AHUU/?igshid=3vgr2uev5vwj,Rajasthan
208869,21-04-2020,@republic oh! WHO is against lock-down!! Arnab Moron are you listening?? ,Rajasthan
208870,21-04-2020,Lockdown needs to be extended!!,Rajasthan
208871,21-04-2020,The positive side of the lockdown is that I get more time to spend with him. No complaints whatsoever :) : @anupammehta87 . . . . #dog #dogs #dogsofinstagram #love #lockdown #happiness #smile #peace #home #blackdogâ¦ https://www.instagram.com/p/B_PHjoCFPFs/?igshid=lovh2pszklcl,Rajasthan
208872,21-04-2020,@PMOIndia If written complaint allow I will do against @Sharekhan company fraud or wait till lockdown please suggest and everyday @sharekhan harrsement make me depressed,Rajasthan
208873,21-04-2020,@BSEIndia @NSEIndia @ZeeBusiness @CNBCTV18News @nsitharaman @Anurag_Office @PMOIndia What all govt office doing If @Sharekhan doing fraud or it's allow by govt to fraud by any company during lockdown they not reversing fraud purchase transaction,Rajasthan
208874,21-04-2020,@PMOIndia @aajtak @ABPNews @AmitShah We are from http://shaadidukaan.com company(jaipur)this company cheated with us that they promised to give us for lockdown salary but they didn't give us this company behaved very bad,Rajasthan
208875,21-04-2020,Like Demo. many innocent's death will be on govt. Only. This nation will not 4give them. 12-Year-Old Walks 3 Days Amid Lockdown  Dies Just An Hour From Home https://www.ndtv.com/india-news/coronavirus-lockdown-12-year-old-walks-3-days-amid-lockdown-dies-just-an-hour-from-home-2215346 Shared via NDTV News App (Android - http://ndtv.com/android | iPhone - http://ndtv.com/iPhone ),Rajasthan
208876,21-04-2020,Lockdown brings the rivals come together ,Rajasthan
208877,21-04-2020,Situation is worsening in Jaipur as the covid 19 cases are on a steady rise... Now special efforts should be made by the government to get over this pandemic and strict provisions of punishment to those not following the norms of lockdown @RajCMO @RaghusharmaINC,Rajasthan
208878,21-04-2020,@aajtak it seems that there is no lock down in Jaipur. Administration have no strategy. Roads are busy with traffic. Only god can save us.,Rajasthan
212528,22-04-2020,#news Iran coronavirus dying toll rises by 94 to five 391: well being ministry #information ...,Rajasthan
212529,22-04-2020,I want to get answers of all this questions  We should ask this questions from China. There is something wrong  should be probed of #China (#Covid19) by UN  WHO &amp; World Leaders. #ChineseVirus #ChineseVirusCorona #CoronaVirus #lockdown,Rajasthan
212530,22-04-2020,#news Pope  on eve of summit  urges fractured EU to search out unity over coronavirus #information ...,Rajasthan
212531,22-04-2020,#FICoronaUpdates | Live Updates of Coronavirus (Date: 22 Apirl 2020  Time: 11:00PM) #Coronavirus #CoronaUpdate #CoronavirusOutbreak #CoronaAlert #CoronaVirusUpdate #CoronavirusPandemic #COVID19 #COVID2019 #FirstIndia,Rajasthan
212532,22-04-2020,Kerala deserves appreciation for doing excellent job in containing coronavirus inspite of being first state to have infected people and leading country in terms of no of infected people during initial days other states should learn from Kerala model,Rajasthan
212533,22-04-2020,#Indore | 26 more persons have tested positive for #Coronavirus  taking the total number of cases in the district to 945 including 53 deaths. #MadhyaPradesh #Covid_19 #IndoreFightsCorona #CoronavirusOutbreak,Rajasthan
212534,22-04-2020,#Delhi | 71 Delhi Police personnel directed to be in quarantine after head constable tests positive for COVID-19 #DelhiPolice #coronavirus #CoronaVirusUpdates #CoronavirusIndia #COVIDã¼19,Rajasthan
212535,22-04-2020,2. Repay all debt. Particularly  short term debt from non banking sources or high cost debt. Debt traps are the worst thing to be in at a time like this! Repay any credit card outstandings. 3. Buy adequate medical insurance for yourself and family. Ensure Coronavirus is covered.,Rajasthan
212536,22-04-2020,*Everyone knows that corona virus is the only durable &amp; original thing china has exported to the world. *World knows about the faulty PPE &amp; testing kits u suplied. * No one believes a newspaper which is owned by a cruel dictator ,Rajasthan
212537,22-04-2020,This is a slap on the mouth of those who do not apply masks. #COVIDã¼19 #coronavirus #Covid19India #MaskPehnoIndia @PMOIndia @rjraunac,Rajasthan
212538,22-04-2020,@narendramodi Good evening sir its really a very nice decision power u are inheriting really a very good and stuborn decision for our Corona warriors our health workers our medical personnels..shat shat naman #coronavirus #,Rajasthan
212539,22-04-2020,Jaipur Coronavirus Update as on 22nd April 2020 Total Cases - 725 Deaths - 14 Recovered - 52 ACTIVE CASES - 659 Disclaimer - Tried to compile locationwise data; in case of correction or error kindly let me know.. ,Rajasthan
212540,22-04-2020,Covid-19: Human trials of coronavirus vaccine in UK start tomorrow #COVIDã¼19 #Covid19India,Rajasthan
212541,22-04-2020,Panvel Coronavirus Update as on 22nd April 2020 Total Cases - 40 Deaths - 1 Recovered - 14 ACTIVE CASES - 25 ,Rajasthan
212542,22-04-2020,This year's Earth Day ll be different from all that we've spent the last year. We all know that the world is surrounded by a coronavirus. the only way to fight it is social distancing. This earth day take a pledge to do your bit for mother earth. Earth is precious like gems. ,Rajasthan
212543,22-04-2020,At Brazil's biggest cemetery  grave diggers take own measure of coronavirus toll | Article [AMP] | Reuters ,Rajasthan
212544,22-04-2020,You have put on lockdown due to coronavirus but this is the fact that you have ignored daily problems which are becoming huge day by day specially for senior citizens. Those who need to go out as a part of their cure for disease are now becoming hopeless n helpless @narendramodi,Rajasthan
212545,22-04-2020,The #Amarnathyatra cancelled due to the #coronavirus pandemic. Many spots enroute tbe cave fall in the red zone Last year  when the yatra was in its last leg  pilgrims had to cut short their stay in the holy shrine ahead of scrapping of #Article370 in #Kashmir on Aug 05  2019,Rajasthan
212546,22-04-2020,The world has united to fight a Pandemic  Coronavirus. Let's analyse the country-wise data in MATLAB for modelling and forecasting of the disease. Learn MATLAB with a real-life scenario and #StaySafeAtHome Visit https://mlhp.link/LiveCOVID19 #MATLABHelperLiveâ¦,Rajasthan
212547,22-04-2020,Check out our new video Pak Ministers on corona virus funny video bloopers of pak Ministers corona ,Rajasthan
212548,22-04-2020,@ArnabGoswamiRtv Donât get afraid by your remarks CM not even controll the Coronavirus in Ramganj and try to diverting the attention on such gimmicks below is the truth ,Rajasthan
212549,22-04-2020,#news Oil hits lowest this century as coronavirus disaster hammers demand; lockdowns to chop gasoline demand ... ,Rajasthan
212550,22-04-2020,UK government says Oxford University will begin human trials for a coronavirus vaccine this week #COVID19,Rajasthan
212551,22-04-2020,#StayHome #StaySafe 4000 salwar kameez #PakistanArmy soliders killed in kargil war. @OfficialDGISPR #Loc #IndianArmy #PakistanArmy #Surrender #Coronavirus #Covid19 ,Rajasthan
212552,22-04-2020,We should ask this questions from China  we shall have to tweet all this questions to WHO  UN  International Medias  World Leaders's twitter account again & again. We shall have to force to world leaders for probing of #China (#Covid19). #ChineseVirus #ChineseVirusCorona,Rajasthan
212553,22-04-2020,I want to get answers of all this questions  We should ask this questions from China. There is something wrong  should be probed of #China (#Covid19) by UN  WHO &amp; World Leaders. #ChineseVirus #ChineseVirusCorona #CoronaVirus #lockdown,Rajasthan
212554,22-04-2020,This is an epidemic  we all know this which is not only threatning lives but souls too..its an immense pressure to work at Covid susceptible areas..Kudos to all workers #EarthDay2020 #HealthcareHeroes #PharmacistsOnTheFrontline #COVID19 #PMOfIndia #CMofRajasthan https:,Rajasthan
212555,22-04-2020,Couldnât understand role of reports on COVID19 reporting except sharing data of patients  govt instructions which could have been done from distance   excess reporting done only bad to this nation,Rajasthan
212556,22-04-2020,Rajasthan corana covid19 pandemic position; government claims growth rate is down .... great .... just follow protocol and ruthless containment so a flat curve can be achieved.... ,Rajasthan
212557,22-04-2020,Raj Bhawan #Jammu clarifies that Annual #AmaranthYatra has not been cancelled. #RajBhawan in Press release issued just now has said that earlier News about #AmaranthYatra2020 having been cancelled due to outbreak of #COVID19 Pandemic may be treated as cancelled &amp; withdrawn. ,Rajasthan
212558,22-04-2020,#Rajasthan #COVID19 April 22 report till 9pm. Today 153 cases reported Out of which 68 from Jaipur Other state-1 Cumulative-1888 ,Rajasthan
212559,22-04-2020,#India on Wednesday sent 23 tonnes of essential medicines to #Nepal to help it fight the #CoronavirusPandemic which has infected 45 people in the country. #COVID19 #CoronavirusOutbreak #IndiaFightsCorona #COVID19outbreak,Rajasthan
212560,22-04-2020,Maintain Social Distancing: Maintain at least 1 meter (3 feet) distance between yourself and anyone who is coughing or sneezing. Dr. D.C. Gupta (Chest & Allergy Specialist) Website : https://bit.ly/2x3oIJU #coronavirus #coronaaware #covid19 ,Rajasthan
