,Tweet Posted Time (UTC),Tweet Content,Tweet Location
177653,15/04/2020,Body of Meghalayaâs COVID19 victim not allowed cremation  tribal Dorbar denies burial permission .Meghalaya government is caught in a catch 22 position with mortal remains of the stateâs first COVID19 victim.Dr.sailo.must Check the link ,Meghalaya
177654,15/04/2020,He has been a man who served the public all his life and for him to die alone and to be buried alone is very painful. So let's pray for God's amazing grace. #Meghalaya #COVID19 #SaveMeghalaya,Meghalaya
177655,15/04/2020,6 confirmed #covid19 cases of 68 tested (6 more sent for retesting) - tweet from @SangmaConrad @CMO_Meghalaya #MeghalayaCovid19 @MoHFW_INDIA @covid19indiaorg,Meghalaya
178729,15/04/2020,Still increasing COVID -19 cases in India#,Meghalaya
178730,15/04/2020,Dear citizens of our beautiful state Meghalaya please donât be Panic and stressed #Covid_19 Wuhan corona virus#stay at home stay safe #avoid gathering maintain social distancing #follows all the precautions advice by the Health Department #We will win this fight #Covid_19,Meghalaya
178731,15/04/2020,Lockdown police are action good funiss ,Meghalaya
181021,15/04/2020,Still increasing COVID -19 cases in India#,Meghalaya
181022,15/04/2020,Dear citizens of our beautiful state Meghalaya please donât be Panic and stressed #Covid_19 Wuhan corona virus#stay at home stay safe #avoid gathering maintain social distancing #follows all the precautions advice by the Health Department #We will win this fight #Covid_19,Meghalaya
181023,15/04/2020,Lockdown police are action good funiss ,Meghalaya
182554,16/04/2020,2 more cases test +ve. #Meghalaya #COVID19: Total - 9 cases (8 active  1 deceased) ,Meghalaya
182555,16/04/2020,Finally Dr. Sailoâs mortal remains laid to eternal rest at the Riatsamthiah Cemetery. He was the 1st #COVID19 patient and also fatality in Meghalaya. RIP. #Covid19India #Meghalaya #Shillong .Great service by the Municipal Board. #novelcoronavirus @CMO_Meghalaya @alok_pandey,Meghalaya
183557,16/04/2020,Thousand of poor peoples are hunger due COVID 19 lockdown in different part of the country  your govt are not looking for that  only upload the photos &amp; vedios to defeat COVID 19. #PMDoesNotCare,Meghalaya
183558,16/04/2020,On what #Topic of COVID 19 siji,Meghalaya
183559,16/04/2020,"We should strictly follow the ""govt of India guidelines on dead body management of COVID-19 patients"" In #Meghalaya also. We shouldn't neglect the situation.",Meghalaya
183560,16/04/2020,Shubham Charitable Association  Shillong  Meghalaya Relief Work Details during the fight of Covid-19. We are glad to avail few opportunities and still would continue to do the same in whatever form required. ,Meghalaya
183561,16/04/2020,Thousand of poor peoples are hunger due COVID 19 lockdown in different part of the country  your govt are not looking for that  only upload the photos &amp; vedios to defeat COVID 19. #PMDoesNotCare,Meghalaya
186143,16/04/2020,Thousand of poor peoples are hunger due COVID 19 lockdown in different part of the country  your govt are not looking for that  only upload the photos &amp; vedios to defeat COVID 19. #PMDoesNotCare,Meghalaya
186144,16/04/2020,On what #Topic of COVID 19 siji,Meghalaya
186145,16/04/2020,"We should strictly follow the ""govt of India guidelines on dead body management of COVID-19 patients"" In #Meghalaya also. We shouldn't neglect the situation.",Meghalaya
186146,16/04/2020,Shubham Charitable Association  Shillong  Meghalaya Relief Work Details during the fight of Covid-19. We are glad to avail few opportunities and still would continue to do the same in whatever form required. ,Meghalaya
186147,16/04/2020,Thousand of poor peoples are hunger due COVID 19 lockdown in different part of the country  your govt are not looking for that  only upload the photos &amp; vedios to defeat COVID 19. #PMDoesNotCare,Meghalaya
187810,17/04/2020,I salute @captaintommoore for his courage and dedication to the @NHSuk that is working 24/7 to fight #COVID19 in the U.K. ,Meghalaya
188755,17/04/2020,Most dangerous disease  COVID 19 ,Meghalaya
191165,17/04/2020,Some Relief for #Shillong .Grocery shops and essential commodities shops will open for 4 days in a week from 9 am to 4 pm and wholesale shops for 3 days to ensure that more time is given to the people and to avoid overcrowding. #Meghalaya #Covid_19,Meghalaya
191166,17/04/2020,Most dangerous disease  COVID 19 ,Meghalaya
192709,18/04/2020,Honorable Sir may the citizen of the State want 2 know who is the one who spread#Covid19 to Late Dr.Jailo @SangmaConrad,Meghalaya
192710,18/04/2020,The #COVIDMAN of #India #IndiaFightsCorona #AssamFightsCovid19 #Covid_19,Meghalaya
193578,18/04/2020,Please repeat Ramayan. Its for those who missed. Lockdown extended. Please @DDNational @narendramodi Sir kids are learning,Meghalaya
196007,18/04/2020,Just for Information: Total #World Count of People who Died of #COVID #Covid_19 and drink #Alcohol ? Just curious??,Meghalaya
196008,18/04/2020,We all are in unseen  still government might be tracking the first Covid-19. But we all are nervous ,Meghalaya
196009,18/04/2020,@MeghalayaT Thank you . @CMO_Meghalaya @SangmaConrad . Finally feel that my voice has been heard. #Meghalaya #COVID #Shillong @nppmeghalaya @szarita @snehamordani @shubh19822 Letâs make this acnt reachable @NPPIndiaConnect @BJP4Meghalaya @tmagazine1ne @,Meghalaya
196010,18/04/2020,The #COVIDMAN of #India #IndiaFightsCorona #AssamFightsCovid19 #Covid_19,Meghalaya
196011,18/04/2020,Who would have thought that the letter 'C' would destroy this year and ruin everybody's life?Coronavirus  Covid-19;comes from China Case Confirmed  Confinement Contamination  Curfew most serious is Cemetery possible drug is Chloroquin but the real cure is 'Christ'died on Cross.,Meghalaya
196012,18/04/2020,Please repeat Ramayan. Its for those who missed. Lockdown extended. Please @DDNational @narendramodi Sir kids are learning,Meghalaya
197465,19/04/2020,Superb Job @CMO_Meghalaya @MeghalayaT #MeghalayaFightsCovid #Meghalaya #Shillong #COVID #COVID19 ,Meghalaya
200968,19/04/2020,Superb Job @CMO_Meghalaya @MeghalayaT #MeghalayaFightsCovid #Meghalaya #Shillong #COVID #COVID19,Meghalaya
207095,21/04/2020,COVID-19: DBT approves funding for three companies for developing coronavirus vaccine https://www.financialexpress.com/lifestyle/health/covid-19-dbt-approves-funding-for-three-companies-for-developing-coronavirus-vaccine/1934680/ #Hydroxychloroquine #IndiaFightCorona #CoronaUpdatesInIndia #HCQ #Chloroquine,Meghalaya
208021,21/04/2020,Sir please help for poor people during the lockdown,Meghalaya
210155,21/04/2020,COVID-19: DBT approves funding for three companies for developing coronavirus vaccine https://www.financialexpress.com/lifestyle/health/covid-19-dbt-approves-funding-for-three-companies-for-developing-coronavirus-vaccine/1934680/ #Hydroxychloroquine #IndiaFightCorona #CoronaUpdatesInIndia #HCQ #Chloroquine,Meghalaya
210156,21/04/2020,Make disabled people a priority in COVID-19 battle plan : NCPEDP appeals to PM Modi https://newzhook.com/story/disabled-ncpedp-pm-modi-covid-19-coronavirus-accessibility/ via @newzhook,Meghalaya
210157,21/04/2020,Sir please help for poor people during the lockdown,Meghalaya
211547,22/04/2020,UK government says Oxford University will begin human trials for a coronavirus vaccine this week #COVID19,Meghalaya
211548,22/04/2020,Bro in India we call this sorta News : TUBELIGHT . You lookin for more RTs or what? Letâs stick to #COVID19 yea?,Meghalaya
211549,22/04/2020,As #DomesticViolence cases rise in India amid #COVID19 lockdown  we urge the govt @MinistryWCD @smritiirani to use #NirbhayaFunds to support survivors #BehindClosedDoors - Sign the Petition! http://chng.it/LyJVKqgS via @ChangeOrg_India,Meghalaya
211550,22/04/2020,UK government says Oxford University will begin human trials for a coronavirus vaccine this week #COVID19 ,Meghalaya
213654,22/04/2020,I hope Meghalaya have no more threaten of COVID-19 pandemic cases. Oh God save Meghalaya &amp; save us &amp; save whole nation of our country.,Meghalaya
213655,22/04/2020,Thanks to our CM @SangmaConrad for endless efforts to ensure that all the people of #Shillong are safe. Thanks for taking care of the covid positive patients with adequate food health and hygiene. We are thankful to you for the continuous updates ,Meghalaya
213656,22/04/2020,India as a whole is about to face a greater problem post #lockdown when the financial  health and agriculture sector will have a great downfall. Hopefully the #GovernmentOfIndia is ready for the affects of the lockdown and we as concerned citizens will support the government ,Meghalaya
213657,22/04/2020,As #DomesticViolence cases rise in India amid #COVID19 lockdown  we urge the govt @MinistryWCD @smritiirani to use #NirbhayaFunds to support survivors #BehindClosedDoors - Sign the Petition! http://chng.it/LyJVKqgS via @ChangeOrg_India,Meghalaya
213658,22/04/2020,Good to see that the volunteers along Indo-Bangla Fencing are enjoying while rendering services during the lockdown period. @ChakmaCouncil #COVID19India #COVID19outbreak,Meghalaya
215686,22/04/2020,UK government says Oxford University will begin human trials for a coronavirus vaccine this week #COVID19,Meghalaya
215687,22/04/2020,I hope Meghalaya have no more threaten of COVID-19 pandemic cases. Oh God save Meghalaya &amp; save us &amp; save whole nation of our country.,Meghalaya
215688,22/04/2020,Thanks to our CM @SangmaConrad for endless efforts to ensure that all the people of #Shillong are safe. Thanks for taking care of the covid positive patients with adequate food health and hygiene. We are thankful to you for the continuous updates ,Meghalaya
215689,22/04/2020,India as a whole is about to face a greater problem post #lockdown when the financial  health and agriculture sector will have a great downfall. Hopefully the #GovernmentOfIndia is ready for the affects of the lockdown and we as concerned citizens will support the government ,Meghalaya
215690,22/04/2020,As #DomesticViolence cases rise in India amid #COVID19 lockdown  we urge the govt @MinistryWCD @smritiirani to use #NirbhayaFunds to support survivors #BehindClosedDoors - Sign the Petition! http://chng.it/LyJVKqgS via @ChangeOrg_India,Meghalaya
215691,22/04/2020,Good to see that the volunteers along Indo-Bangla Fencing are enjoying while rendering services during the lockdown period. @ChakmaCouncil #COVID19India #COVID19outbreak,Meghalaya
226828,23/04/2020,oh ffs what an ignorant and xenophobic idiot - COVID 19 has really made indiaâs communal bigots come out of their shells more - and if youâre a bystander to this hatred than youâre no less sorry ,Meghalaya
226829,23/04/2020,What if the person testing Covid+ive forgets who all she met in d intervening period? Don't those people have the right to know &amp; get tested? What happened in the past must be dealt with  with greater transparency  not secrecy.Opacity breeds suspicion &amp; anger,Meghalaya
237291,24/04/2020,One month of lockdown: Where India stands now ,Meghalaya
237292,24/04/2020,@SangmaConrad Sir  during this lockdown i am facing a very serious network issue in sibbari (South Garo Hills) while attending online classes.And these classes are very important for me since i am in final year of my course(B.Pharma). So i request you to ,Meghalaya
239592,24/04/2020,One month of lockdown: Where India stands now ,Meghalaya
239593,24/04/2020,@SangmaConrad Sir  during this lockdown i am facing a very serious network issue in sibbari (South Garo Hills) while attending online classes.And these classes are very important for me since i am in final year of my course(B.Pharma). So i request you to ,Meghalaya
248696,25/04/2020,#Evaluationduty #Socialdistancing #Ninjalooks #lockdown Deadline by the government. Money doesn't seem to be a priority now. But duty comes first.,Meghalaya
251179,25/04/2020,#Evaluationduty #Socialdistancing #Ninjalooks #lockdown Deadline by the government. Money doesn't seem to be a priority now. But duty comes first.,Meghalaya
260682,26/04/2020,Sir please help for poor people during the lockdown,Meghalaya
260683,26/04/2020,Pic....during Lockdown...... Mother Earth is recovering. #goodmorrning #Goodafternoon #goodevening #goodnight Maa #corona #stayhomestayactive #ourearthisourmother #shillongmeghalaya,Meghalaya
265930,26/04/2020,No  the first UK volunteer injected in a COVID-19 vaccine trial has not died ,Meghalaya
265931,26/04/2020,Sir please help for poor people during the lockdown,Meghalaya
265932,26/04/2020,Pic....during Lockdown...... Mother Earth is recovering. #goodmorrning #Goodafternoon #goodevening #goodnight Maa #corona #stayhomestayactive #ourearthisourmother #shillongmeghalaya,Meghalaya
276890,27/04/2020,Meghalaya refuses Lockdown to be opened... Meghalaya wants extension of Lockdown from 3may .. #shillong #Meghalaya,Meghalaya
276891,27/04/2020,lockdown is especially tough when youâre already having a battle of thoughts in your head - thereâs nowhere you can seek an escape to,Meghalaya
290441,27/04/2020,Respected Sir  I am a student of @NEIGRIHMSIndia and I am from Agartala.I have been stucked here for a long time. Due to Covid-19 my parents are panicked because I am far away from my parents during this epidemic.Please do take me to my home safely! @MyGovtTripura @BjpBiplab,Meghalaya
290442,27/04/2020,Meghalaya refuses Lockdown to be opened... Meghalaya wants extension of Lockdown from 3may .. #shillong #Meghalaya,Meghalaya
290443,27/04/2020,lockdown is especially tough when youâre already having a battle of thoughts in your head - thereâs nowhere you can seek an escape to,Meghalaya
300906,28/04/2020,When worries was never an option when we need not think how to bring back the lost economy. Throwback to those #covidfree days when #lockdown was never an option. Once again Kudos to India's lockdown system because of which we are able to recover rapidly. #3ThingsAfterLockdown,Meghalaya
300907,28/04/2020,Lockdown: Meghalaya allows conditional inter-state movement from Assam Hundreds of vehicles from Assam passed through Meghalaya on Sunday after the governments of both states agreed to allow âconditionalâ inter-state movement #shillong Meghalaya https://nenow.in/north-east-news/assam/lockdown-meghalaya-allows-conditional-inter-state-movement-from-assam.html/amp?fbclid=IwAR1yzhyt13ZgLjafVHWSAWFQqsThu8NV0mvLaVn5taQNWZHtRvXD0dD5u2c,Meghalaya
300908,28/04/2020,@bhupeshbaghel @ChhattisgarhCMO @TS_SinghDeo @narendramodi @PMOIndia @AmitShah  sir skilled wrkr r loosening their ability due to this lockdown pls do something for sending them  their home from every part of India  please,Meghalaya
313285,28/04/2020,When worries was never an option when we need not think how to bring back the lost economy. Throwback to those #covidfree days when #lockdown was never an option. Once again Kudos to India's lockdown system because of which we are able to recover rapidly. #3ThingsAfterLockdown,Meghalaya
313286,28/04/2020,Lockdown: Meghalaya allows conditional inter-state movement from Assam Hundreds of vehicles from Assam passed through Meghalaya on Sunday after the governments of both states agreed to allow âconditionalâ inter-state movement #shillong Meghalaya https://nenow.in/north-east-news/assam/lockdown-meghalaya-allows-conditional-inter-state-movement-from-assam.html/amp?fbclid=IwAR1yzhyt13ZgLjafVHWSAWFQqsThu8NV0mvLaVn5taQNWZHtRvXD0dD5u2c,Meghalaya
313287,28/04/2020,@bhupeshbaghel @ChhattisgarhCMO @TS_SinghDeo @narendramodi @PMOIndia @AmitShah  sir skilled wrkr r loosening their ability due to this lockdown pls do something for sending them  their home from every part of India  please,Meghalaya
322146,29/04/2020,Lockdown is not a punishment But a time to keep quiet for sometime And introspect ourselves #selfevaluation #retrospect #becomeabetterperson,Meghalaya
333410,29/04/2020,Lockdown is not a punishment But a time to keep quiet for sometime And introspect ourselves #selfevaluation #retrospect #becomeabetterperson,Meghalaya
350569,30/04/2020,Shillong city under lockdown. Subscribe Shillongrides in YouTube for more videos and updates about the pine City ,Meghalaya
350570,30/04/2020,Watch the major events which took place in Shillong during the lockdown ,Meghalaya
362068,30/04/2020,Hope Meghalay will be covid -19 free state  salute all the front line worker &amp; stakeholder.,Meghalaya
362069,30/04/2020,Shillong city under lockdown. Subscribe Shillongrides in YouTube for more videos and updates about the pine City ,Meghalaya
362070,30/04/2020,Watch the major events which took place in Shillong during the lockdown ,Meghalaya
372687,01/05/2020,Lockdown part 3 start 2 weeks ,Meghalaya
374347,01/05/2020,Lockdown part 3 start 2 weeks ,Meghalaya
376022,01/05/2020,Supporting each other through the pandemic: Shed Superstition  be Scientific. #COVID #staysafe #HelpEachOther,Meghalaya
376023,01/05/2020,Lockdown part 3 start 2 weeks ,Meghalaya
376024,01/05/2020,Supporting each other through the pandemic: Shed Superstition  be Scientific. #COVID #staysafe #HelpEachOther,Meghalaya
376025,01/05/2020,Lockdown part 3 start 2 weeks ,Meghalaya
394249,01/05/2020,Supporting each other through the pandemic: Shed Superstition  be Scientific. #COVID #staysafe #HelpEachOther,Meghalaya
394250,01/05/2020,Lockdown part 3 start 2 weeks ,Meghalaya
406400,02/05/2020,Don't let the lockdown take you down Here's our promising player from BBFS Residential Academy jefferson training everyday at home He never misses his training hour and is getting stronger even back at home #TRAINATHOME #BBFSYes #BBFSResidentialAcademy #BBFSKids,Meghalaya
406401,02/05/2020,@sudhirchaudhary sir.... oxyglow professional has terminated their staffs in guwahati ...tell me sir how to support lockdown ? staffs will die without food.... do something sir .....,Meghalaya
406402,02/05/2020,@PMOIndia sir.... oxyglow professional has terminated their staffs in guwahati ...tell me sir how to support lockdown ? staffs will die without food.... do something sir .....,Meghalaya
407268,02/05/2020,Coronavirus: Thousands register interest in blood plasma trial in UK #Coronavirus ,Meghalaya
407269,02/05/2020,Don't let the lockdown take you down Here's our promising player from BBFS Residential Academy jefferson training everyday at home He never misses his training hour and is getting stronger even back at home #TRAINATHOME #BBFSYes #BBFSResidentialAcademy #BBFSKids,Meghalaya
407270,02/05/2020,@sudhirchaudhary sir.... oxyglow professional has terminated their staffs in guwahati ...tell me sir how to support lockdown ? staffs will die without food.... do something sir .....,Meghalaya
407271,02/05/2020,@PMOIndia sir.... oxyglow professional has terminated their staffs in guwahati ...tell me sir how to support lockdown ? staffs will die without food.... do something sir .....,Meghalaya
419231,02/05/2020,Coronavirus: Thousands register interest in blood plasma trial in UK #Coronavirus ,Meghalaya
419232,02/05/2020,Don't let the lockdown take you down Here's our promising player from BBFS Residential Academy jefferson training everyday at home He never misses his training hour and is getting stronger even back at home #TRAINATHOME #BBFSYes #BBFSResidentialAcademy #BBFSKids,Meghalaya
419233,02/05/2020,@sudhirchaudhary sir.... oxyglow professional has terminated their staffs in guwahati ...tell me sir how to support lockdown ? staffs will die without food.... do something sir .....,Meghalaya
419234,02/05/2020,@PMOIndia sir.... oxyglow professional has terminated their staffs in guwahati ...tell me sir how to support lockdown ? staffs will die without food.... do something sir .....,Meghalaya
429693,03/05/2020,#MEGHALAYA | #IAF Flypast in Meghalaya  Showers of Flowers on #CoronaWarriors #CoronavirusOutbreakindia #CoronaUpdatesInIndia #COVID__19,Meghalaya
430509,03/05/2020,Need your help @narendramodi sir on Aarogya Setu app as in meghalaya the app is not showing correct status. And please guide as to how we know if nearby people within 5 km get covid 19,Meghalaya
430510,03/05/2020,#MEGHALAYA | #IAF Flypast in Meghalaya  Showers of Flowers on #CoronaWarriors #CoronavirusOutbreakindia #CoronaUpdatesInIndia #COVID__19,Meghalaya
442324,03/05/2020,Need your help @narendramodi sir on Aarogya Setu app as in meghalaya the app is not showing correct status. And please guide as to how we know if nearby people within 5 km get covid 19,Meghalaya
442325,03/05/2020,#MEGHALAYA | #IAF Flypast in Meghalaya  Showers of Flowers on #CoronaWarriors #CoronavirusOutbreakindia #CoronaUpdatesInIndia #COVID__19,Meghalaya
452450,04/05/2020,Our @PMOIndia have saved many lifes by declaring lockdown in India  otherwise it would have been worse then what USA is going through. But we as a middle class people. we are suffering too. There is no possible way to earn for us today  then how we will buy the groceries.,Meghalaya
452451,04/05/2020,I wonder in this lockdown how Pakistani government officials and media people went to Africa @PakPMO @pid_gov @PAKISTANMEDIA,Meghalaya
452452,04/05/2020,What's the solution to bring down the exponential rise? We are in a dilemma..Lockdown will kill many of hunger  frustration; exit will mean getting infected or die..,Meghalaya
453266,04/05/2020,Our @PMOIndia have saved many lifes by declaring lockdown in India  otherwise it would have been worse then what USA is going through. But we as a middle class people. we are suffering too. There is no possible way to earn for us today  then how we will buy the groceries.,Meghalaya
453267,04/05/2020,I wonder in this lockdown how Pakistani government officials and media people went to Africa @PakPMO @pid_gov @PAKISTANMEDIA,Meghalaya
453268,04/05/2020,What's the solution to bring down the exponential rise? We are in a dilemma..Lockdown will kill many of hunger  frustration; exit will mean getting infected or die..,Meghalaya
464911,04/05/2020,Our @PMOIndia have saved many lifes by declaring lockdown in India  otherwise it would have been worse then what USA is going through. But we as a middle class people. we are suffering too. There is no possible way to earn for us today  then how we will buy the groceries.,Meghalaya
464912,04/05/2020,I wonder in this lockdown how Pakistani government officials and media people went to Africa @PakPMO @pid_gov @PAKISTANMEDIA,Meghalaya
464913,04/05/2020,What's the solution to bring down the exponential rise? We are in a dilemma..Lockdown will kill many of hunger  frustration; exit will mean getting infected or die..,Meghalaya
475939,05/05/2020,It truly is sad that Covid has brought out the worst in the Govt..,Meghalaya
475940,05/05/2020,The only thing this lockdown has helped me with is catching up on all my shows. Thank you thank you.,Meghalaya
494088,05/05/2020,It truly is sad that Covid has brought out the worst in the Govt..,Meghalaya
494089,05/05/2020,The only thing this lockdown has helped me with is catching up on all my shows. Thank you thank you.,Meghalaya
503909,06/05/2020,the song that continues to save me esp during this lockdown is -blinded by your grace by Stormzy  whatâs yours?,Meghalaya
503910,06/05/2020,Last place u visited before the #lockdown? ,Meghalaya
509266,06/05/2020,the song that continues to save me esp during this lockdown is -blinded by your grace by Stormzy  whatâs yours?,Meghalaya
509267,06/05/2020,Last place u visited before the #lockdown? ,Meghalaya
518209,06/05/2020,the song that continues to save me esp during this lockdown is -blinded by your grace by Stormzy  whatâs yours?,Meghalaya
518210,06/05/2020,Last place u visited before the #lockdown? ,Meghalaya
616699,12/05/2020,After repeated appeals @narendramodi you didn't speak a word against the brutal murder cases of animals happening in lockdown. @PMOIndia @rsprasad @pfaindia @PandeyKamna @asharmeet02 @JyotiVashisht05,Meghalaya
616700,12/05/2020,Lockdown and laziness have a strong positive relationship. Works that use to take me a day  now takes me a month to complete.,Meghalaya
650568,14/05/2020,......this is what currently happening in India......during covid-19 situation. No one help......my tears rolled down after i saw this video.......migrant labourers walking 1000 km to reach their home.....https://www.facebook.com/100012983610574/posts/921840914925354/?sfnsn=wiwspmo&amp;extid=u4P1L0IR3NW3GYHS&amp;d=n&amp;vh=i,Meghalaya
650569,14/05/2020,......this is what currently happening in India......during covid-19 situation. No one help......my tears rolled down after i saw this video.......migrant labourers walking 1000 km to reach their home.....https://www.facebook.com/100012983610574/posts/921840914925354/?sfnsn=wiwspmo&amp;extid=u4P1L0IR3NW3GYHS&amp;d=n&amp;vh=i,Meghalaya
650570,14/05/2020,Polluters want to use #COVID19 to kill climate ambition  but 3 powerful women @vonderleyen @Lagarde &amp; @Regsprecher can push through a #GreenCoronaRecovery in Europe  and inspire the world to embrace a brighter future. Join the global call now!,Meghalaya
650571,14/05/2020,https://in.c.mi.com/thread-2137502-1-0.html @XiaomiIndia @manukumarjain is it a possibility to launch/sell these product in India. Companies/ People are taking undue advantage of the #covid19 pandemic and extorting money for these non-contact thermometers. These are need of the hour. Thanks.,Meghalaya
676282,16/05/2020,Salute to @himantabiswa for being the best Health Minister in the country today and for pursuing the anti-Covid mission in Assam with a zeal that's exemplary..All states should look to Assam as a model..,Meghalaya
676283,16/05/2020,Me happy within   amidst covid that's all I can say now!,Meghalaya
676284,16/05/2020,Social Work at Office Campus during Lockdown #building_fund_rise #RIP_Social_Distancing ,Meghalaya
682168,17/05/2020,Migrant workers come back the home with virus also come.they come back 1st lockdown peried then may be virus not fully effected us now it's dengerous.,Meghalaya
687812,18/05/2020,Amidst lockdown  curfew relaxed for a few hours @Shillong wears a new look with very few pedestrians #notraffic #nohonkingcars #nostreethawkers at the otherwise over crowded shopping hub.,Meghalaya
687813,18/05/2020,@SangmaConrad @CMO_Meghalaya Sir. Now that Meghalaya is #COVID19 FREE  Plz open up G S Road and other major Markets. We are bleeding!! Our Expenditures never stopped. Help us Sir!!,Meghalaya
693731,19/05/2020,New Phor Women farmers group from Nagaland work together to share food. To them  Self-reliance  Self- sufficiency  Solidarity are the lessons learned from this Pandemic. Read full article http://www.nesfas.in/lessons-learned-from-covid-19-self-reliance-self-sufficiency-solidarity/ #CommunityEmpowerment #COVID ,Meghalaya
693732,19/05/2020,Lockdown ,Meghalaya
699476,20/05/2020,Just messing around with some design concepts #Covid_19 #reality #scifi,Meghalaya
699477,20/05/2020,Just messing around with some design concepts #Covid_19 #reality #scifi,Meghalaya
705374,21/05/2020,After #Covid_19 - this site may be your next destination list to enjoy the beautiful climate  nature &amp; scenic beauty. @incredibleindia @mesmerisingmegh @CMO_Meghalaya,Meghalaya
705375,21/05/2020,After #Covid_19 - this site may be your next destination list to enjoy the beautiful climate  nature &amp; scenic beauty. @incredibleindia @mesmerisingmegh @CMO_Meghalaya,Meghalaya
710909,22/05/2020,Sharmanak. Covid to puranas me bhi hai jisko tackle kiya gaya tha. No appreciation of rich scientific history,Meghalaya
710910,22/05/2020,@AmitShah sir in Shillong there is no case but still they have kept lockdown. The middle class is suffering the most. The middle class source of income is business  still the state government is taking no step to open the market.,Meghalaya
710911,22/05/2020,Whole India is going back to work slowly but Meghalaya with only one case . Is still in lockdown. God knows what is the political benefit,Meghalaya
729677,25/05/2020,Eid Mubarak to all my Muslim friends and Eat Mubarak to all my non-muslim friends who have been hogging during the lockdown.,Meghalaya
735283,26/05/2020,80s music is helping me stay sane during this lockdown #COVID19 #lockdown2020,Meghalaya
735284,26/05/2020,80s music is helping me stay sane during this lockdown #COVID19 #lockdown2020,Meghalaya
746768,28/05/2020,I hope and believe that there will be no case of Covid-19  yet you guys have to follow basic rules for your own safety. Be responsible  be safe! #LetsFightCoronaTogether #Covid_19,Meghalaya
746769,28/05/2020,I hope and believe that there will be no case of Covid-19  yet you guys have to follow basic rules for your own safety. Be responsible  be safe! #LetsFightCoronaTogether #Covid_19 ,Meghalaya
757652,30/05/2020,@SangmaConrad @CMO_Meghalaya Sir  I returned to the state on 19th May &amp; my nosal swab was taken at Byrnihat. But even after 10 days also not received my PCR report. Called 108  1075  district covid helpline no also but no outcome yet. Please help,Meghalaya
768971,01/06/2020,@IndiGo6E @makemytrip particularly for #indigo6e .MMT mentions baggage allowance as 20kg+7kg however the staff at guwahati airport creates inconvenience denying the 7kg hand luggage.Helpline numbers don't respond for hours!Help please #COVID19 #indigo6e #,Meghalaya
