,Tweet Posted Time (UTC),Tweet Content,Tweet Location
694338,19/05/2020,Premier League confirms six positive COVID-19 cases after testing ,Dadra and Nagar Haveli
694339,19/05/2020,#lockdown2020 #LocalKeLiyeVocal #Covid_19 A small tribute to the #AtmaNirbharBharatAbhiyan by Management  Staff &amp; Students of our school SHREE KRISHNA INTERNATIONAL at #Vapi #Gujarat. Be #VocalForLocal,Dadra and Nagar Haveli
694340,19/05/2020,Viral videos on social media claim that the clashes were caused after some Muslims in the locality were found to be positive for COVID-19 and refused to self-isolate. But  what is the truth? #BJPFailsIndia #BJPExposed #ModiGovtFailedLockdown,Dadra and Nagar Haveli
694341,19/05/2020,One positive covid-19 case and the entire society complex is quarantined and sealed off by local authorities. Why is @ZeeNews office still not sealed off yet even after 28 cases? Are they above law? #ShutDownZeeNews NOW #ZeenewsSpreadingCorona #sudhirchaudhary,Dadra and Nagar Haveli
694342,19/05/2020,Today  Oppo factory in Greater Noida was shut down after 6 of their employees tested +ve for Covid-19. Also today  28 employees of Zee News were found Covid +ve  but it's business as usual at Zee office. #ShutDownZeeNews Stop #CoronaZEEhad,Dadra and Nagar Haveli
694343,19/05/2020,@narendramodi Sir  Every time thinking big you are loosing during implementation. Be it demonitisation  GST and now corona. I expected migrant labourers issue will be the trump card for opposition. You could have been sent all from second lockdown. Missed,Dadra and Nagar Haveli
694344,19/05/2020,Respected sir  Requesting you to please check once to those who came to valsad from outside during the lockdown 3.0  have they self quarantined and also do their covid test.,Dadra and Nagar Haveli
694345,19/05/2020,Police warn writer Gaiman over lockdown trip from New Zealand to Scotland ,Dadra and Nagar Haveli
694346,19/05/2020,This yearâs season- Winter Lockdown (Iâm stucked at home so idk) Lockdown (Iâm stucked at home so idk) Too be continued....,Dadra and Nagar Haveli
694347,19/05/2020,Respected @collectorvalsad We urge you to please order complete Lockdown in Vapi... Day by day cases are increasing. So request your urgent attention. Your fellow citizen. @PMOIndia @collectorvalsad @InfoValsadGoG @vijayrupanibjp @BJP4Gujarat,Dadra and Nagar Haveli
694348,19/05/2020,Govt withdraws order on compulsory wage payment by firms during lockdown ,Dadra and Nagar Haveli
694349,19/05/2020,Sarkar na bina kuch planning kiya direct lockdown bool diya. ,Dadra and Nagar Haveli
694350,19/05/2020,SKILL ARE CHEAP PASSION IS PRICELESS. #plastichousevpi #lockdown2020 #lifequote #lifemotivation #successful #motivational #skills #skillarecheap #passionispriceless #passion #havepassion #utiliseskills #quoteoftheday #lockdown4 #lockdown #motivationalquotes #inspirationalquotes,Dadra and Nagar Haveli
694351,19/05/2020,I request govt. to #SaveMigrantLabourers   as they are facing big troubles due to corona lockdown. ,Dadra and Nagar Haveli
694352,19/05/2020,she is mocking india's complete health care facilities.... kerala'shealth minister should apologize for her behavior... pure PR stunt at its peak @shailajateacher @Unnivelliyara @mvmeet @Swamy39 @DrPramodPSawant #Covid_19 #Kerala #Goa,Dadra and Nagar Haveli
694353,19/05/2020,Trump administration awards contract to make COVID-19 drugs in U.S. ,Dadra and Nagar Haveli
694354,19/05/2020,Premier League confirms six positive COVID-19 cases after testing ,Dadra and Nagar Haveli
694355,19/05/2020,#lockdown2020 #LocalKeLiyeVocal #Covid_19 A small tribute to the #AtmaNirbharBharatAbhiyan by Management  Staff &amp; Students of our school SHREE KRISHNA INTERNATIONAL at #Vapi #Gujarat. Be #VocalForLocal,Dadra and Nagar Haveli
694356,19/05/2020,Vapi: Two more positive cases in Muktanand Marg  Chala. Total 17 cases in Valsad district. Further details will be updated soon. Stay home stay safe. #1905 #COVID19 #vapi #valsaddistrict https://www.instagram.com/p/CAX7Apig-Lq/?igshid=6lr0x2hyfuxc,Dadra and Nagar Haveli
694357,19/05/2020,Kotak Becomes first Bank to introduce Video Kyc. #KOTAKBANK#Covid19 #BANKERSFIGHTCORONA https://m-economictimes-com.cdn.ampproject.org/c/s/m.economictimes.com/industry/banking/finance/banking/kotak-mahindra-bank-becomes-first-indian-lender-to-allow-video-kyc/amp_articleshow/75808781.cms,Dadra and Nagar Haveli
694358,19/05/2020,@prafulkpatel Respect sir  some people are working in daman and are living in gujarat vapi (valsad district) are not allowed entry in daman since 2 months due to covid19 Company are doing salary deductions and now are not ready to pay and pass are also no,Dadra and Nagar Haveli
694359,19/05/2020,Viral videos on social media claim that the clashes were caused after some Muslims in the locality were found to be positive for COVID-19 and refused to self-isolate. But  what is the truth? #BJPFailsIndia #BJPExposed #ModiGovtFailedLockdown,Dadra and Nagar Haveli
694360,19/05/2020,One positive covid-19 case and the entire society complex is quarantined and sealed off by local authorities. Why is @ZeeNews office still not sealed off yet even after 28 cases? Are they above law? #ShutDownZeeNews NOW #ZeenewsSpreadingCorona #sudhirchaudhary,Dadra and Nagar Haveli
694361,19/05/2020,Today  Oppo factory in Greater Noida was shut down after 6 of their employees tested +ve for Covid-19. Also today  28 employees of Zee News were found Covid +ve  but it's business as usual at Zee office. #ShutDownZeeNews Stop #CoronaZEEhad,Dadra and Nagar Haveli
700286,20/05/2020,Sir my request to Don't allow Maharashtra people in Gujarat board . And people who travel in Maharashtra they are spreading corona virus in vapi . My request Stop all vehicles are coming Maharashtra in vapi .,Dadra and Nagar Haveli
700287,20/05/2020,Sir my request to do not allow any 1 from Gujarat board . All cash are coming from Maharashtra people they are traveling in Maharashtra and spreading corona virus .,Dadra and Nagar Haveli
700288,20/05/2020,"On April 22  2020 @abpmajhatv tried to create panic by projecting ""By May 15  2020 - 6 Lakh Mumbaikars will be affected by CoronaVirus!"" Not Responsible Journalism! @RubikaLiyaquat @awasthis @ABPNews Why don't u teach Some of Ur Sanity to @rajivkhandekar &amp; Team @abpmajhatv ?",Dadra and Nagar Haveli
700289,20/05/2020,Sir  can I get Vapi's COVID 19 active patient list with name and address?,Dadra and Nagar Haveli
700290,20/05/2020,Dear CM Please try to eradicate the diseases why u thought that we have to construct a hospital covid- 19 U have to say that we have to take a oath now we can fight against Corona hardly..we have take oath for stay home,Dadra and Nagar Haveli
700291,20/05/2020,Exposure to air pollution in long term reduces organs' capacity to function fully & makes it more vulnerable to infections. In context of current COVID-19  such individuals r likely to face severe complications  said d DFCA (Doctors For Clean Air). #à¤à¥à¤¯à¥à¤_à¤¹à¥à¤¤à¥_à¤¹à¥à¤_à¤®à¤¹à¤¾à¤®à¤¾à¤°à¤¿à¤¯à¤¾à¤,Dadra and Nagar Haveli
700292,20/05/2020,Sir  I request you to bring more awareness about Covid -19 mostly among the Below Middle Class ppl. Display poster on road and through many ways. Try to reach grass root level.,Dadra and Nagar Haveli
700293,20/05/2020,Lockdown scenario (police) #lockdownindia #Gujarat,Dadra and Nagar Haveli
700294,20/05/2020,@collectorvalsad sir thums up to your decision for vapi but we will be great full to u if can extend this full lock down till 31/05/2020 as the present situation can worsen the problem,Dadra and Nagar Haveli
700295,20/05/2020,Mention person was coming to Gujarat before lockdown and this time he wants to go back in his town but UP Gov.rejected his application. Request to administration to help in this matter.@dmhamirpurup @ianuragthakur Cc-@collectorvalsad,Dadra and Nagar Haveli
700296,20/05/2020,Sure after lockdown finishes...,Dadra and Nagar Haveli
700297,20/05/2020,The Comeback is always greater than the Setback. #plastichousevpi #lockdown2020 #lifequote #comebackquotes #setback #comebackisgreater #strngercomeback #comebackisstronger #quoteoftheday #lockdown4 #lockdown #motivationalquotes #inspirationalquotes #inspirational #quote #thought,Dadra and Nagar Haveli
700298,20/05/2020,Good Morning....... after 55 days of Lockdown  city  markets  shops  economy..... &amp; Corona have great opportunities..... ,Dadra and Nagar Haveli
700299,20/05/2020,Sir  can I get Vapi's COVID 19 active patient list with name and address?,Dadra and Nagar Haveli
700300,20/05/2020,A 33 years old women travelled from Malad  Mumbai to Nanaponda tested positive with #COVID19. Further updates will be given soon. -Sources Total count reaches 18 in Valsad district. Stay Home Stay Safe. #2005 #vapiâ¦ https://www.instagram.com/p/CAa9OiRhpHo/?igshid=s1j1j6tlo9hz,Dadra and Nagar Haveli
700301,20/05/2020,Dear CM Please try to eradicate the diseases why u thought that we have to construct a hospital covid- 19 U have to say that we have to take a oath now we can fight against Corona hardly..we have take oath for stay home,Dadra and Nagar Haveli
700302,20/05/2020,Exposure to air pollution in long term reduces organs' capacity to function fully & makes it more vulnerable to infections. In context of current COVID-19  such individuals r likely to face severe complications  said d DFCA (Doctors For Clean Air). #à¤à¥à¤¯à¥à¤_à¤¹à¥à¤¤à¥_à¤¹à¥à¤_à¤®à¤¹à¤¾à¤®à¤¾à¤°à¤¿à¤¯à¤¾à¤,Dadra and Nagar Haveli
700303,20/05/2020,Sir  I request you to bring more awareness about Covid -19 mostly among the Below Middle Class ppl. Display poster on road and through many ways. Try to reach grass root level.,Dadra and Nagar Haveli
705961,21/05/2020,Nearly 50% Of All Coronavirus Deaths In Gujarat From 1 Ahmedabad Hospital: Report ,Dadra and Nagar Haveli
705962,21/05/2020,Corona Virus is how many hours or days will active in Vegetables @CovidIndiaSeva,Dadra and Nagar Haveli
705963,21/05/2020,Swiggy  Zomato Start Doorstep Delivery of Alcohol in Ranchi Amid Coronavirus Pandemic ,Dadra and Nagar Haveli
705964,21/05/2020,'The government is failing us': Laid-off Americans struggle in coronavirus crisis ,Dadra and Nagar Haveli
705965,21/05/2020,Packed hospital wards cast doubt on Nicaragua's low coronavirus count  doctors say ,Dadra and Nagar Haveli
705966,21/05/2020,Look  no hands! Thai mall puts pedals in lifts to keep coronavirus at bay ,Dadra and Nagar Haveli
705967,21/05/2020,New coronavirus adapts to populations; vaccine works in monkeys ,Dadra and Nagar Haveli
705968,21/05/2020,U.S masses planes at Japan base to show foes and allies it can handle coronavirus ,Dadra and Nagar Haveli
705969,21/05/2020,People: Ek baar lockdown khatam ho jaane do fir aaram se sounga... Corona Virus: ,Dadra and Nagar Haveli
705970,21/05/2020,Seems like you suffer from Amnesia. Not too long ago  WB's Supreme leader refused help from Center for Cyclone Fani and even refused to attend review meeting with the PM. WB's Supreme Leader has also let her state go deep into Covid crisis by being lax about lockdown measures.,Dadra and Nagar Haveli
705971,21/05/2020,New York 'over the mountain' as new COVID cases fall to pre-crisis levels - governor ,Dadra and Nagar Haveli
705972,21/05/2020,U.S. secures 300 million doses of potential AstraZeneca COVID-19 vaccine ,Dadra and Nagar Haveli
705973,21/05/2020,What FDI companies help India in covid-19.,Dadra and Nagar Haveli
705974,21/05/2020,Apple  GoogleÃ¢ÂÂs New COVID 19 Contact Tracing API WonÃ¢ÂÂt Work With Aarogya Setu ,Dadra and Nagar Haveli
705975,21/05/2020,Your bubble is ready: plastic pods offer solution for COVID dining ,Dadra and Nagar Haveli
705976,21/05/2020,Copper takes aim at COVID-19 with virus-killer coatings ,Dadra and Nagar Haveli
705977,21/05/2020,On April 23  NITI Aayog and GoI officials used this graph to CLAIM slowing down of #Covid19 spread due to the #lockdown and even predicted ZERO case by May 16th! But instead of being held ACCOUNTABLE for MISLEADING the nation the same guys continue to lead our #Covid response ,Dadra and Nagar Haveli
705978,21/05/2020,Strides Pharma to conduct trials in India for potential COVID-19 drug ,Dadra and Nagar Haveli
705979,21/05/2020,Seems like you suffer from Amnesia. Not too long ago  WB's Supreme leader refused help from Center for Cyclone Fani and even refused to attend review meeting with the PM. WB's Supreme Leader has also let her state go deep into Covid crisis by being lax about lockdown measures.,Dadra and Nagar Haveli
705980,21/05/2020,"Mahabharat Actor Satish Kaul  ""Struggling For Basic Needs"" In Lockdown  Asks For Help ",Dadra and Nagar Haveli
705981,21/05/2020,Because initially govt. did not have the equipments and infrastructure to deal with heavy number of corona patients also the number that u see now is far low compared to other countries because of the lockdown now that the govt has infrastructure and equipments lockdown is eased,Dadra and Nagar Haveli
705982,21/05/2020,Just as it was important to impose the lockdown  time has come to open up again: Civil Aviation Minister ,Dadra and Nagar Haveli
705983,21/05/2020,On April 23  NITI Aayog and GoI officials used this graph to CLAIM slowing down of #Covid19 spread due to the #lockdown and even predicted ZERO case by May 16th! But instead of being held ACCOUNTABLE for MISLEADING the nation the same guys continue to lead our #Covid response,Dadra and Nagar Haveli
705984,21/05/2020,Mar 20: #lockdown BEGINS Cases: 191 % Positive: 1.3 Fatality: 2.1% Districts: 70 May 17: #lockdownlifting BEGINS Cases: 90927 % Positive: 4.3 Fatality: 3.2% Districts: ~550 Whatever might have GUIDED our decision making  it is definitely not SCIENCE  DATA or sound LOGIC!,Dadra and Nagar Haveli
705985,21/05/2020,"LIVE Talks with SWPL Scoppe Widespread Pvt. Ltd. has started this initiative of ""Live Talks"" so that people can make the most positive utilization of this lockdown even at the comfort of their homes. ",Dadra and Nagar Haveli
705986,21/05/2020,People: Ek baar lockdown khatam ho jaane do fir aaram se sounga... Corona Virus: ,Dadra and Nagar Haveli
705987,21/05/2020,Factbox: From hairdressers to beaches - Spain's plan to phase out lockdown ,Dadra and Nagar Haveli
705988,21/05/2020,Details of #COVID19 as on 21st May 2020. #vapi #valsaddistrict #2105 @Vapi  Dist-Valsad  Gujarat. https://www.instagram.com/p/CAdaLpqh3Ph/?igshid=1wwdonrby2m64,Dadra and Nagar Haveli
705989,21/05/2020,01 positive cases of #COVID19 today in macchiwad  Pardi  Valsad. Total cases reaches 18. Stay Home Stay Safe. #2105 #vapi #valsaddistrict https://www.instagram.com/p/CAdY_SrBvYb/?igshid=6f8qp56v2ipu,Dadra and Nagar Haveli
705990,21/05/2020,U.S. secures 300 million doses of potential AstraZeneca COVID-19 vaccine ,Dadra and Nagar Haveli
705991,21/05/2020,What FDI companies help India in covid-19.,Dadra and Nagar Haveli
705992,21/05/2020,Apple  GoogleÃ¢ÂÂs New COVID 19 Contact Tracing API WonÃ¢ÂÂt Work With Aarogya Setu ,Dadra and Nagar Haveli
705993,21/05/2020,Copper takes aim at COVID-19 with virus-killer coatings ,Dadra and Nagar Haveli
705994,21/05/2020,On April 23  NITI Aayog and GoI officials used this graph to CLAIM slowing down of #Covid19 spread due to the #lockdown and even predicted ZERO case by May 16th! But instead of being held ACCOUNTABLE for MISLEADING the nation the same guys continue to lead our #Covid response,Dadra and Nagar Haveli
705995,21/05/2020,Strides Pharma to conduct trials in India for potential COVID-19 drug ,Dadra and Nagar Haveli
711437,22/05/2020,We are never afraid to any cyclone and dangerous corona virus  Because lord jagannath saves us always and we feel proud for our CM.,Dadra and Nagar Haveli
711438,22/05/2020,Coronavirus Came From China  US Not Going To Take It Lightly  Says Donald Trump ,Dadra and Nagar Haveli
711439,22/05/2020,Coronavirus: 6 088 cases in India in 24 hours  biggest one-day spike  over 1.18 lakh total cases so far  3 583 deaths ,Dadra and Nagar Haveli
711440,22/05/2020,How one Indian company could be world's door to a COVID-19 vaccine ,Dadra and Nagar Haveli
711441,22/05/2020,Thread. Is #Mumbai going #NewYork way? No beds left for #COVID__19 patients.,Dadra and Nagar Haveli
711442,22/05/2020,@BeerBicepsGuy really thank u sooo much for creating a bunch of quality content for us during this lockdown. Currently everyone in india is busy b/w #TikTok vs #youtube but on the other side u are giving as a true knowledge clearing our ideas.Thanks a lot,Dadra and Nagar Haveli
711443,22/05/2020,In future  it may become compulsory to lock down the world for one month in a year.,Dadra and Nagar Haveli
711444,22/05/2020,This lockdown gonna make every Chandler call his Janice. #Friends,Dadra and Nagar Haveli
711445,22/05/2020,@AUThackeray Sir i have a shop in pune which i opened on february 1 2020 only 1 month happen and lockdown was imposed on 5th march 2020 so now the owner is asking for rent of march april may and even i am ready to pay for march but how we continue ahead w,Dadra and Nagar Haveli
711446,22/05/2020,Lockdown!? No Problem! #Recommission your ETP &amp; STP Plant within 72 hours. Call or WhatsApp us on +91 9913757482 or +91 7575011759 #bioculture #bactacult #MLSS #savewater #aaradhyenvirotech #watertreatmentplant #wastewatertreatmentplant #vapi,Dadra and Nagar Haveli
711447,22/05/2020,Great  if someone feel offended  come forward and apologize for the same is sign of a good human  Love u @KapilSharmaK9  wait for comeback on TV after lockdown,Dadra and Nagar Haveli
711448,22/05/2020,It Doesn't matter how many resources you have. If you don't know how to use them  it will never be enough #plastichousevpi #vapi #quoteoftheday #quotes #resources #knowledge #smartnessquote #smartpeople #dumbpeople #smartnessmatter #thoughtoftheday #lockdown #lockdown2020,Dadra and Nagar Haveli
711449,22/05/2020,Recommended read. I am really thankful that i got hold of the book before this lockdown. Inculcated some good habits.,Dadra and Nagar Haveli
711450,22/05/2020,We salute the effort of all the medical and health care professionals around the world who are fighting against deadly #COVID19 selflessly to save the nation and us #StayHomeStaySafe #COVID19India #muskurayegaindia,Dadra and Nagar Haveli
711451,22/05/2020,How one Indian company could be world's door to a COVID-19 vaccine ,Dadra and Nagar Haveli
711452,22/05/2020,Thread. Is #Mumbai going #NewYork way? No beds left for #COVID__19 patients. ,Dadra and Nagar Haveli
716824,23/05/2020,https://medium.com/@pcasind123/shocking-events-of-2020-so-far-9e8300ef4623?source=friends_link&amp;sk=91258a842e207e7a327e8fc7f2f69463 This year has been tough for all of us .. take a look at some of the events of this year.#Covid_19 #coronavirus #kobe #AustraliaOnFire #Flood #protests #CycloneApmhan #earthquake #planecrashkarachi #WorldWarThree #Aliens #SHOCKED #2020ShowedUs #strong,Dadra and Nagar Haveli
716825,23/05/2020,https://medium.com/@pcasind123/shocking-events-of-2020-so-far-9e8300ef4623?source=friends_link&amp;sk=91258a842e207e7a327e8fc7f2f69463 This year has been tough for all of us .. take a look at some of the events of this year.#Covid_19 #coronavirus #kobe #AustraliaOnFire #Flood #protests #CycloneApmhan #earthquake #planecrashkarachi #WorldWarThree #Aliens #SHOCKED #2020ShowedUs #strong,Dadra and Nagar Haveli
716826,23/05/2020,Can u please explain as an administrator of the UT of DnhDd how many special hospitals dedicated to covid 19 have been set up??? How many isolation beds have been set up?? How many masks  ppe equipments and ventilators have u procured for the citizens of the UT,Dadra and Nagar Haveli
716827,23/05/2020,23/05/2020:- Today's update on COVID-19   Dadra and Nagar Haveli #DNHFightsCorona #Staysafe #WearAMask #IndiavsCorona,Dadra and Nagar Haveli
716828,23/05/2020,@SonuSood Sir My mother Suffering from serious illness  due to which their immunity system is very weak  and they are very likely to have covid-19 please help to go to UP From Virar -east. 7080105767,Dadra and Nagar Haveli
716829,23/05/2020,Congress leader and spokesperson Sanjay Jha informed that he has tested positive for COVID-19. The Congress leader's tweet came on a day India reported 6 088 fresh cases of COVID-19 in the last 24 hours  the second biggest single-day jump in a week  taking the tally to 1 18 447 ,Dadra and Nagar Haveli
716830,23/05/2020,@SonuSood Dear Sir  my mother and brother both are stuck in Virar (East) due to lockdown  I have apply to go to UP via online portal also offline but not responded by any dept. Pls help us. +917080105767,Dadra and Nagar Haveli
716831,23/05/2020,@SonuSood Sir  doing great work  one can learn from you that lockdown gives you opportunities to do seva and positieve work. God bless you,Dadra and Nagar Haveli
716832,23/05/2020,Lady  everyday people die in 1000s. All r destined 2 die moment they r born. Only 7(or 8?) in world have been granted immortality. Instead of wasting time in irrelevant topics during lockdown  u shud hv watched #Ramayan &amp; #Mahabharat. Would hv been better 4 yr soul. #justsaying,Dadra and Nagar Haveli
716833,23/05/2020,https://medium.com/@pcasind123/shocking-events-of-2020-so-far-9e8300ef4623?source=friends_link&amp;sk=91258a842e207e7a327e8fc7f2f69463 This year has been tough for all of us .. take a look at some of the events of this year.#Covid_19 #coronavirus #kobe #AustraliaOnFire #Flood #protests #CycloneApmhan #earthquake #planecrashkarachi #WorldWarThree #Aliens #SHOCKED #2020ShowedUs #strong,Dadra and Nagar Haveli
716834,23/05/2020,Silvassa: A 3 months old baby named Hanaya Patel tested Positive with #COVID19 on 23/05/2020. Mother :Dharmishta Patel Father : Surendra Patel Address police line silvassa block no 8  Silvassa. PC:â¦ https://www.instagram.com/p/CAimWkXBQXI/?igshid=1r2ej1s7rhfq4,Dadra and Nagar Haveli
716835,23/05/2020,Can u please explain as an administrator of the UT of DnhDd how many special hospitals dedicated to covid 19 have been set up??? How many isolation beds have been set up?? How many masks  ppe equipments and ventilators have u procured for the citizens of the UT,Dadra and Nagar Haveli
716836,23/05/2020,23/05/2020:- Today's update on COVID-19   Dadra and Nagar Haveli #DNHFightsCorona #Staysafe #WearAMask #IndiavsCorona,Dadra and Nagar Haveli
716837,23/05/2020,@SonuSood Sir My mother Suffering from serious illness  due to which their immunity system is very weak  and they are very likely to have covid-19 please help to go to UP From Virar -east. 7080105767,Dadra and Nagar Haveli
716838,23/05/2020,Congress leader and spokesperson Sanjay Jha informed that he has tested positive for COVID-19. The Congress leader's tweet came on a day India reported 6 088 fresh cases of COVID-19 in the last 24 hours  the second biggest single-day jump in a week  taking the tally to 1 18 447 ,Dadra and Nagar Haveli
722371,24/05/2020,WHO says that those persons above the age of 60 years are exposed to Corona Virus. Sant Shri Asharamji Bapu Ji more than 80 years of age. It is proposed to release him on parole urgently. #CoronaRiskInJail,Dadra and Nagar Haveli
722372,24/05/2020,Coronavirus vaccine safe in early trial  hydroxychloroquine may increase death risk ,Dadra and Nagar Haveli
722373,24/05/2020,The rate of coronavirus spread is very high in jails. Hundreds of inmates have already come in the clutches of this deadly virus. #CoronaRiskInJail,Dadra and Nagar Haveli
722374,24/05/2020,The rate of coronavirus spread is very high in jails. Hundreds of inmates have already come in the clutches of this deadly virus. #CoronaRiskInJail,Dadra and Nagar Haveli
722375,24/05/2020,Jails are like 'Petri Dishes' for Coronavirus. #CoronaRiskInJail,Dadra and Nagar Haveli
722376,24/05/2020,Lockdown reduced intensity of Covid-19 spread by more than 60%  shows study via NaMo App ,Dadra and Nagar Haveli
722377,24/05/2020,Its true that by @TajinderBagga ji work of serving needy people during Covid 19 situation i also have started helping. And this @INCIndia inspite of helping trying to stop paaji's work by all this stuff. Ye SARDAR DARNE WALO ME SE NAI HE. Paaji #ISupportTajinderBagga â at Vapi  Gujarat,Dadra and Nagar Haveli
722378,24/05/2020,Kargil War - Coffin Scam Covid War - Ventilator Scam One after death &amp; other one before death #PMCareFraud comes between life &amp; death Show must go on (BJP Attitude ) #BJPWithMigrants #BJPFailsIndia #ModiGovtFailedLockdown,Dadra and Nagar Haveli
722379,24/05/2020,sir as the covid 19 team had sealed the madhvan appartment...and today is day 5...none of the sample is taken ...as one thr brother stays in tht app.who was in regular contact with positive case patient...as thr father and mother are also positive @collectorvalsad @CKharsan,Dadra and Nagar Haveli
722380,24/05/2020,This season  dodge COVID. Lets be MANGO POSITIVE ! #COVID19 #Organic #mangoes https://www.facebook.com/529691647219142/posts/1391974907657474/?d=n,Dadra and Nagar Haveli
722381,24/05/2020,First signs if a COVID-19 vaccine works possible in autumn - GAVI ,Dadra and Nagar Haveli
722382,24/05/2020,As Good As Dungeon: Gujarat Court On Hospital After High COVID-19 Deaths ,Dadra and Nagar Haveli
722383,24/05/2020,As Modi said  pandemic ko bhi opportunity me convert kar lete he! First time ever told t truth! Sadistic exploitation of ppl is their forte! PMcares mystery Ventilator scam Mask Scam Covid testing kit mfg scam Janta jaye bhad me! Focus on corruption! ,Dadra and Nagar Haveli
722384,24/05/2020,Children with COVID-19 may have lower infectivity than adults  UK scientists say ,Dadra and Nagar Haveli
722385,24/05/2020,Special Report: In Oklahoma pork-packing town  COVID stirs fear  faith and sorrow ,Dadra and Nagar Haveli
722386,24/05/2020,Maruti Suzuki employee at Manesar plant tests positive for COVID-19 ,Dadra and Nagar Haveli
722387,24/05/2020,The cramped prison facilities are serving as breeding grounds for COVID-19. #CoronaRiskInJail,Dadra and Nagar Haveli
722388,24/05/2020,Lockdown reduced intensity of Covid-19 spread by more than 60%  shows study via NaMo App ,Dadra and Nagar Haveli
722389,24/05/2020,Isn't it dangerous for other states...? There would be great shortage of workers and labours throughout states of India #lockdown #MigrantLabourers #Gujarat,Dadra and Nagar Haveli
722390,24/05/2020,No country in the world has ever imposed a two-months long lockdown with only 4-hours of night time notice. But  Modi is not an ordinary human being. #BJPWithMigrants #BJPFailsIndia #ModiGovtFailedLockdown,Dadra and Nagar Haveli
722391,24/05/2020,Now a days many grocery stores and general stores are selling almost expired products during lockdown,Dadra and Nagar Haveli
722392,24/05/2020,@AajTakTweets @ZeeNews @AbpIndiaNews @shipmin_india Why don't Media cover news for importers facing loot on them by Shipping lines and CFS all over INDIA and demand them extend the free time as per lockdown else medium sector will collapse?,Dadra and Nagar Haveli
722393,24/05/2020,First ask the leader you gave orders for lockdown without planning He did lot of tahli deepali and namaste trump drama #BJPVentilatorScam #BJPVentilatorScamInGujarat #BJPWithMigrants #BJPFailsIndia #ModiGovtFailedLockdown,Dadra and Nagar Haveli
722394,24/05/2020,Please help me. In lockdown we apply for pass but pass is rejected because of lockdown. Why? #BJPWithMigrants #BJPFailsIndia #ModiGovtFailedLockdown,Dadra and Nagar Haveli
722395,24/05/2020,If he planned lockdown properly and provided food &amp; shelter then they would have not gone back to their hometowns,Dadra and Nagar Haveli
722396,24/05/2020,Respected sir  my father stuck at prayagraj from first lockdown but now we want to get him back at home .. for this we don't know actually what to do. We are working in essential service is there any other option available for him to be quarantine at home in single room. ,Dadra and Nagar Haveli
722397,24/05/2020,Lockdown reduced intensity of Covid-19 spread by more than 60%  shows study via NaMo App ,Dadra and Nagar Haveli
722398,24/05/2020,Its true that by @TajinderBagga ji work of serving needy people during Covid 19 situation i also have started helping. And this @INCIndia inspite of helping trying to stop paaji's work by all this stuff. Ye SARDAR DARNE WALO ME SE NAI HE. Paaji #ISupportTajinderBagga â at Vapi  Gujarat,Dadra and Nagar Haveli
722399,24/05/2020,sir as the covid 19 team had sealed the madhvan appartment...and today is day 5...none of the sample is taken ...as one thr brother stays in tht app.who was in regular contact with positive case patient...as thr father and mother are also positive @collectorvalsad @CKharsan,Dadra and Nagar Haveli
722400,24/05/2020,This season  dodge COVID. Lets be MANGO POSITIVE ! #COVID19 #Organic #mangoes https://www.facebook.com/529691647219142/posts/1391974907657474/?d=n,Dadra and Nagar Haveli
722401,24/05/2020,Will there be ever sports as usual  post #COVID19 ? Know the future of sports in India and much more directly from Shri. @KirenRijiju ji Minister @IndiaSports on @BJYM Dialogue! Save the date: 25th May  7 pm. #AskBJYM your questions,Dadra and Nagar Haveli
722402,24/05/2020,Valsad: Today 2 #COVID19 positive case has been registered in the district. 1 patients have been discharged after recovery. #2405 #COVID19 #vapi #valsaddistrict https://www.instagram.com/p/CAktMenACjj/?igshid=gtc9vz3ci2rf,Dadra and Nagar Haveli
722403,24/05/2020,Vapi: A 59-year-old man living in Vapi Chala Sataghar Society tested positive with #COVID19. The result of 1 report is yet to come. This is said to be the father of the previous Corona Positive 2 vegetableâ¦ https://www.instagram.com/p/CAksGD4Ajsj/?igshid=g6oyybq2qka7,Dadra and Nagar Haveli
722404,24/05/2020,First signs if a COVID-19 vaccine works possible in autumn - GAVI ,Dadra and Nagar Haveli
722405,24/05/2020,As Good As Dungeon: Gujarat Court On Hospital After High COVID-19 Deaths ,Dadra and Nagar Haveli
722406,24/05/2020,Children with COVID-19 may have lower infectivity than adults  UK scientists say ,Dadra and Nagar Haveli
722407,24/05/2020,Maruti Suzuki employee at Manesar plant tests positive for COVID-19 ,Dadra and Nagar Haveli
722408,24/05/2020,The cramped prison facilities are serving as breeding grounds for COVID-19. #CoronaRiskInJail,Dadra and Nagar Haveli
728036,24/05/2020,WHO says that those persons above the age of 60 years are exposed to Corona Virus. Sant Shri Asharamji Bapu Ji more than 80 years of age. It is proposed to release him on parole urgently. #CoronaRiskInJail,Dadra and Nagar Haveli
728037,24/05/2020,Coronavirus vaccine safe in early trial  hydroxychloroquine may increase death risk ,Dadra and Nagar Haveli
728038,24/05/2020,The rate of coronavirus spread is very high in jails. Hundreds of inmates have already come in the clutches of this deadly virus. #CoronaRiskInJail,Dadra and Nagar Haveli
728039,24/05/2020,The rate of coronavirus spread is very high in jails. Hundreds of inmates have already come in the clutches of this deadly virus. #CoronaRiskInJail,Dadra and Nagar Haveli
