,Tweet Posted Time (UTC),Tweet Content,Tweet Location
322079,29/04/2020,@ChouhanShivraj Electricity connection disconnected by MPEB during lockdown (On 29-4-20)in RRG township  Bhopal.There are about 60 families residing in RRG Township.We have been paying electricity bill to builder on time.but RS 327276 pending due to Build,Haryana
322080,29/04/2020,@CMMadhyaPradesh Electricity connection disconnected by MPEB during lockdown (On 29-4-20)in RRG township  Bhopal.There are about 60 families residing in RRG Township.We have been paying electricity bill to builder on time.but RS 327276 pending due to Buil,Haryana
322081,29/04/2020,@CollectorBhopal Electricity connection disconnected by MPEB during lockdown (On 29-4-20)in RRG township  Bhopal.There are about 60 families residing in RRG Township.We have been paying electricity bill to builder on time.but RS 327276 pending due to Buil,Haryana
322082,29/04/2020,DURING LOCKDOWN - EAT -SLEEP -WORK   STUDY &amp; IGYAAN   YOUTUBE   LEARNING REPEAT . #iGyaanGiveaway #igyaan @igyaan,Haryana
322083,29/04/2020,Stranded Migrants  Students  Tourists Can Go Home During Lockdown: 10 Points ,Haryana
322084,29/04/2020,The region where minority are in majority and so called victims broke lockdown rule and beaten a police officer. Ground Reality is way different than what your Pseudo-Leftist media covers. https://www.facebook.com/100034966218399/posts/281313813044157/,Haryana
322085,29/04/2020,*After lockdown* Every momos and panipuri wala ,Haryana
322086,29/04/2020,As a person  I like Punjab CM. I respect him but the approach is not up to mark by the government of Punjab which must be required These silly mistakes can create danger for all those persons which are obeying lockdown from last 35 days. @CMOPb @capt_amarinder @RubikaLiyaquat,Haryana
322087,29/04/2020,@capt_amarinder Respected Sir  since lock down I stuck up with wife and 2 children at Radaur Yamunanagar Haryana. It is in safe zone. Want to come back with family to my home at Zirakpur. Have my own vehicle. Sent a Twitter request to DC Mohali also. Plea,Haryana
322088,29/04/2020,@dcmohali Sir  since lock down I stuck up with wife and 2 children at Radaur Yamunanagar Haryana. It is in safe zone. Want to come back with family to my home at Zirakpur. Have my own vehicle. When I can come back? What needs to be done? Please guide &amp,Haryana
322089,29/04/2020,Corona ka pata nai but middle class people kin halatho me lock down me survive kar rhe hai ye syad app bhul chuke ho,Haryana
322090,29/04/2020,My favorite Irfan khan passed away His mother had passed away last week and he was unable to participate in her last rites due to lockdown.This broke the already ailing actor. As the cruel world operates someone from bollywood keeps fading away every once in a while #IrfanKhan,Haryana
322091,29/04/2020,Haryana Wifichoupal CVLE Norti doing BharatNet Fibre Restoration at Distt. KARNAL providing essential Internet Services During Lockdown by CSC @dintya15 @abhi481 @ashi_apple @anilsangwanHR18 @Madhurlast40 @wifichoupal @cscharyana @talk2narang @Dchautala,Haryana
322092,29/04/2020,India's unemployment rate hit 26.2% amid lockdown in 3rd week of April.Estimated 14 crore people hve already lost their Jobs in d lockdown nd many more jobs will be lost in India post corona but govt continues living in denial instead of addressing the issue. #PMWakeUpSaveEconomy,Haryana
322093,29/04/2020,Dekho .... Lockdown free ya... Lockdown three,Haryana
322094,29/04/2020,RIP legacy   But Many others can be saved if you and your brothers stop going out during lockdown times and stay home and help your wives,Haryana
322095,29/04/2020,Lock Down ch ta mushkal h,Haryana
322096,29/04/2020,Haryana Wifichoupal CVLE Ritesh doing BharatNet Fibre Restoration at Distt. Panchkula providing essential Internet Services During Lockdown by CSC @dintya15 @abhi481 @ashi_apple @anilsangwanHR18 @Madhurlast40 @wifichoupal @cscharyana @talk2narang @Dchautala,Haryana
322097,29/04/2020,Haryana Wifichoupal CVLE Ram troubleshoting Aces point on GP Rampur in Yamunanagar to providing essential Internet Services During Lockdown by CSC @dintya15 @abhi481 @ashi_apple @anilsangwanHR18 @Madhurlast40 @wifichoupal @cscharyana @talk2narang @Dchautala,Haryana
322098,29/04/2020,COVID-19 lockdown impact: Around 200 000 H-1B workers in US could lose legal status by June ,Haryana
322099,29/04/2020,Day 36 of Lockdown: Listen to the radio  and listen mindfully. I just remembered an old old old hobby of mine: DXing. Wonder if it still exists #DXing #dxlive #Radio,Haryana
322100,29/04/2020,Policy bhaiya parivaar ujaadne se to better hain lockdown has saved many families nahi to it would have destroyed lots and lots of families,Haryana
322101,29/04/2020,A Bleak Situation For Muslim Workers During The COVID-19 Lockdown ,Haryana
322102,29/04/2020,@DelhiPolice @police_haryana country can go into full lockdown but this culture of âcall the DC or we wonât let you passâ is an #endemic that exists in your institution. I made it thru the barricade when I realised it was all a #ruse - told your cop,Haryana
322103,29/04/2020,Seriously #Corona serious hi hota ja rha hai #LockDown extend hona hi better hai ,Haryana
322104,29/04/2020,agr lockdown extend hogya too cancel ha nhi too dena pada ge,Haryana
322105,29/04/2020,Haryana Wifichoupal CVLE Amit doing BharatNet Fibre Restoration at Distt. Kurukshetra providing essential Internet Services During Lockdown by CSC @dintya15 @abhi481 @ashi_apple @anilsangwanHR18 @Madhurlast40 @talk2narang @wifichoupal @cscharyana @dcmohry,Haryana
322106,29/04/2020,Lockdown extending n no of covid cases too  nobody is thinking about the economy of country  pp who are going out don't understand what's economy n where all this things will lead  but we tax payers understand this. seriously strict action should b taken now for ppl roaming out.,Haryana
322107,29/04/2020,COVID-19 Lockdown: Tamil Nadu  Odisha Erect Walls to Seal Borders With Andhra Pradesh ,Haryana
322108,29/04/2020,Lockdown extend hona chiye kyoki bhyi desh ka bachna jyada jaruri hai. @narendermodi ji kindly look into this matter. i also request to chief minister of haryana to do so. @cmohry Into my district No corona Patient is found till now.,Haryana
322109,29/04/2020,Haryana Wifichoupal CVLE Shokin doing BharatNet Fibre Restoration at Distt. Bhiwani providing essential Internet Services During Lockdown by CSC @dintya15 @abhi481 @ashi_apple @anilsangwanHR18 @Madhurlast40 @wifichoupal @cscharyana @talk2narang @Dchautala,Haryana
322110,29/04/2020,Haryana Wifichoupal CVLE Amit doing BharatNet Fibre Restoration at Distt. Kurukshetra providing essential Internet Services During Lockdown by CSC @dintya15 @abhi481 @ashi_apple @anilsangwanHR18 @Madhurlast40 @talk2narang @wifichoupal @cscharyana @Dchautala,Haryana
322111,29/04/2020,Coronavirus: Police Attacked In Bengal's COVID-19 Hotspot Howrah While Enforcing Lockdown ,Haryana
322112,29/04/2020,Lockdown period has brought troubles to poor people. However  sadhaks of Sant Shri Asharamji Bapu have become ray of hope to them in this crucial time. #AsharamjiBapuAshramServices,Haryana
322113,29/04/2020,The poor people are in panic situation and helpless due to lockdown  Sant Shri Asharamji Bapu Ashrams have come forward to rescue them and made available all essential materials to them. #AsharamjiBapuAshramServices,Haryana
322114,29/04/2020,@cmohry R/Sir I am working in positron multi speciality cancer hospital suncity sec 35 Rohtak. Due to the lock down time by govt. The hospital management has terminated my service and refused to give my final payment. I am very poor person and I have rant,Haryana
333271,29/04/2020,Install PNB Kitchenmate's Handsfree Handwash System in your house  society and workplace to keep yourself and those around you safe from Coronavirus. Just dial 1800 2 125 125 and place your order now! #mysurvivalplan #HandsfreeHandwashSystem #CoronaWarriors #lockdown #Coronavirus ,Haryana
333272,29/04/2020,THIN HAIR DANDRUFF OILY SCALP PIGMENTATION BLACK HEADS ROSACEA HAIR FALL UNEVEN SKIN GREYING ACNE #contestalert #giveawaycontest #skincareroutine #skincare #lockdown #quarantinelife #quarantineandchill #coronavirus #stayhome,Haryana
333273,29/04/2020,Ohio Class-Action Lawsuit Argues Business-Interruption Insurance Should Cover Coronavirus-Related Losses for Restaurants - Cincinnati CityBeat http://dlvr.it/RVhVKJ,Haryana
333274,29/04/2020,'So what?': Bolsonaro shrugs off Brazil's rising coronavirus death toll ,Haryana
333275,29/04/2020,Half of worldâs workers âat immediate risk of losing livelihood due to coronavirusâ ,Haryana
333276,29/04/2020,Information MISSING 3 more people have tested positive for Coronavirus in Gurgaon today  while 2 others have recovered and been discharged. Total cases in the district now 54  of which 38 have been discharged and 16 are 'active' cases. ,Haryana
333277,29/04/2020,There is a discussion in our public that this #coronavirus is spread in all the countries  otherwise many leaders and industrialists would have gone abroad.,Haryana
333278,29/04/2020,China is responsible for Coronavirus and the world will punish the china after recovery,Haryana
333279,29/04/2020,ASHWAGANDHA HAS POTENTIAL TO BOLSYER IMMUNE AGAINST CORONAVIRUS ,Haryana
333280,29/04/2020,Stay Home Stay Safe #coronavirus,Haryana
333281,29/04/2020,73 deaths and 1897 new cases in last 24 hours due to #Coronavirus  the sharpest ever increase in death cases in India.#IndiaFightsCorona,Haryana
333282,29/04/2020,Manha Fatima is here to tell the ABC of Staying Safe from Corona virus. Todayâs kids know the ways to stay safe... Do you...??? ,Haryana
333283,29/04/2020,Must watch this video https://www.facebook.com/ilovemyindiaSI/videos/244085153341895/?sfnsn=wiwspmo&amp;extid=Ac9noQ32xegPQjzz #coronavirus #à¤¨à¥à¤¹à¤¾_à¤¯à¤¾à¤¦à¤µ_à¤à¤¿à¤à¤¦à¤¾à¤¬à¤¾à¤¦ #kedarnathtemple #GodMorningWednesday,Haryana
333284,29/04/2020,Post Disinfectant Gaffe  Americans Losing Faith in What Trump Says About Coronavirus: Poll ,Haryana
333285,29/04/2020,Give up smoking to increase your immunity Power to fight against Novel Corona Virus. Let's fight togather against #COVID19Pandemic to make India healthy and strong.,Haryana
333286,29/04/2020,Coronavirus - Huge Delay In Test Results Pushing COVID-19 Numbers Up: Delhi Government ,Haryana
333287,29/04/2020,Coronavirus: Police Attacked In Bengal's COVID-19 Hotspot Howrah While Enforcing Lockdown ,Haryana
333288,29/04/2020,So impressed was Kuwait with professionalism of the Indian military medical rapid response team that Kuwait & UAE have now requested @PMOIndia to urgently send ex-military doctors &amp; nurses to help fight COVID-19 @OfficialDGISPR seekho kuch @adgpi se ,Haryana
333289,29/04/2020,So impressed was Kuwait with professionalism of the Indian military medical rapid response team that Kuwait & UAE have now requested @PMOIndia to urgently send ex-military doctors &amp; nurses to help fight COVID-19. @OfficialDGISPR seekho kuch @adgpi se https://www.hindustantimes.com/india-news/pm-modi-green-lights-uae-kuwait-request-for-ex-military-doctors-nurses/story-fc6THXnkTBVLTSMRgZbhdL.html,Haryana
333290,29/04/2020,So impressed was Kuwait with professionalism of the Indian military medical rapid response team that Kuwait & UAE have now requested @PMOIndia to urgently send ex-military doctors &amp; nurses to help fight COVID-19. @OfficialDGISPR seekho kuch @adgpi se https://www.hindustantimes.com/india-news/pm-modi-green-lights-uae-kuwait-request-for-ex-military-doctors-nurses/story-fc6THXnkTBVLTSMRgZbhdL.html,Haryana
333291,29/04/2020,How to improve IELTS and English speaking skills at home during Covid-19 lockdown through Online. Class activity: Conversation  discussion  role play  interview Classes from Monday to Friday Class Timing: You decide (8 am to 9 pm) Duration: 3 months. Call : +918222899397 ,Haryana
333292,29/04/2020,@MoHFW_INDIA http://1.As Ugc gave guidelines for other streams kindly direct mbbs students for classes and exams especially for finals year as they are about to ready to join war with mbbs doctors in covid pandemic . https://twitter.com/DrShubhamVerma/sta,Haryana
333293,29/04/2020,@MunCorpGurugram Sir u all are doing great job to fight with Covid 19 but pls do fogging too... Mosquitos are at large,Haryana
333294,29/04/2020,@mlkhattar please re-sand my 4 installment of COVID-19 assistance. I shall be heartily thankful for this kind of work. ,Haryana
333295,29/04/2020,I believe learning a new skill online is better than doing a popular course for the just for the sake of certificates. Skill will help you a lot in the future on career and finance level. #COVID2019india #COVID #LinkedIn #anxious,Haryana
333296,29/04/2020,Sir  I Ombir Singh Ext. Lecturer http://Govt.College for women Gohana  Sonipat was relieved during lockdown by college authority on 25-03-2020. I am facing challenging situation because of COVID-19 outbreak and so it will pose an economic crisis for my family.9813715544,Haryana
333297,29/04/2020,HCARD: Robotic device to assist frontline COVID-19 healthcare workers ,Haryana
333298,29/04/2020,Death Rate in Ahmedabad Beats Country Average. The places where Trump visited in India r having increasing no of Covid cases. Will it be very wrong to say'Corona Carrier Trump'.. ,Haryana
333299,29/04/2020,COVID-19 Positive  Then Negative  Positive Again  Then Dead ,Haryana
333300,29/04/2020,He willnot say anything to them. They kill spit pelt stones abuse covid warriors &amp;police do nasty things spread Corona.Their houses &amp;galis r areas where law is nt applicable  no one even police cant go there.They disobey&amp; break every law bt no one will take any action aginst them,Haryana
333301,29/04/2020,COVID-19 lockdown impact: Around 200 000 H-1B workers in US could lose legal status by June ,Haryana
333302,29/04/2020,In Post-Covid India  Save Farmers by Protecting Seeds ,Haryana
333303,29/04/2020,UP: Woman dies in Covid-19 isolation ward at Agra hospital after allegedly being denied treatment ,Haryana
333304,29/04/2020,A Bleak Situation For Muslim Workers During The COVID-19 Lockdown ,Haryana
333305,29/04/2020,Not enough masks & gloves  sanitation workers fear infection at Delhiâs Covid hospitals ,Haryana
333306,29/04/2020,@Zee_Hindustan PHARMACIST + MEDICINE = LIFE Dear sir  I am a Registered PHARMACIST. I am ready to serve the Nation in the current COVID-19 pandemic situation. Kindly use my services &amp; let me serve the Nation. 8920344671 . caterina.tripathi@gmail.com D,Haryana
333307,29/04/2020,@indiatvnews PHARMACIST + MEDICINE = LIFE Dear sir  I am a Registered PHARMACIST. I am ready to serve the Nation in the current COVID-19 pandemic situation. Kindly use my services &amp; let me serve the Nation. 8920344671 . caterina.tripathi@gmail.com DRx,Haryana
333308,29/04/2020,Odishaâs cyclone measures come handy in Covid fight â womenâs groups ,Haryana
333309,29/04/2020,If You Want To Improve Your Immunity Power.Then Watch The Video. Check Out The Full Video On YouTube- https://youtu.be/S6ojNvvlQNk #immunesystem #prevention #covid_19 #stayhealthy #healthtips #imcbusiness #directselling #imcproducts  Don't Forget To Subscribe Our #Youtube Channel,Haryana
333310,29/04/2020,Aarogya Setu is âpriorityâ as Modi govt plans big publicity campaign for its Covid work ,Haryana
333311,29/04/2020,@PMOIndia Respected Sir  Yesterday saw interview of Adar Poonawala on Times Now regarding covid vaccine. I am afraid China might do some mischief thru its corrupt means. Request please give full security to such institutes and scientists.,Haryana
333312,29/04/2020,How COVID-19-Related Fake News Took a Turn From Health to Communal ,Haryana
333313,29/04/2020,COVID: Hundreds Gather on Cauvery Bridge in Trichy Daily for Food ,Haryana
333314,29/04/2020,@narendramodi Sir why govt does not pay heed to the fact dat govt teachers r overpaid with merit of holiday nd we the banker forgotten warriors r underpaid inspite of relentless service during demonitization Nd Covid attack...,Haryana
333315,29/04/2020,Lockdown extending n no of covid cases too  nobody is thinking about the economy of country  pp who are going out don't understand what's economy n where all this things will lead  but we tax payers understand this. seriously strict action should b taken now for ppl roaming out.,Haryana
333316,29/04/2020,Social Distancing is proving vital in preventing the #CoVID-19 spread. Collectively  we must follow it until we succeed in flattening the infection curve. Netleaf Software urges you to follow Social Distancing to forbid the #COVID-19 spread. #FightAgainstCoVID #NetleafSoftware,Haryana
333317,29/04/2020,The joint live sessions of GD  GV and Gyan Dhara  Web Radio scheduled for 29th April  2020. 1. 10.00-11.00 am Prof Vijayshri  SOS Topic: Studying Block-1 and 2 of BPHCT 131 2. 4.00-5.00 pm Prof T K Jena  SOHS Topic: COVID-19 Awareness Campaign,Haryana
333318,29/04/2020,COVID-19 Lockdown: Tamil Nadu  Odisha Erect Walls to Seal Borders With Andhra Pradesh https://thewire.in/government/tamil-nadu-odisha-seal-borders,Haryana
333319,29/04/2020,COVID-19 Briefing: Health Ministry Plays Down 'Plasma Therapy as Cure' Theory https://thewire.in/health/covid-19-health-ministry-plasma-therapy,Haryana
333320,29/04/2020,Three Lessons from Past Epidemics that Will Help India Fight COVID-19 ,Haryana
333321,29/04/2020,After 'Immunity Booster Kadha' for Covid-19 Patients  CM Shivraj Now Recommends Shlokas ,Haryana
333322,29/04/2020,As US Covid-19 Cases Hit 1 Million  Many Americans Opt to 'Ride it Out' in India ,Haryana
333323,29/04/2020,Delhi Riots: Left with Only His Burnt Leg  Covid-19 Curbs Have Kept This Woman from Burying Her Father for 2 Months ,Haryana
333324,29/04/2020,Hospitals Practising âUntouchabilityâ  Gave Us Used Gowns & Cut Pay  Claim Health Workers on Covid-19 Duty ,Haryana
333325,29/04/2020,Coronavirus - Huge Delay In Test Results Pushing COVID-19 Numbers Up: Delhi Government ,Haryana
333326,29/04/2020,Coronavirus: Police Attacked In Bengal's COVID-19 Hotspot Howrah While Enforcing Lockdown ,Haryana
333327,29/04/2020,CRPF Battalion In Delhi Reports 46 COVID-19 Cases  1 Jawan Dies ,Haryana
333328,29/04/2020,How to improve IELTS and English speaking skills at home during Covid-19 lockdown through Online. Class activity: Conversation  discussion  role play  interview Classes from Monday to Friday Class Timing: You decide (8 am to 9 pm) Duration: 3 months. Call : +918222899397 ,Haryana
333329,29/04/2020,Thatâs very good news Sir . You are doing great job . Kudos to you . We should do maximum possible testing to isolate the positive people and it will help us to give more clear pictures to come out of this lock down .,Haryana
333330,29/04/2020,Install PNB Kitchenmate's Handsfree Handwash System in your house  society and workplace to keep yourself and those around you safe from Coronavirus. Just dial 1800 2 125 125 and place your order now! #mysurvivalplan #HandsfreeHandwashSystem #CoronaWarriors #lockdown #Coronavirus,Haryana
333331,29/04/2020,Agr sagge tau ka ghar paas mei hi ho. and you're used to for going out during lockdown because you owns grocery shop. What's wrong in this if you visit your dear one's home during lockdown for a small family level birthday celebration and that too birthday of vry special person.,Haryana
333332,29/04/2020,Sir it will be dynamically strategic @sambitswaraj . Tomorrow once more people of India will get a chance to laugh under lockdown. We should thank him that he helps people in changing their mood. #RahulGandhi @BJP4Haryana @Shekhar_Chahal_ @iPraveendixit @iPuneetSharma,Haryana
333333,29/04/2020,THIN HAIR DANDRUFF OILY SCALP PIGMENTATION BLACK HEADS ROSACEA HAIR FALL UNEVEN SKIN GREYING ACNE #contestalert #giveawaycontest #skincareroutine #skincare #lockdown #quarantinelife #quarantineandchill #coronavirus #stayhome,Haryana
333334,29/04/2020,Lockdown improves water quality of Ganga  Yamuna https://www.aninews.inundefined ,Haryana
333335,29/04/2020,@MuveAcoustics Is your company delivering in lockdown ????,Haryana
333336,29/04/2020,@MPLadakh Hi Mr MP  i am from Haryana. Just need your suggestion. Whats the best time to visit Leh-Ladakh as a tourist. I want to plan once lockdown ends. So what according to you is the best time to ping LL.,Haryana
333337,29/04/2020,Sir  I Ombir Singh Ext. Lecturer http://Govt.College for women Gohana  Sonipat was relieved during lockdown by college authority on 25-03-2020. I am facing challenging situation because of COVID-19 outbreak and so it will pose an economic crisis for my family.9813715544,Haryana
333338,29/04/2020,@ChouhanShivraj Electricity connection disconnected by MPEB during lockdown (On 29-4-20)in RRG township  Bhopal.There are about 60 families residing in RRG Township.We have been paying electricity bill to builder on time.but RS 327276 pending due to Build,Haryana
333339,29/04/2020,@CMMadhyaPradesh Electricity connection disconnected by MPEB during lockdown (On 29-4-20)in RRG township  Bhopal.There are about 60 families residing in RRG Township.We have been paying electricity bill to builder on time.but RS 327276 pending due to Buil,Haryana
333340,29/04/2020,@CollectorBhopal Electricity connection disconnected by MPEB during lockdown (On 29-4-20)in RRG township  Bhopal.There are about 60 families residing in RRG Township.We have been paying electricity bill to builder on time.but RS 327276 pending due to Buil,Haryana
333341,29/04/2020,DURING LOCKDOWN - EAT -SLEEP -WORK   STUDY &amp; IGYAAN   YOUTUBE   LEARNING REPEAT . #iGyaanGiveaway #igyaan @igyaan,Haryana
333342,29/04/2020,Stranded Migrants  Students  Tourists Can Go Home During Lockdown: 10 Points ,Haryana
333343,29/04/2020,"On the occasion of ""Vishwa Sewa Diwas"" on Sant Shri Asharamji Bapu Incarnation day and also during Lockdown  Sadhaks are supplying necessities of life to Daridara Narayan at various places in India. #AsharamjiBapuAshramServices",Haryana
333344,29/04/2020,*After lockdown* Every momos and panipuri wala ,Haryana
333345,29/04/2020,As a person  I like Punjab CM. I respect him but the approach is not up to mark by the government of Punjab which must be required These silly mistakes can create danger for all those persons which are obeying lockdown from last 35 days. @CMOPb @capt_amarinder @RubikaLiyaquat,Haryana
333346,29/04/2020,@capt_amarinder Respected Sir  since lock down I stuck up with wife and 2 children at Radaur Yamunanagar Haryana. It is in safe zone. Want to come back with family to my home at Zirakpur. Have my own vehicle. Sent a Twitter request to DC Mohali also. Plea,Haryana
333347,29/04/2020,@dcmohali Sir  since lock down I stuck up with wife and 2 children at Radaur Yamunanagar Haryana. It is in safe zone. Want to come back with family to my home at Zirakpur. Have my own vehicle. When I can come back? What needs to be done? Please guide &amp,Haryana
333348,29/04/2020,Corona ka pata nai but middle class people kin halatho me lock down me survive kar rhe hai ye syad app bhul chuke ho,Haryana
333349,29/04/2020,My favorite Irfan khan passed away His mother had passed away last week and he was unable to participate in her last rites due to lockdown.This broke the already ailing actor. As the cruel world operates someone from bollywood keeps fading away every once in a while #IrfanKhan,Haryana
333350,29/04/2020,Haryana Wifichoupal CVLE Norti doing BharatNet Fibre Restoration at Distt. KARNAL providing essential Internet Services During Lockdown by CSC @dintya15 @abhi481 @ashi_apple @anilsangwanHR18 @Madhurlast40 @wifichoupal @cscharyana @talk2narang @Dchautala,Haryana
333351,29/04/2020,India's unemployment rate hit 26.2% amid lockdown in 3rd week of April.Estimated 14 crore people hve already lost their Jobs in d lockdown nd many more jobs will be lost in India post corona but govt continues living in denial instead of addressing the issue. #PMWakeUpSaveEconomy,Haryana
333352,29/04/2020,Dekho .... Lockdown free ya... Lockdown three,Haryana
333353,29/04/2020,RIP legacy   But Many others can be saved if you and your brothers stop going out during lockdown times and stay home and help your wives,Haryana
333354,29/04/2020,Lock Down ch ta mushkal h,Haryana
333355,29/04/2020,Haryana Wifichoupal CVLE Ritesh doing BharatNet Fibre Restoration at Distt. Panchkula providing essential Internet Services During Lockdown by CSC @dintya15 @abhi481 @ashi_apple @anilsangwanHR18 @Madhurlast40 @wifichoupal @cscharyana @talk2narang @Dchautala,Haryana
333356,29/04/2020,Haryana Wifichoupal CVLE Ram troubleshoting Aces point on GP Rampur in Yamunanagar to providing essential Internet Services During Lockdown by CSC @dintya15 @abhi481 @ashi_apple @anilsangwanHR18 @Madhurlast40 @wifichoupal @cscharyana @talk2narang @Dchautala,Haryana
333357,29/04/2020,COVID-19 lockdown impact: Around 200 000 H-1B workers in US could lose legal status by June ,Haryana
333358,29/04/2020,Day 36 of Lockdown: Listen to the radio  and listen mindfully. I just remembered an old old old hobby of mine: DXing. Wonder if it still exists #DXing #dxlive #Radio,Haryana
333359,29/04/2020,Policy bhaiya parivaar ujaadne se to better hain lockdown has saved many families nahi to it would have destroyed lots and lots of families,Haryana
333360,29/04/2020,A Bleak Situation For Muslim Workers During The COVID-19 Lockdown ,Haryana
333361,29/04/2020,@DelhiPolice @police_haryana country can go into full lockdown but this culture of âcall the DC or we wonât let you passâ is an #endemic that exists in your institution. I made it thru the barricade when I realised it was all a #ruse - told your cop,Haryana
333362,29/04/2020,Seriously #Corona serious hi hota ja rha hai #LockDown extend hona hi better hai ,Haryana
333363,29/04/2020,@mlkhattar Respected Sir  My child has been locked in Dehradun because of lockdown. He is going in Dehradun before lockdown but still he is in dehradun. I can apply 3 times on saral haryana portal for movement pass. Please give permission to bring back my,Haryana
333364,29/04/2020,agr lockdown extend hogya too cancel ha nhi too dena pada ge,Haryana
333365,29/04/2020,Haryana Wifichoupal CVLE Amit doing BharatNet Fibre Restoration at Distt. Kurukshetra providing essential Internet Services During Lockdown by CSC @dintya15 @abhi481 @ashi_apple @anilsangwanHR18 @Madhurlast40 @talk2narang @wifichoupal @cscharyana @dcmohry,Haryana
333366,29/04/2020,Lockdown extending n no of covid cases too  nobody is thinking about the economy of country  pp who are going out don't understand what's economy n where all this things will lead  but we tax payers understand this. seriously strict action should b taken now for ppl roaming out.,Haryana
333367,29/04/2020,Tribal Affairs Minister @MundaArjun appeals to people to follow #lockdown guidelines to contain the spread of #COVID19. #IndiaFightsCorona #COVID19Pandemic,Haryana
333368,29/04/2020,COVID-19 Lockdown: Tamil Nadu  Odisha Erect Walls to Seal Borders With Andhra Pradesh https://thewire.in/government/tamil-nadu-odisha-seal-borders,Haryana
333369,29/04/2020,Lockdown extend hona chiye kyoki bhyi desh ka bachna jyada jaruri hai. @narendermodi ji kindly look into this matter. i also request to chief minister of haryana to do so. @cmohry Into my district No corona Patient is found till now.,Haryana
333370,29/04/2020,Haryana Wifichoupal CVLE Shokin doing BharatNet Fibre Restoration at Distt. Bhiwani providing essential Internet Services During Lockdown by CSC @dintya15 @abhi481 @ashi_apple @anilsangwanHR18 @Madhurlast40 @wifichoupal @cscharyana @talk2narang @Dchautala,Haryana
333371,29/04/2020,Haryana Wifichoupal CVLE Amit doing BharatNet Fibre Restoration at Distt. Kurukshetra providing essential Internet Services During Lockdown by CSC @dintya15 @abhi481 @ashi_apple @anilsangwanHR18 @Madhurlast40 @talk2narang @wifichoupal @cscharyana @Dchautala,Haryana
333372,29/04/2020,Coronavirus: Police Attacked In Bengal's COVID-19 Hotspot Howrah While Enforcing Lockdown ,Haryana
333373,29/04/2020,Lockdown period has brought troubles to poor people. However  sadhaks of Sant Shri Asharamji Bapu have become ray of hope to them in this crucial time. #AsharamjiBapuAshramServices,Haryana
333374,29/04/2020,The poor people are in panic situation and helpless due to lockdown  Sant Shri Asharamji Bapu Ashrams have come forward to rescue them and made available all essential materials to them. #AsharamjiBapuAshramServices,Haryana
333375,29/04/2020,@cmohry R/Sir I am working in positron multi speciality cancer hospital suncity sec 35 Rohtak. Due to the lock down time by govt. The hospital management has terminated my service and refused to give my final payment. I am very poor person and I have rant,Haryana
342540,30/04/2020,Russian Prime Minister tests positive for Covid-19. Russian Prime Minister Mikhail Mishustin has tested positive for Covid-19 and will self-isolate. #QurantineLife #isolate #russia #StayHomeStaySafe #coronavirus #COVID__19 #CoronaWillEndSoon #pray #StayConnected #follow,Haryana
342541,30/04/2020,BREAKING: Russia's Prime Minister tests positive for coronavirus. ,Haryana
342542,30/04/2020,The virus may keep coming back every year: Experts Several scientists  including Anthony Fauci  the director of the US National Institute of Allergy and Infectious Diseases  have said the new coronavirus is likely to cause seasonal peaks of infections in winter.,Haryana
342543,30/04/2020,#NewProfilePic fight Corona virus,Haryana
342544,30/04/2020,Coronavirus Outbreak: Kerala's decentralised urban governance structure holds lessons for tackling pandemic. ,Haryana
342545,30/04/2020,#coronavirus #StayHome Great salute to police nd our god doctors ,Haryana
342546,30/04/2020,Over 1 million displaced Rohingya and the Bangladeshi community hosting them are vulnerable to coronavirus  and humanitarian groups helping the refugees face increasing restrictions. ,Haryana
342547,30/04/2020,#GodKabir_In_Quran Eating meat is not a command of God and eating meat is a boon. If we still do not follow the words of God  then corona virus and other terrible viruses can also arise. If we improve in time  everything can be fine. ,Haryana
342548,30/04/2020,There is no Exit from Coronavirus  Only Containment ,Haryana
342549,30/04/2020,Lockdown is the only time your relatives can't ask .. Aur beta kya kr rhe ho aajkl #coronavirus,Haryana
342550,30/04/2020,THE TUMMY RETURNS Directed by Lockdown Produced by Corona virus STARRING : Â° Gajar Ka Halwa Â° Allu Paratha Â°Samosa Â° Pakode Â°Ladoo Special Appearance - Cooking trials,Haryana
342551,30/04/2020,#PMOfIndia #coronavirus #COVID19 #hrdministry @rashtrapatibhvn @cmohry @mlkhattar @narendramodi @ZeeNews @anilvijminister @ZeeNews @aajtak Stay Home save humanity,Haryana
342552,30/04/2020,London View | No Covid-like Symptoms  Yet Coronavirus: Doctors Sound Alert as 'Mysterious Illness' in Children Makes Them Jittery ,Haryana
342553,30/04/2020,#servingthenation In punjab too  Dera volunteers helped people in need Along with India  the volunteers residing in abroad also extended helping hand Needy people were helped by blood donation By doing sanitisation work  the help was given to stop spread of Coronavirus ,Haryana
342554,30/04/2020,1.6 Billion Risk Losing Jobs Due To Coronavirus Pandemic: UN Labour Body ,Haryana
342555,30/04/2020,Coronavirus - Lockdown Relaxations On May 4 For Many Districts  Says Home Ministry ,Haryana
342556,30/04/2020,#servingthenation In punjab too  Dera volunteers helped people in need Along with India  the volunteers residing in abroad also extended helping hand Needy people were helped by blood donation By doing sanitisation work  the help was given to stop spread of Coronavirus ,Haryana
