,Tweet Posted Time (UTC),Tweet Content,Tweet Location
260625,26/04/2020,Nothing now at this stage had to follow the lock down because we r on a very tricky situation once u open &amp; end lock all hard work done on last more than one month we will go vein . Economy can be looked after once things settle Indian know how to rebound fast we have resources,Goa
260626,26/04/2020,My entry for #BlueTwitter Missing you smoke #Lockdown ,Goa
260627,26/04/2020,The way Iâve been eating and drinking during this Lockdown  Iâm only fattening the curve ,Goa
260628,26/04/2020,Hey idiot. The lockdown was not prove distribution systems but to control spread of a virus. Futile anyway.,Goa
260629,26/04/2020,5 states have requested for the lock down to be extended. The clamour will grow in the coming. No relief in sight,Goa
260630,26/04/2020,Best team being readied to revive economy after lock down is lifted,Goa
260631,26/04/2020,Every evening @spsouthgoa &amp;team visit residential areas 4 awareness thru entertainment 4all residents in #lockdown who look 4wd to d visits.yday kids showered love&amp;appreciation on #goapolice. We thank you as 2gthr #goafightscovid19 #goa #GoodJobCop @goacm @DDNewsPanaji @HMOIndia,Goa
265891,26/04/2020,More Mid Air Moves from the #Carnival at #Goa to take your mind off the #coronavirus induced #stayhome boredom. Here the performers have their feet clean off terra firma. @Panjim  Goa  India https://www.instagram.com/p/B_b_Lmvp8mO/?igshid=yvwsn8luaytl,Goa
265892,26/04/2020,We all know what youâre having avoid COVID 19 ,Goa
265893,26/04/2020,@BDUTT Your efforts paid off. Tamilnadu has promulgated ordinance to provide dignified cremation for covid warriors who sacrificed their life. Perseverance pays,Goa
265894,26/04/2020,Yes we will be rid of covid soon under your stewardship,Goa
265895,26/04/2020,New ways should be looked at urgently otherwise without hospitals the battle cannot be fought against covid,Goa
265896,26/04/2020,Yet another novel idea in Kerala. They have shown that covid can be fought. Other governments have lots to learn @vikramchandra,Goa
265897,26/04/2020,@vijayanpinarayi @shailajateacher One is very clear CM and Health Minister is doing a excellent job which is bench mark to other States.Opposing Kerala Govt during this Covid 19 crisis with other issues is not a good idea.opposition should work for people,Goa
265898,26/04/2020,Why not take a covid test ?,Goa
265899,26/04/2020,Same like in any war is fought by the soldiers but victory claimed by politicians here too leaders are hooked to TVs and the people on the street are fighting Covid but the good ratings from around the world is for the leaders,Goa
265900,26/04/2020,Cruising SIPs through this lockdown #PGDM #BigDataAnalytics #GIM,Goa
265901,26/04/2020,#repost purplevalleyyoga Filling-The-Gap is an emergency response fund we have set up in aid of our treasured local staff members and their families. With the lockdown expected to get extended across the country â¦ https://www.instagram.com/p/B_c-KqUj0HE/?igshid=1v5xm27ifr8ph,Goa
265902,26/04/2020,Full power zai re baba. Lockdown? Not in Pernem  where foreigners arrange rave parties | Goa News - Times of India ,Goa
265903,26/04/2020,Farmers backbone of Indian economy they know how to work hard donât worry about farmers no farmer want to see fellow Indian dying . Our land Soo productive we can feed all Indian easily plus at this time in lock down farming r the only sector which is not effected,Goa
265904,26/04/2020,Request the media to publish the daily downloads of Aarogya setu App and create a frenzy around it in the country. Involve celebrities as well. This can be a game changer in the fight against corona post lock down,Goa
265905,26/04/2020,Nothing now at this stage had to follow the lock down because we r on a very tricky situation once u open &amp; end lock all hard work done on last more than one month we will go vein . Economy can be looked after once things settle Indian know how to rebound fast we have resources,Goa
265906,26/04/2020,My entry for #BlueTwitter Missing you smoke #Lockdown ,Goa
265907,26/04/2020,The way Iâve been eating and drinking during this Lockdown  Iâm only fattening the curve ,Goa
265908,26/04/2020,Hey idiot. The lockdown was not prove distribution systems but to control spread of a virus. Futile anyway.,Goa
265909,26/04/2020,5 states have requested for the lock down to be extended. The clamour will grow in the coming. No relief in sight,Goa
265910,26/04/2020,Best team being readied to revive economy after lock down is lifted,Goa
265911,26/04/2020,Every evening @spsouthgoa &amp;team visit residential areas 4 awareness thru entertainment 4all residents in #lockdown who look 4wd to d visits.yday kids showered love&amp;appreciation on #goapolice. We thank you as 2gthr #goafightscovid19 #goa #GoodJobCop @goacm @DDNewsPanaji @HMOIndia,Goa
267425,27/04/2020,Just came to know #VitaminD seems to be useful in combating #coronavirus. So standing in the sun and soaking in good sunlight could be effective way to beat the viruse I guess!,Goa
267426,27/04/2020,Bravo Cricket Academy (BCA)  Qatar is urging its trainees to try their hand in cooking  drawing and painting to explore their creative side away from the cricket field during the coronavirus pandemic. BCA  based in Ezdan Oasis in Wukair ,Goa
267427,27/04/2020,People who are calling arnab coronavirus shud think before tweeting since the statement shows that they are scared from arnab like coronavirus...fati padi hai becharo ki ,Goa
267428,27/04/2020,As expected Coronavirus pandemic | Lockdown will continue post-May 3 in COVID-19 hotspots  PM Modi tells chief ministers https://www.moneycontrol.com/news/india/coronavirus-pandemic-lockdown-will-continue-post-may-3-in-covid-19-hotspots-pm-modi-tells-chief-ministers-5193271.html/amp Download the moneycontrol App: http://m.moneycontrol.com/mom,Goa
267429,27/04/2020,"and prevent a spike in the transmission of the coronavirus in our State."" ""For this reason  we should all be prepared to go through more stringent measures  including a possible total statewide lockdown  if the situation so compels  in the days and weeks ahead.",Goa
267430,27/04/2020,Governor Wike gave a situation report on the fight against the spread of coronavirus  urging Rivers people to remain steadfast.,Goa
267431,27/04/2020,Rivers State Governor  Nyesom Ezenwo Wike has announced a lockdown of parts of Port Harcourt and Obio/Akpor Local Government Areas in view of the failure of residents of the affected areas to comply with the regulations of the State Government to check the spread of coronavirus.,Goa
267432,27/04/2020,Today the suffering of #coronavirus which is come upon the world to test the people on earth. Will you agree?,Goa
267433,27/04/2020,When the world is running down  you make the best of what's still around. - Sting #filmyquote #sting #positivethought #toughtimes #positivity #covid19 #coronavirus #pandemic #crisis #letsfight #indiafightscovid19 #goafightscorona #goa #india #socialdistancing #stayhome #staysafe,Goa
267434,27/04/2020,Coronavirus: Age of science and reason is back. Exit Kim Kardashian. Enter Angela Merkel and Shailaja 'teacher' | India â Gulf News ,Goa
267435,27/04/2020,Will coronavirus change how you live? It will for me. http://dlvr.it/RVY5pk,Goa
267436,27/04/2020,Media Bulletin of the day 27/4/2020 #PRIMEGOA #PRIMEUPDATE #TV_CHANNEL #coronavirus #GoaFightsCOVID19,Goa
267437,27/04/2020,How Are Pro Triathletes Coping with Coronavirus? http://dlvr.it/RVXzdJ,Goa
267438,27/04/2020,Corona Virus of the Death ,Goa
267439,27/04/2020,Sir  We are ready with a platform to serve in full capacity with a tested app. An app promoting local businesses online  and expanding the concept of hyper-local market places connecting retailers & consumers in the times of the COVID-19 pandemic. #coronavirus #MakeInIndia,Goa
267440,27/04/2020,We are ready with a platform to serve in full capacity with a tested app. An app promoting local businesses online  and expanding the concept of hyper-local market places connecting retailers & consumers in the times of the COVID-19 pandemic. #coronavirus #MakeInIndia,Goa
267441,27/04/2020,We are ready with a platform to serve in full capacity with a tested app. An app promoting local businesses online  and expanding the concept of hyper-local market places connecting retailers & consumers in the times of the COVID-19 pandemic. #coronavirus #MakeInIndia,Goa
267442,27/04/2020,We are ready with a platform to serve in full capacity with a tested app. An app promoting local businesses online  and expanding the concept of hyper-local market places connecting retailers & consumers in the times of the COVID-19 pandemic. #coronavirus #MakeInIndia,Goa
267443,27/04/2020,Guys lets al realise dat #coronavirus is there n wil b there afterwards also. Requesting everyone 2 pl mantain #socialdistancing. #StayHomeSaveLives #staysafe #endthelockdown #LockdownEnd #COVID2019india #Covid_19india #COVIDpandemic #CovidUK #coronvirusitalia #IndiaFightsCorona,Goa
267444,27/04/2020,We are ready with a platform to serve in full capacity with a tested app. An app promoting local businesses online  and expanding the concept of hyper-local market places connecting retailers & consumers in the times of the COVID-19 pandemic. #coronavirus #MakeInIndia,Goa
267445,27/04/2020,#Goa needs to test more! For a tourist rich state   1500 tests are not enough! #COVID2019india #coronavirus #Lockdown2,Goa
267446,27/04/2020,91% Indians agree that Modi govt is handling coronavirus crisis well https://aajtak.intoday.in/story/pm-narendra-modi-corona-virus-no-one-rating-gallup-corona-virus-survey-covid-19-1-1184627.html via NaMo App,Goa
267447,27/04/2020,BBC News - #Coronavirus: How #India will play a major role in a Covid-19 vaccine,Goa
267448,27/04/2020,@ETNOWlive Mr. Gadkari may be living more on hope than reality. The fact is that due to the Corona virus outbreak  the countries from where India could tap foreign investment have been jolted and it will take a while for the global economy to recover. So ,Goa
267449,27/04/2020,The best kind of #COVID19 advice  straight from the expert himself @garyvee Small or big  all businesses should take note of this and act immediately! #Covid_19 #COVID2019india #coronavirus #covidsafe #DigitalMarketing #COVID,Goa
267450,27/04/2020,Need more clarity on this. Only certain activities should be allowed within state. #goa #lockdown #coronavirus ,Goa
267451,27/04/2020,It's okay but why is she wearing a crown of Corona Virus ,Goa
267452,27/04/2020,Respect..! #Doctors #coronavirus #CoronaPandemic #StayHome,Goa
267453,27/04/2020,India Fights Corona...Together we fight Together we win... just created a small poster through MS Painting #IndiaFightsCorona #coronavirus #Covid_19 #lockdown #RaceAcrossTheWorld #JaiHind,Goa
267454,27/04/2020,Check out my song: Go Corona Go!! #coronavirus #mondaythoughts #RaceAcrossTheWorld #covidsafe #lockdownhustle #PositiveHarmonies #MusicalfromHome #SafeAtHome #HomeTimeTogether #MondayVibes #Trending,Goa
267455,27/04/2020,Warning â These 3 Mistakes Will Destroy Your Email Campaigns during #Coronavirus Outbreak: https://bit.ly/2VIPbVP #Business #Startup #Email #EmailMarketing #MondayMotivation,Goa
267456,27/04/2020,BBC News - Coronavirus: How India will play a major role in a Covid-19 vaccine https://www.bbc.com/news/world-asia-india-52363791,Goa
267457,27/04/2020,Letâs make this world a safer place just by staying indoors. Stay safe. Stay at home. Contribute your bit in this fight against coronavirus. ,Goa
267458,27/04/2020,ABC of coronavirus: This little munchkin will show you how to make a mask | Lifestyle http://dinowap.in/abc-of-coronavirus-this-little-munchkin-will-show-you-how-to-make-a-mask-lifestyle/,Goa
267459,27/04/2020,Didnât know Police are curing #COVID19 ,Goa
267460,27/04/2020,If their assembly was wrong   then government was responsible for that. They stayed inside Marka bcz of lockdown. TJ is being portrayed as COVID19 spreaders  which is not the truth. FYI they didn't stayed in Masjid but in hostel having capacity of thousands. ,Goa
267461,27/04/2020,On my evening walks #divar #goantourism #covid19 #goanaroundtheworld #Goa @St Mathias  Divar https://www.instagram.com/p/B_fnkzcjrlJ/?igshid=1rshz8ywfbfl,Goa
267462,27/04/2020,#ArnabGoswami has a channel called @republic! @republic runs story on its own Editor in Chief named #ArnabGoswami. And then  #ArnabGoswami debates over his own Interrogation &amp; own Case. Looks like #COVID19 doesn't exist for @republic @Republic_Bharat,Goa
267463,27/04/2020,Our efforts to provide free medical consultation to people in remote areas during #Covid19 situation gains momentum. I thank @moayush and the Common Service Centre (CSC) SPV for providing their Telemedicine platform for this purpose.,Goa
267464,27/04/2020,And here comes @DVSadanandGowda who says: * This PSU which makes agrochemical products  should use covid19 as an 'opportunity' * What kind? Joint venture kind  to make more poison pesticides such as malathion and mancozeb (both banned in Europe) * With who? China !! ,Goa
267465,27/04/2020,All decks have been cleared for the Goan #Seafarers of Marella Discovery currently stationed at #Mumbai to come home. They will depart from Mumbai to #Goa tomorrow early morning: tweets @goacm #COVID19 #StaySafeStayHome #lockdown,Goa
267466,27/04/2020,Status of#COVID19 in Goa as on 27/04/2020 as issued by â¦@DHS_Goaâ© â¦@GoaGmcâ© â¦@Coll_NorthGoaâ© â¦@Coll_SouthGoaâ© #goafightscovid19,Goa
267467,27/04/2020,When the world is running down  you make the best of what's still around. - Sting #filmyquote #sting #positivethought #toughtimes #positivity #covid19 #coronavirus #pandemic #crisis #letsfight #indiafightscovid19 #goafightscorona #goa #india #socialdistancing #stayhome #staysafe,Goa
267468,27/04/2020,Are you stiff from spending too much time in front of a screen? Join us Live on ZOOM Meeting Online Yoga TTC (Yoga Alliance Approved) Meeting ID: 4571142200 Password: Email us at aymgoa@gmail.com #yoga #OnlineYoga #zoommeeting #Corona #COVID19 #mon #MondayMotivation,Goa
267469,27/04/2020,#Goa govt writes to @PMOIndia @narendramodi and Home Minister @AmitShah for immediate resumption of iron ore activities in the state by amending #MMDR act : informs @goacm  #COVID19 affecting tourism sector  mining has to restart to support #economy @GoaFront @Indiamining,Goa
267470,27/04/2020,I wish police and CM of Maharashtra gives same time to how to reduce cases of maha covid19 as they have given to interrogate #ArnabGoswami. Shiv Sena is puppet of INC. worst time of shiv Sena in history @republic,Goa
267471,27/04/2020,#à¤¤à¤¬à¥à¤²à¥à¤à¥_à¤à¤®à¤¾à¤¤_à¤ªà¤°_à¤à¤°à¥à¤µ_à¤¹à¥ TablighiJamaat came to donate their plasma for plasma therapy to treat other Covid19 patients.The kind of news that right wing media with their anti-muslim agenda won't want to air.. #à¤¤à¤¬à¥à¤²à¥à¤à¥_à¤à¤®à¤¾à¤¤_à¤ªà¤°_à¤à¤°à¥à¤µ_à¤¹à¥,Goa
267472,27/04/2020,India is likely to run out of the remaining RNA kits - which are essential for COVID19 testing - in one week. What is the govt planning to do then? Will we have to rely on the fault Chinese kits? #BJPCoronaCorruption,Goa
267473,27/04/2020,Vedanta Iron Ore Business  Karnataka  today contributed â¹1 Crore to Chief Minister's Relief Fund #COVID19 Mr. Krishna Reddy  Director-Karnataka Business handed over the donation letter to CM Shri B.S Yediyurappa. @CMofKarnataka @PMOIndia #CMRF_Karnataka #KarnatakaFightsCorona,Goa
267474,27/04/2020,'Sharp rise in footballers reporting depression symptoms.' The sudden changes brought by the current crisis is having an adverse effect on players worldwide. How can we make mental health in sports a priority? https://bit.ly/3bIkG9u #Football #COVID19 #Impact #MentalHealth,Goa
267475,27/04/2020,If he has been absconding  Who carried out the #COVID19 tests ?? @republic @Republic_Bharat,Goa
267476,27/04/2020,Economy is already screwed by you'll ministers. Now screw it up even futher then you'll will blame it on covid19. This virus issue will continue for next couple of months what ull will have dis lockdown till December?Will you pay my bills the way ur saying extend lock down in goa,Goa
267477,27/04/2020,Although I vouch for a lockdown extension  but at the same time  Goa Govt should increase Covid19 tests. God alone knows how many asymptomatic cases are there in Goa. #Goa #COVID2019india #COVID19 #Covid19Outbreak,Goa
267478,27/04/2020,The best kind of #COVID19 advice  straight from the expert himself @garyvee Small or big  all businesses should take note of this and act immediately! #Covid_19 #COVID2019india #coronavirus #covidsafe #DigitalMarketing #COVID,Goa
267479,27/04/2020,Delhi HC unearths massive corruption scam in sale of #COVID19 test kits. Rs 225 = import price of one kit Rs 600 = price per kit in India 2.24 lakh test kits still unreleased Don't the lives of Indians matter to the central govt? https://m.businesstoday.in/lite/story/massive-145-percent-profiteering-over-charging-exposed-in-coronavirus-rapid-test-kits-sold-to-icmr/1/402066.html?__twitter_impression=true,Goa
267480,27/04/2020,Vedanta #SesaGoaIronOre continues to fight against #COVID19. Provided Hand Sanitizers to the Institute of Public Assistance (Provedoria)  Government of Goa. #DeshKiZarooratonKeLiye #OneVedanta #FightAgainstCOVID19 #IndiaFightsCoronavirus @goacm @MoHFW_INDIA @Coll_SouthGoa,Goa
267481,27/04/2020,CM Sawant  HM Vishwajit Rane  CS & IGP attend meeting chaired by PM Modi via video conference on #Covid19 pandemic.@visrane @goacm,Goa
267482,27/04/2020,CM @DrPramodPSawant   Health Min @visrane   CS &amp; IGP attend meeting chaired by PM Modi via video conference on Covid19 pandemic #Goa #Govt #Centre @PMOIndia,Goa
267483,27/04/2020,Ans 1) False #COVID19 #contest #NovaDairy #BeAwareToBeware #ContestAlert @CHUNMUN143 @SUPTASARKAR4 @Venki_PM @pratishtha1001 @Venki_PM @prachimana @godsowntalk @LeoJustin18,Goa
267484,27/04/2020,A2. TRUE #COVID19 #contest #NovaDairy. #BeAwareToBeware @godsowntalk @CHUNMUN143 @pratishtha1001 @Venki_PM @prachimana @SUPTASARKAR4 @CHUNMUN143 @LeoJustin18,Goa
267485,27/04/2020,A3) True #COVID19 #contest #NovaDairy #BeAwareToBeware #ContestAlert @pratishtha1001 @prachimana @SanghviRuchika @LeoJustin18 @godsowntalk @SUPTASARKAR4 @CHUNMUN143,Goa
267486,27/04/2020,A4. True #COVID19 #contest #NovaDairy #BeAwareToBeware #ContestAlert @SanghviRuchika @pratishtha1001 @prachimana @godsowntalk @Venki_PM @SUPTASARKAR4 @CHUNMUN143,Goa
267487,27/04/2020,A5. TRUE #BeAwareToBeware #COVID19 #NovaDairy #ContestAlert #Contest @pratishtha1001 @Venki_PM @prachimana @godsowntalk @SUPTASARKAR4 @SanghviRuchika,Goa
267488,27/04/2020,THEY STAYED AT WORK FOR US! WE STAY AT HOME FOR THEM! #COVID19 #DeshKiZarooratonKeLiye #StayHome #StayHomeStaySafe #FightAgainstCOVID19,Goa
267489,27/04/2020,Please #signthepetirion #http://chng.it/DfDM99GZ. Itâs #central act of #violenceagainstdoctors should b a permanent act &amp; not be limited to epidemic #covid19 @ChangeOrg_India @IMAIndiaOrg,Goa
267490,27/04/2020,Guys lets al realise dat #coronavirus is there n wil b there afterwards also. Requesting everyone 2 pl mantain #socialdistancing. #StayHomeSaveLives #staysafe #endthelockdown #LockdownEnd #COVID2019india #Covid_19india #COVIDpandemic #CovidUK #coronvirusitalia #IndiaFightsCorona,Goa
267491,27/04/2020,Commercial real-estate-assuming social distancing in offices still demands 2 metres apart  then that's 4 square metres per person. EU and US standards vary from 7-10 square metres  btw  per person. Add extra for common spaces  movements  storage. Do the math #IndiaFightsCorona,Goa
267492,27/04/2020,It is our responsibility to #FeedTheNeedy Continued contributing  today  distributed Rashan &amp; vegetables to migrant labourers from Bihar &amp; Karnataka. #ServingTheNation #goafightscovid19 #IndiaFightsCorona @BJP4Goa @BJP4Bihar @BJP4Karnataka @BJP4India @goacm @PMOIndia,Goa
267493,27/04/2020,It's same as you compared those two pictures of meat sellers and fruits sellerà¥¤ You learner from them and they learning from you à¥¤ #IndiaFightsCoronavirus #IndiaFightsCorona,Goa
267494,27/04/2020,India Fights Corona...Together we fight Together we win... just created a small poster through MS Painting #IndiaFightsCorona #coronavirus #Covid_19 #lockdown #RaceAcrossTheWorld #JaiHind,Goa
267495,27/04/2020,Keep conveying your heartfelt gratitude to all the Doctors  Nurses  paramedical staff and other frontline workers  who are taking care of those recovering from COVID-19 #IndiaFightsCorona ,Goa
267496,27/04/2020,Those who Protect us also need Protection. Come  let us take care of all our #HealthCareWorkers. #IndiaFightsCorona #HealthForAll #SwasthaBharat #CoronaOutbreak #Lockdown2,Goa
267497,27/04/2020,Today  at 10 AM  Shri @narendramodi will interact with state Chief Ministers via video conferencing  all aspects relating to the #Covid_19 situation will be discussed. #IndiaFightsCorona #MondayMotivaton,Goa
276437,27/04/2020,CALL to Action! If we find Covid-19 lockdown bearable  or even relaxing - then we come from a place of privilege. When we come from a place of plenty and abundance  it is our responsibility to show empathy towards those who are struggling to make ends meet. ,Goa
276438,27/04/2020,India COVID-19 death rate lower than many developed nations  say experts ,Goa
276439,27/04/2020,During lockdown in India labours walk out on roads to go home ... But in USA people walk on road to oppose lockdown ..... Remaining is the status of #Covid_19 in both countries talks all....,Goa
276440,27/04/2020,All 60 seafarers received permission from DG shipping. They will be reaching #Goa tmro.The karnika seafarers are yet to be tested for #COVID thereafter they will obtain the permission of DG shipping  also they are yet to apply with all details to govt of Goa: @dip_goa,Goa
276441,27/04/2020,Especially tired of listening to those Covid 19 related forwards ,Goa
276442,27/04/2020,Will covid 19 lead to global famine https://www.downtoearth.org.in/video/food/will-covid-19-lead-to-global-famine-70637,Goa
276443,27/04/2020,So the CCP (Municipal Corporation of Panaji) decides to buy a new car for the Mayor during COVID crisis? Simply unbelievable and no sense of any propriety. #goafightscovid19 #Covid19India @narendramodi,Goa
276444,27/04/2020,The karnika #seafarers are yet to be tested for covid-19 thereafter they will obtain the permission of DG shipping  also they are yet to apply with all details to govt of Goa. Govt of Goa taking all efforts to bring them at the earliest.,Goa
276445,27/04/2020,As expected Coronavirus pandemic | Lockdown will continue post-May 3 in COVID-19 hotspots  PM Modi tells chief ministers https://www.moneycontrol.com/news/india/coronavirus-pandemic-lockdown-will-continue-post-may-3-in-covid-19-hotspots-pm-modi-tells-chief-ministers-5193271.html/amp Download the moneycontrol App: http://m.moneycontrol.com/mom,Goa
276446,27/04/2020,Varanasi Smart City uses Drones to sanitize sensitive areas for controlling spread of #Covid_19india A total of seven-member team with two drones was made operational and trial runs were completed on 17th April 2020.,Goa
276447,27/04/2020,Status of COVID-19 in Goa as on 27.04.1990 ,Goa
276448,27/04/2020,"He said: ""As at yesterday  26th April 2020  Rivers State had 6 confirmed cases of COVID-19  with 2 fully recovered and discharged  2 confirmed deaths  while 2 are active and presently receiving treatment in our isolation and treatment centre at Nchia General Hospital  Eleme.",Goa
276449,27/04/2020,"He said: ""While we will step-up our efforts to deliver more palliatives to the vulnerable ones among us  we urge all residents to simply comply with the established directives and protocols on the lockdown and social distancing and save our State from the COVID-19 scourge.""",Goa
276450,27/04/2020,With these measures  and ceaseless supplications to God  we are confident to win the battle against COVID-19 in our State.,Goa
276451,27/04/2020,"He said: ""These unscrupulous security officers are deliberately putting our State and the lives of our people at risk as our health system can hardly cope  should there be a surge in COVID-19 cases.",Goa
276452,27/04/2020,What has happened to arnab is unpardonable. No one should be attacked like this. Neither physically and neither emotionally. But letâs not forget that mumbai police are the COVID WARRIORS. Republic channel has been praising them for weeks. Now donât demonise them overnight.,Goa
276453,27/04/2020,Is this till COVID-19 lockdown?,Goa
276454,27/04/2020,@CNBCTV18Live 'How can govt get India Inc back on its feet'? Are you serious? Post DeMon and rollout of a flawed GST  the economy began its downward spiral. With Covid 19 forced lockdown  the fall has only got accentuated. It's time business channels got ,Goa
276455,27/04/2020,Health Bulletin  April 27 113 samples test negative 35 reports awaited 6 in isolation 3 in facility quarantine #Covid_19india,Goa
276456,27/04/2020,Dr Sulbha  this is happiest thing I have seen since COVID hit our shores. I want to give each &amp; every one of you a hug when social distancing is behind us. Keep up the great spirit! ,Goa
276457,27/04/2020,COVID-19 Alert (April 27  2020) 6 new suspected cases of COVID-19 reported in Goa today. 113 samples tested negative  reports of 35 sample still awaited. ,Goa
276458,27/04/2020,Goa has recommended to the Prime Minister Narendra Modi to further extend lockdown after May 3 as neighboring states Maharashtra and Karnataka sees rising number of COVID-19 positive cases. (1/2),Goa
276459,27/04/2020,May we all live in interesting times in the coming post-COVID post-oil days with Central bank digital currency keeping an eye on who gets paid by whom to say what when! ,Goa
276460,27/04/2020,#GamingReport @PlayMPL to host âCheckmate COVIDâ charity chess tournament with Karnataka govt. @Paytm to invest â¹5 Crore in @RooterSports Technologies Drone surveillance helps Haryana Police bust illegal gambling ring,Goa
276461,27/04/2020,I will follow DG shipping guidelines with regard to Portuguese Passport holder. Will address the issue once the same comes up : @DrPramodPSawant @goacm || #PRIMEGOA #TV_CHANNEL #GOA #PRIMEUPDATE #COVID_19 #GoaFightsCorona ||,Goa
276462,27/04/2020,Sir  We are ready with a platform to serve in full capacity with a tested app. An app promoting local businesses online  and expanding the concept of hyper-local market places connecting retailers & consumers in the times of the COVID-19 pandemic. #coronavirus #MakeInIndia,Goa
276463,27/04/2020,We are in this together and the people of Nation matter.. together we will fight #covid,Goa
276464,27/04/2020,We are ready with a platform to serve in full capacity with a tested app. An app promoting local businesses online  and expanding the concept of hyper-local market places connecting retailers & consumers in the times of the COVID-19 pandemic. #coronavirus #MakeInIndia,Goa
276465,27/04/2020,We are ready with a platform to serve in full capacity with a tested app. An app promoting local businesses online  and expanding the concept of hyper-local market places connecting retailers & consumers in the times of the COVID-19 pandemic. #coronavirus #MakeInIndia,Goa
276466,27/04/2020,We are ready with a platform to serve in full capacity with a tested app. An app promoting local businesses online  and expanding the concept of hyper-local market places connecting retailers & consumers in the times of the COVID-19 pandemic. #coronavirus #MakeInIndia,Goa
276467,27/04/2020,Guys lets al realise dat #coronavirus is there n wil b there afterwards also. Requesting everyone 2 pl mantain #socialdistancing. #StayHomeSaveLives #staysafe #endthelockdown #LockdownEnd #COVID2019india #Covid_19india #COVIDpandemic #CovidUK #coronvirusitalia #IndiaFightsCorona,Goa
276468,27/04/2020,We are ready with a platform to serve in full capacity with a tested app. An app promoting local businesses online  and expanding the concept of hyper-local market places connecting retailers & consumers in the times of the COVID-19 pandemic. #coronavirus #MakeInIndia,Goa
276469,27/04/2020,Woah. Mamata didi is admitting that she & her WB govt can't handle Covid-19 situation. ,Goa
276470,27/04/2020,The lockdown is expected to continue after May 03. It is not fair to lift the lockdown with our neighbouring states facing such a situation on COVID-19 front  @DrPramodPSawant,Goa
276471,27/04/2020,Transfer of labour to other states can be allowed in Green zones if asked by their parent states after all taking all precautions : @DrPramodPSawant @goacm || #PRIMEGOA #TV_CHANNEL #GOA #PRIMEUPDATE #COVID_19 #GoaFightsCorona ||,Goa
276472,27/04/2020,1600 tests conducted on suspected COVID-19 patients. There are only 11 people are in government quarantine  @DrPramodPSawant,Goa
276473,27/04/2020,https://youtu.be/X9r6fZe2OKQ | The continuing lockdown has put businesses in informal sectors at a serious peril putting many million livelihoods at risk. Shambhulal  our community correspondent from Delwara brings us this report. #COVID,Goa
276474,27/04/2020,Konkan Railway installs touch-free wash basin and soap dispenser for creating hygienic environment at Madgaon railway station in the wake of #COVID -19 ,Goa
276475,27/04/2020,India sees highest one-day rise in COVID-19 cases https://www.deccanherald.com/national/coronavirus-india-sees-highest-one-day-rise-with-1975-covid-19-cases-830292.html @deccanherald,Goa
276476,27/04/2020,Great initiative in combating #Covid_19,Goa
276477,27/04/2020,No news yet  but since they haven't yet whisked me away to a quarantine centre  I can safely surmise that I'm Covid free. Now  about those pasties de nata.,Goa
276478,27/04/2020,Real Heroes who are saving the World! #Covid19India #CoronaWarriors #CoronavirusOutbreak #Covid19India #Covid_19india #COVID2019india #COVID #Superheroes #mondaythoughts #StayHome #SocialDistance #pandemic #USA #Italy #India #Spain,Goa
276479,27/04/2020,Personal Protection Equipment  Safety Gears  Hygiene products comprising of Face shields  Masks  Gloves  Sanitizers  etc distributed to officials & staff deployed at Kerim check post. #TeamGoa has Goa Covered. #Goa fights #COVID to be #covidsafe #TogetherWeCan #TeamGoa,Goa
276480,27/04/2020,COVID-19 - Hold my virus,Goa
276481,27/04/2020,"Covid 19  has put a comma to many things  here are ""Top 5 things I would love to share to master and become resilient! I hope you find this valuable  share this with whomsoever needs to see this right now! Follow me for more valuable content like this - @poonamekawdeshirsat ",Goa
276482,27/04/2020,The same mumbai police you had hailed daily as COVID WARRIORS. The nation is now confused.,Goa
276483,27/04/2020,Deputy Collector Valpoi with Dr Uttam Desai inspecting Smart Kiosk installed at Kerim check post. The kiosk will strengthen our fight against the virus and ensure safety & security of the people of Goa. #Goa fights #COVID to be #covidsafe,Goa
276484,27/04/2020,Goa has not been declared a covid-free state.,Goa
276485,27/04/2020,Anxiety and Coping during COVID-19: What General Public in India say? https://indiaeducationdiary.in/anxiety-and-coping-during-covid-19-what-general-public-in-india-say/ via @indiaedudiary #Anxiety #Lockdown #CopingWithCOVID19 #GIM #research,Goa
276486,27/04/2020,BBC News - #Coronavirus: How #India will play a major role in a Covid-19 vaccine ,Goa
276487,27/04/2020,COVID cess on the curropt...,Goa
276488,27/04/2020,Sorry Shiv  will never do that. 1. GoI hasn't a single sentence to explain what data it's collecting and how that data is secured. 2. About 45 days after the first case  we still don't know how this qualifies as an epidemic  ie avg daily mortality from all causes minus covid only,Goa
276489,27/04/2020,The best kind of #COVID19 advice  straight from the expert himself @garyvee Small or big  all businesses should take note of this and act immediately! #Covid_19 #COVID2019india #coronavirus #covidsafe #DigitalMarketing #COVID ,Goa
276490,27/04/2020,All 7 #Covid-19 cured #patients sent home  3 complete quarantine period  4 under home quarantine #Goa http://digitalgoa.com/7-cured-patients-sent-home/,Goa
276491,27/04/2020,I bet   you will be in tears while watching this video HUGE RESPECT TO ALL COVID WARRIORS ,Goa
