,Tweet Posted Time (UTC),Tweet Content,Tweet Location
509229,06/05/2020,@ESE_Ramgarh @DC_Ramgarh @HemantSorenJMM @md_jbvnl My cyber cafe is closed due to lockdown from 25-Mar-2020. My current unit differance from last month is about 190 and i have been charged for 1460 units instead. Kindly fix the issue. Already have money p,Jharkhand
518171,06/05/2020,@BannaGupta76 @HemantSorenJMM @ZeeBiharNews @JharkhandCMO sir we are the Homoeopathic doctors of Govt Homoeopathic medical college and hospital Godda. This college is converted as Dedicated covid Hospital  Covid care center and covid health center.,Jharkhand
518172,06/05/2020,@ESE_Ramgarh @DC_Ramgarh @HemantSorenJMM @md_jbvnl My cyber cafe is closed due to lockdown from 25-Mar-2020. My current unit differance from last month is about 190 and i have been charged for 1460 units instead. Kindly fix the issue. Already have money p,Jharkhand
616607,12/05/2020,@AxisBank My power home loan PHR005600504576 Despite decrease in rapo rate  due to coronavirus. You can't decrease your rapo rate. I am trying to pay EMI but you can't wait 1-2 days .,Jharkhand
616608,12/05/2020,To the nurses of the world: Happy International Nurses Day  a day that we dedicate to YOU! Thank you for working round the clock to fight the COVID- pandemic. Thank you for the difference you are making  every day and everywhere. ,Jharkhand
616609,12/05/2020,Good one Sir. But during the lockdown was studying about ABCD of Congress Party Scam during their time. Here it is. #Karnataka #BJPFailsIndia #Adoptmetrades #AntoniaMaino #ASTRO #ModiBestPmEver #ModiMangalSandesh #Modi,Jharkhand
616610,12/05/2020,"One behavior I would love to avoid even after #Lockdown is ""Shaking Hands"". #COVIDã¼19",Jharkhand
616611,12/05/2020,@HemantSorenJMM sir just an ask from normal Jharkhand citizen - please urge for lockdown extension at least till the May end.,Jharkhand
616612,12/05/2020,#LOCKDOWN : SKETCH OF AN IPS  BATCH 2014. ,Jharkhand
616613,12/05/2020,Sir  we are struck in Patratu in this lockdown. We want to go back to #AndhraPradesh. We have already registered on your portal. But there is no response till now. Pls help to reach our homes . Your reply will give the hope on lives.,Jharkhand
616614,12/05/2020,@JharkhandCMO @HemantSorenJMM @roysaryu @irvpaswan @narendramodi @NDTVProfit @aajtak 'MSME' Industries are facing huge production loss during this lockdown period for which some state are proving relief in electric fixed charge but in our state no such re,Jharkhand
616615,12/05/2020,#COVID19 #MigrantLivesMatter #Special economic package is for our labourers  farmers  honest tax payers  #MSMEs and cottage industry: PM,Jharkhand
616616,12/05/2020,I salute all Nurses for inspiring us with their dedication and resilience in the ongoing battle against #COVID19. Today on #InternationalNursesDay  let us all thank our nursing staff for this battle which cannot be won without their help.@jayantsinha @RakeshPrasadBJP @BJP4Jharkha â at PTPS  patratu,Jharkhand
634847,13/05/2020,the community widespread of Noval Corona Virus in the area. 1. Dumri and neighbour blocks. @GiridihDc,Jharkhand
634848,13/05/2020,Modiji has gone miles and miles ahead. Lockdown or No Lockdown  you remain confined to your desk  ranting!,Jharkhand
634849,13/05/2020,@airindiain Dear Team  All airlines are refunding money. I have booked my flight before lockdown started but my travel date was within lock down dates. Please behave like professional company and refund my money.,Jharkhand
634850,13/05/2020,Ramgarh E-Pathshala - a youtube online study channel by #Ramgarh district administration for Class V to VIII students. Within 15 days- more than 2300 students/praents subscribed  88 video classes  22.3k views. #Lockdown_learning https://www.youtube.com/channel/UCfoDQYsMqQrAsUkdvSV95Iw @JharkhandCMO @NITIAayog,Jharkhand
634851,13/05/2020,@BankofIndia_IN Sir i want reactivate my saving account &amp; doing kyc. My home branch at Gurugram . Presently I am at hazaribagh . Due lockdown unable to home branch. Please help unable to withdraw money during tough time.,Jharkhand
650512,14/05/2020,Allah Ta'ala and His Messenger - Prophet Muhammad (peace be upon him) - Zakat is one of the five pillars of Islam with this belief. Every intelligent  mature Muslim who owns a certain amount of wealth - known as nisab - to him. #PrincipalofIslam #fitrah #muslim #ummah #Zakat,Jharkhand
650513,14/05/2020,I think COVID19 has created disturbance in time zone. 1) People are loosing up 2) People are catching up. So  in which category you lie? #COVIDã¼19 #EconomicCrisis #opportunity,Jharkhand
662603,15/05/2020,This would have been the case if you would have not played dirty politics.lockdown was much needed and so it was done. U get busy in making gold from potato ,Jharkhand
662604,15/05/2020,@DIPR_COVID19 @Karnataka_DIPR Please help Twinkle ji with necessary essential @CMofKarnataka ,Jharkhand
662605,15/05/2020,"Let's help each other in these difficult times I am sure ""this too shall pass"" #covid19 #kindness #helpinghands https://www.instagram.com/p/CAMbX_WjKNo/?igshid=ptyg9alchdkm",Jharkhand
676213,16/05/2020,Coronavirus is the major tension right now for me. Apparently  I m also worried that this Eid  will be able to practice namaz in an open field as I used to do since I was 3yr old or we have to pray in our home as we are strictly following it all ramzan @PMOIndia @INCIndia,Jharkhand
676214,16/05/2020,This one frame speaks a lot about failure of bjp government. Coronavirus has shown how helpless this government is. Shows true mirror to govt. #coronavirus #modifails @LadyVelvet_HFQ @asadowaisi @khanumarfa @abhisar_sharma @RanaAyyub @TheDeshBhakt,Jharkhand
676215,16/05/2020,Sir  what's your view regarding new discharge policy? #COVID__19,Jharkhand
676216,16/05/2020,1/2 @HemantSorenJMM Sir  We are student for engineering background  some are working  some are not are wasting their valuable time in Lockdown. In the mean time Why don't you make a incubation centre in every district and asked us to shape every district,Jharkhand
676217,16/05/2020,Social Distancing is a must....and without Lockdown  it will be next to impossible... Petition ka roll bana ke ghussa do.. and you know where!,Jharkhand
676218,16/05/2020,Students are in villages due to lockdown so they are unable to pay the room rent. And cognition of waiving the debt of farmers should not be delayed. #noroomrent #à¤à¤¿à¤¸à¤¾à¤¨_à¤à¤°à¥à¤_à¤®à¤¾à¤«_à¤à¤°à¥,Jharkhand
676219,16/05/2020,Sir  what's your view regarding new discharge policy? #COVID__19,Jharkhand
682097,17/05/2020,#COVID-19 positive newborns being exclusively breastfed &amp; recovering from Covid-19 #Breastmilk has no substitute Central message- #Breastfeeding provides infants &amp; young children with #essential #nourishment &amp; #protection from infections esp. at this time of COVID-19 pandemic ,Jharkhand
682098,17/05/2020,To support Corona Survivors  Frontline Warriors  Essential Workers and their families  I have taken the #BreakTheStigma Pledge and committed myself towards the fight against COVID-19. You can also take the pledge at https://pledge.mygov.in/breakthestigma/ https://pledgeapi.mygov.in/api/v2/breakthestigma/share/individual/8955652937 via @mygovindia â at Ramgarh,Jharkhand
682099,17/05/2020,Lockdown 4.0: What is allowed and what is not allowed http://toi.in/_LCm4Z/a24gj via @timesofindia,Jharkhand
682100,17/05/2020,What is the difference between Lockdown 3.0 &amp; Lockdown 4.0? It's 1.0 #Lockdown4,Jharkhand
682101,17/05/2020,Moods . #selfpotraits #lockdown #quarantine #yellowlove,Jharkhand
682102,17/05/2020,Having Video call with Bae in this Lockdown ,Jharkhand
682103,17/05/2020,@JharkhandCMO sir officials appointed for the covid19 in sahebganj district and blocks are bit irresponsbile for making an proper arrangement for the medical sample test in the quarintine centres. Kindly look into the matter and inform the officials.,Jharkhand
682104,17/05/2020,@HemantSorenJMM sir officials appointed for the covid19 in sahebganj district and blocks are bit irresponsbile for making an proper arrangement for the medical sample test in the quarintine centres. Kindly look into the matter and inform the officials.,Jharkhand
682105,17/05/2020,#COVID-19 positive newborns being exclusively breastfed &amp; recovering from Covid-19 #Breastmilk has no substitute Central message- #Breastfeeding provides infants &amp; young children with #essential #nourishment &amp; #protection from infections esp. at this time of COVID-19 pandemic ,Jharkhand
682106,17/05/2020,To support Corona Survivors  Frontline Warriors  Essential Workers and their families  I have taken the #BreakTheStigma Pledge and committed myself towards the fight against COVID-19. You can also take the pledge at https://pledge.mygov.in/breakthestigma/ https://pledgeapi.mygov.in/api/v2/breakthestigma/share/individual/8955652937 via @mygovindia â at Ramgarh,Jharkhand
682107,17/05/2020,Full form of COVID19 China Organised Virus in December.@sudhirchaudhary @AmarkantRai,Jharkhand
687730,18/05/2020,Inhuman behaviour with the covid-19 patient at CCL Hospital  Naisari  Ramgarh. Patient was sanitised by the disinfectant chemical as well as he had to collect the mask from the ground @DC_Ramgarh @CCLRanchi @GOPAL_SINGH12 @HemantSorenJMM @jharkhand181,Jharkhand
687731,18/05/2020,District wise breakup data of Koderma #Jharkhand   Total #COVID__19 cases is 6 that of Migrants is 7.,Jharkhand
687732,18/05/2020,"@manukumarjain @XiaomiIndia When will be the update of all new miracast app will be pushed through ota for mi tv 4a 32"" .It sucks in lockdown I would never updated my tv .",Jharkhand
687733,18/05/2020,Lockdown 4.0: E-commerce majors gear up to resume operations across India ,Jharkhand
687734,18/05/2020,Small Businesses have been waiting to start operations but #Jharkhand Govt has no value for small business owners who could have contributed in Employing Migrants maintaining Lockdown&amp;boosting state's revenues @DrRameshwarOra1 @nsitharaman @news11bharat,Jharkhand
687735,18/05/2020,Lockdown me time pass aise kre..? ,Jharkhand
687736,18/05/2020,Dear Sir it's good to see so much of measures being taken for economy reformation  but there is nothing for middle class private employees like us  lockdown extended to 31st may  our offices are closed but our Emis are onway from 1st June  please help us,Jharkhand
687737,18/05/2020,#ZeeWarriors we salute &amp; pray for the betterment our zee warriors who got infected with Covid19.. @ZeeNews @sudhirchaudhary @Payodhi_Shashi,Jharkhand
687738,18/05/2020,Inhuman behaviour with the covid-19 patient at CCL Hospital  Naisari  Ramgarh. Patient was sanitised by the disinfectant chemical as well as he had to collect the mask from the ground @DC_Ramgarh @CCLRanchi @GOPAL_SINGH12 @HemantSorenJMM @jharkhand181,Jharkhand
687739,18/05/2020,@DC_Ranchi There are 8 migrants labours heading towards Malda West Bengal on foot. Now all are sitting at Durga Soren Chowk  Namkum. Please do some arrangements for them. #COVID19 @HemantSorenJMM @JharkhandCMO,Jharkhand
687740,18/05/2020,District wise breakup data of Koderma #Jharkhand   Total #COVID__19 cases is 6 that of Migrants is 7.,Jharkhand
693665,19/05/2020,India is about to destroy two viral things: - Coronavirus - TikTok Both have same origin.,Jharkhand
693666,19/05/2020,Nice steps #AatmaNirbharApnaBharat Technology driven education post COVID-19 via NaMo App ,Jharkhand
693667,19/05/2020,"Let's help the distressed one's by sharing ""How Covid-19 crisis made you stronger... ",Jharkhand
693668,19/05/2020,@DC_Ramgarh Sir guideline of lockdown 4 is confusing .. Please clear should v open AUTOMOBILE spares parts shop in RAMGARH cantt area. Secondally please also confirm plying of auto Rickshaw .  Rickshaw n trekker is allowed or not...? Timing is also not me,Jharkhand
693669,19/05/2020,Sugest me best series/ movie /drama for this lockdown...#bestseries #bestmovie #bestdram #lockdown #stayhome #sugestme,Jharkhand
693670,19/05/2020,Lockdown 1.0 nhi 4.0 hai,Jharkhand
693671,19/05/2020,Nice steps #AatmaNirbharApnaBharat Technology driven education post COVID-19 via NaMo App ,Jharkhand
693672,19/05/2020,"Let's help the distressed one's by sharing ""How Covid-19 crisis made you stronger... ",Jharkhand
699414,20/05/2020,Total number of Coronavirus Cases in India 20th February - 3 20th March - 249 20th April - 18 539 20th May - 106 475 #coronaupdatesindia #CoronaVirusUpdates,Jharkhand
699415,20/05/2020,#Covid_19 and #fintech funding. @NovumInsights looks at #challengerbanking #funding https://www.novuminsights.com/blog/fintech-during-covid-19 @KirkDBorne @Ronald_vanLoon @MikeQuindazzi @psb_dc @jblefevre60 @Xbond49 @evankirstel @SpirosMargaris @LoharPrasanna @amitTwitr @antgrasso @BrettKing @albertogaruccio,Jharkhand
699416,20/05/2020,Stop Harassing crona worrier.à¥¤à¥¤à¥¤ He is doing great job during this lock down.@AUThackeray,Jharkhand
699417,20/05/2020,@HemantSorenJMM SIR Lockdown is ok.. We have heard enough what you have done and we have seen enough whats happening in reality. Now time implement more rigorous and affirmative tools from your agenda paper. We need employment. We need money to survive. D,Jharkhand
699418,20/05/2020,SIR Lockdown is ok.. We have heard enough what you have done and we have seen enough whats happening in reality. Now time implement more rigorous and affirmative tools from your agenda paper. We need employment. We need money to survive. Do something,Jharkhand
699419,20/05/2020,#Covid_19 and #fintech funding. @NovumInsights looks at #challengerbanking #funding https://www.novuminsights.com/blog/fintech-during-covid-19 @KirkDBorne @Ronald_vanLoon @MikeQuindazzi @psb_dc @jblefevre60 @Xbond49 @evankirstel @SpirosMargaris @LoharPrasanna @amitTwitr @antgrasso @BrettKing @albertogaruccio,Jharkhand
705298,21/05/2020,After labour migration  u need to update zones on daily basis  centre n states n done politics on #labourers n move them instead of providing them essential where they are..worst time of #upbiharjharkhandbengal @HMOIndia #Covid_19 #Corona,Jharkhand
705299,21/05/2020,Motivated quotes #stayhome #staysafe #jharkhandCoronaUpdate #Covid_19 #jharkhand,Jharkhand
705300,21/05/2020,@OfficeofUT  if it's true..r u guys sleeping or silent.. this is the time to save state n country don't do these cheap sickular politics.Dont be congi stamp...#MaharashtraBachao #maharashtraday #COVID #COVID19Pandemic,Jharkhand
705301,21/05/2020,Day in & out lamenting on Social Media  you term as positive work! What good does it do for a common man except you trying to earn brownie points! You proclaim that Corona is a myth but scared to treat or consult patients with Corona symptoms!,Jharkhand
705302,21/05/2020,If you think that your quarantine crush will continue talking to you after the lockdown...... Then bhsdk  tmse bada chutiya na koi tha na hai or na hoga,Jharkhand
705303,21/05/2020,It is actually depressing work during testing times! Instead of treating patients and working for poor  day in & out spewing venom on Twitter or FB. People give a damn to ur tweets! Not even a handful of likes...note that! à¤à¤¿à¤§à¤° à¤¸à¥ à¤­à¥ à¤à¤ à¤¾à¤à¥ à¤¶à¤¾à¤¯à¤°à¥ à¤¡à¤¾à¤² à¤¦à¥à¤¤à¥ à¤¹à¥à¥¤,Jharkhand
705304,21/05/2020,@DC_Ramgarh Respected sir i m a studying in bangalore and came to my hometown Bhurkunda and quarantine in J. M college Bhurkunda where there is only two bathroom for more than 100 peoples sir so there is more risk in spreading of covid19 please do somethi,Jharkhand
705305,21/05/2020,After labour migration  u need to update zones on daily basis  centre n states n done politics on #labourers n move them instead of providing them essential where they are..worst time of #upbiharjharkhandbengal @HMOIndia #Covid_19 #Corona,Jharkhand
705306,21/05/2020,Motivated quotes #stayhome #staysafe #jharkhandCoronaUpdate #Covid_19 #jharkhand,Jharkhand
710827,22/05/2020,A person who say Corona Virus dies not exists  now prescribes medicines for it....strange are the ways of Dr. Leo Or was it an strategic plan to push your medicines! Anyways  Arsenic Album 30 is a generic medicine prescribed by all homeopaths! He He,Jharkhand
710828,22/05/2020,Labour movement will lead India to its worst nightmare.Instead of keeping people they let them move and with this #Covid_19 count will increase in month time and govt has to implement stricter lockdown than lockdown-1 @amitmalviya @sardanarohit @HMOIndia @HemantSorenJMM,Jharkhand
710829,22/05/2020,Thanks for sharing the list  keeping the current Covid situation in consideration  do you really think government has the bandwidth to apply any of these suggestions? On an average  Government is spending 25K a day on individuals infected with Corona.,Jharkhand
710830,22/05/2020,What happened  Leoji  you were to arrest people for not lifting lockdown! 20th May has gone by  2 days back! Full Gas  No Matter!,Jharkhand
710831,22/05/2020,Labour movement will lead India to its worst nightmare.Instead of keeping people they let them move and with this #Covid_19 count will increase in month time and govt has to implement stricter lockdown than lockdown-1 @amitmalviya @sardanarohit @HMOIndia @HemantSorenJMM,Jharkhand
710832,22/05/2020,This #lockdown has made you employed for 24x7....half of the day you are cursing somebody or the other unnecessarily and other half busy writing / filing petitions... Good Going  Boy #stayhome #staysafe #staybusy,Jharkhand
710833,22/05/2020,But one thing you must admit  Leoji that this #lockdown has not rendered you jobless. Throughout the day  kept you busy ranting &amp; wailing  endlessly!,Jharkhand
710834,22/05/2020,Just Hope Lockdown ends* So i can go to theatre for #TENET Don't wanna miss this Gem :/,Jharkhand
710835,22/05/2020,My prayers to God for those people and families who/s family of Odisha and Bengal affected due to Amphan cyclone. India fight with Covid19 already.,Jharkhand
710836,22/05/2020,Labour movement will lead India to its worst nightmare.Instead of keeping people they let them move and with this #Covid_19 count will increase in month time and govt has to implement stricter lockdown than lockdown-1 @amitmalviya @sardanarohit @HMOIndia @HemantSorenJMM,Jharkhand
716234,23/05/2020,7 142 #COVID__19 Samples are still Pending to be tested. The More we test the sooner we Isolate Cases why is #Jharkhand Government not providing enough resources to clear these Backlogs?Doesn't this questions the preparedness of our State?~31st March the first case was reported,Jharkhand
716235,23/05/2020,#AatmaNirbharApnaBharat The Modi Govt has made concerted efforts to ease the lives of the poor during COVID-19 crisis. Pulses and grains were not only given in huge quantities  but also in advance of 3 months through DBT. via NaMo App,Jharkhand
716236,23/05/2020,Area under green zones should open school and college for students? #Covid_19india #staysafe i think it shouldn't be because health is wealth. Our country should not give work pressure on students during this fatal pandemic. Student must develop their hidden skills during this!,Jharkhand
716237,23/05/2020,Alone but #together #Fight against #Corona Created by class 12th sc students of KENDRIYA VIDYALAYA PATRATU. .. We salute and support all the warriors those who are fighting for us and for the nation against Covid-19.. #$t@Â¥_HÃ¸mÂ£_$t@Â¥_$@fÂ£ ,Jharkhand
716238,23/05/2020,@HardeepSPuri Sir I have booked a flight ticket bearings booking number VV5DPV date of journey 06 May 2020. The flight was cancelled due to COVID 19 lockdown. Now I wish to reschedule my flight on 26 May 2020 onwards. I have contacted Air Asia authorities,Jharkhand
716239,23/05/2020,Akki Sir  I have been watching your LIVE video everyday. This work you have done is very commendable. In this   Lockdown condition  what you have worked for the progress of education is unbearable.I want to thank the AKcademy of wholeheartedly. ,Jharkhand
716240,23/05/2020,We are providing Free Online Classes daily for those students who deprive from education due to lockdown..many many thanks for Support... Also available On YouTube AKacademy Quality of Education... @dcgodda @HemantSorenJMM @nishikant_dubey,Jharkhand
716241,23/05/2020,I think  you didn't understood the problem statement  i'm not denying the charges  but we are facing financial problem these days due to lockdown  anyways thanks for your reply  help and sbi are two opposite words ,Jharkhand
716242,23/05/2020,Correction: Breaking; Maharastra says lockdown rules in place till 31st.. does not give a green signal to domestic flight travel as of now. Clearly no centre state coordination once again on a major lockdown issue! Result: Shambolic confusion only to Rajdeep.,Jharkhand
716243,23/05/2020,Rgpv University  Bhopal is conducting exam during this lockdown from 16 june.. Many of students stuck in outside Madhya Pradesh.. they are not able to come becoz of less ability of train and buses.. please cancel the exam or give us relaxation.. @AICTE_INDIA @ChouhanShivraj,Jharkhand
716244,23/05/2020,@HardeepSPuri Sir I have booked a flight ticket bearings booking number VV5DPV date of journey 06 May 2020. The flight was cancelled due to COVID 19 lockdown. Now I wish to reschedule my flight on 26 May 2020 onwards. I have contacted Air Asia authorities,Jharkhand
716245,23/05/2020,On a lazy #lockdown Saturday forenoon FM playing âkabhi shaam dhale to..âby @Iyer_Maha ..absolutely a mental ..the time machine à¤à¥ âà¤¸à¥à¤°â à¤¸à¥à¤§à¥ back to college days.. #LockdownVibes ,Jharkhand
716246,23/05/2020,7 142 #COVID__19 Samples are still Pending to be tested. The More we test the sooner we Isolate Cases why is #Jharkhand Government not providing enough resources to clear these Backlogs?Doesn't this questions the preparedness of our State?~31st March the first case was reported,Jharkhand
716247,23/05/2020,#AatmaNirbharApnaBharat The Modi Govt has made concerted efforts to ease the lives of the poor during COVID-19 crisis. Pulses and grains were not only given in huge quantities  but also in advance of 3 months through DBT. via NaMo App,Jharkhand
716248,23/05/2020,Alone but #together #Fight against #Corona Created by class 12th sc students of KENDRIYA VIDYALAYA PATRATU. .. We salute and support all the warriors those who are fighting for us and for the nation against Covid-19.. #$t@Â¥_HÃ¸mÂ£_$t@Â¥_$@fÂ£ ,Jharkhand
716249,23/05/2020,@HardeepSPuri Sir I have booked a flight ticket bearings booking number VV5DPV date of journey 06 May 2020. The flight was cancelled due to COVID 19 lockdown. Now I wish to reschedule my flight on 26 May 2020 onwards. I have contacted Air Asia authorities,Jharkhand
721743,24/05/2020,@dckoderma Although our district administration and police personal are doing very good job  yet right now You must apply section 144 throughout district for fastest recovering from corona virus. Thanks sir ,Jharkhand
721744,24/05/2020,Good initiative by our police personal  but right now district administration must apply section 144 throughout district for fastest recovering from corona virus. Thanks ,Jharkhand
721745,24/05/2020,Fourth death in jharkhand due to covid â at Ramgarh,Jharkhand
721746,24/05/2020,"U need to read one more book after the lockdown gets over!! The title is ""Ageless Aunty"".The book tells about a Women in her 40's trying to be vocal in everything inspite of whether she has the knowledge or not.U must read",Jharkhand
721747,24/05/2020,When other celebrities are doing fun in #LockDown  he is the only Star who is bringing migrant workers to their homes! Respect @SonuSood ,Jharkhand
721748,24/05/2020,How To offern Namaz -E- Eid.. During Lockdown 2020...,Jharkhand
721749,24/05/2020,Schools in Delhi-NCR hike fees  adding to lockdown woes of parents https://www.theweek.in/news/india/2020/04/14/schools-in-delhi-ncr-hike-fees-adding-to-lockdown-woes-of-parents.html #PromoteStudentsSaveFuture,Jharkhand
721750,24/05/2020,@SarwarRaj2 The administration wants to give degrees just by taking examinations  even if the preparation of all the students is incomplete. Due to the lockdown  most of the students' material has been left in the hostel. #PromoteStudentsSaveFuture,Jharkhand
721751,24/05/2020,A farmer is entangled in loan installments. A Student is entangled in fees submission during lockdown. #PromoteStudentsSaveFuture,Jharkhand
721752,24/05/2020,Some of the students are in a very poor condition and only eat 1 meal a day. Due to COVID19 crisis thier situation is very bad. #PromoteStudentsSaveFuture,Jharkhand
727419,24/05/2020,@dckoderma Although our district administration and police personal are doing very good job  yet right now You must apply section 144 throughout district for fastest recovering from corona virus. Thanks sir ,Jharkhand
727420,24/05/2020,Good initiative by our police personal  but right now district administration must apply section 144 throughout district for fastest recovering from corona virus. Thanks ,Jharkhand
727421,24/05/2020,Fourth death in jharkhand due to covid â at Ramgarh,Jharkhand
727422,24/05/2020,"U need to read one more book after the lockdown gets over!! The title is ""Ageless Aunty"".The book tells about a Women in her 40's trying to be vocal in everything inspite of whether she has the knowledge or not.U must read",Jharkhand
727423,24/05/2020,When other celebrities are doing fun in #LockDown  he is the only Star who is bringing migrant workers to their homes! Respect @SonuSood ,Jharkhand
727424,24/05/2020,How To offern Namaz -E- Eid.. During Lockdown 2020...,Jharkhand
727425,24/05/2020,Schools in Delhi-NCR hike fees  adding to lockdown woes of parents https://www.theweek.in/news/india/2020/04/14/schools-in-delhi-ncr-hike-fees-adding-to-lockdown-woes-of-parents.html #PromoteStudentsSaveFuture,Jharkhand
727426,24/05/2020,@SarwarRaj2 The administration wants to give degrees just by taking examinations  even if the preparation of all the students is incomplete. Due to the lockdown  most of the students' material has been left in the hostel. #PromoteStudentsSaveFuture,Jharkhand
727427,24/05/2020,A farmer is entangled in loan installments. A Student is entangled in fees submission during lockdown. #PromoteStudentsSaveFuture,Jharkhand
727428,24/05/2020,Some of the students are in a very poor condition and only eat 1 meal a day. Due to COVID19 crisis thier situation is very bad. #PromoteStudentsSaveFuture,Jharkhand
729630,25/05/2020,Laloo funny call with corona virus YouTube : https://youtu.be/hZaTwSHl7B0 #realme #mondaythoughts #MondayMotivation #MondayMotivation #COVIDã¼19 #Corona #MondayVibes #staysafe #AfricaDay #eidmubarak2020,Jharkhand
729631,25/05/2020,which country will first develop coronavirus vaccine?,Jharkhand
729632,25/05/2020,#lockdown5wewant plz increase lockdown upto 7 june @ZeeNews @sudhirchaudhary @PMOIndia @aajtak @ABPNews @narendramodi@he,Jharkhand
729633,25/05/2020,So Leoji  you have been ranting for last 60 days regarding lifting lockdown and last 60 years for all the good things happening around you...Go on Old Man  Good for you!,Jharkhand
735218,26/05/2020,R.I.P to those who died in 2020 * Dur to #AustraliaBushfire Due to #TurkeyEarthquake Due to #JakartaFlooding Due to #IranPlaneCrash Due to #Covid_19 Due to #VizagGasLeak Due to #AmphanCyclone in Bangal &amp; Odisha Due to #PlaneCrashPakistan Due to #UttarakhandForestFire,Jharkhand
735219,26/05/2020,This is not the time to resume Flight Operations at all. During this high peak of #Covid_19 Gov't should ensure a complete lockdown in every states  not by starting the Airlines. Early start of Airways is very risky for every individuals. Not at all a healthy decision.,Jharkhand
735220,26/05/2020,@JharkhandCMO @JharkhandCMO @md_jbvnl @ESE_Ramgarh @PMO_NaMo currently power supply at bhurkunda ramgarh jharkhand is too http://bad.at Lock down period power is mostly important thing but power supply is very bad condition in this area.always power suppl,Jharkhand
735221,26/05/2020,This is not the time to resume Flight Operations at all. During this high peak of #Covid_19 Gov't should ensure a complete lockdown in every states  not by starting the Airlines. Early start of Airways is very risky for every individuals. Not at all a healthy decision.,Jharkhand
735222,26/05/2020,I don't know that what to do but i know one thing everything will perfect at one time. #backtoschool #GodMorningTuesday #lockdown #corona #COVIDã¼19 #India #CoronavirusLockdown #vibes,Jharkhand
735223,26/05/2020,Hey guys  how r u nd what's going on?? Tell me your best of your lockdown. ,Jharkhand
735224,26/05/2020,R.I.P to those who died in 2020 * Dur to #AustraliaBushfire Due to #TurkeyEarthquake Due to #JakartaFlooding Due to #IranPlaneCrash Due to #Covid_19 Due to #VizagGasLeak Due to #AmphanCyclone in Bangal &amp; Odisha Due to #PlaneCrashPakistan Due to #UttarakhandForestFire,Jharkhand
735225,26/05/2020,This is not the time to resume Flight Operations at all. During this high peak of #Covid_19 Gov't should ensure a complete lockdown in every states  not by starting the Airlines. Early start of Airways is very risky for every individuals. Not at all a healthy decision.,Jharkhand
741136,27/05/2020,Man With The Golden Heart @akshaykumar Again Comes To Help 1500 Members Of CINTAA (Cine &amp; Tv Artists Association ) Who Are Badly Hit By #CoronaVirus Lockdown In The Country . #AkshayKumar Helped 1500 Daily Wage Workers By Transferring Rs 45 Lakh.,Jharkhand
741137,27/05/2020,@iamsrk @akshaykumar @SrBachchan @ajaydevgn @aamir_khan @iHrithik have some shame  Do something for country in need #Covid_19 #Corona,Jharkhand
741138,27/05/2020,@msdhoni do something for country history will never forget you. #Covid_19 #Corona,Jharkhand
741139,27/05/2020,@Airtel_Presence Sir I would like to draw attention and report something to you that from the past 30 hours I am not able to communicate and access any kind of internet service in my locality. This is a very serious issue from your network in the time of ,Jharkhand
741140,27/05/2020,@dc_sahibganj @JharkhandCMO @HemantSorenJMM @MoHFW_INDIA @ICMRDELHI @HansdakVijay Ground Reality of COVID-19 Testing in Sahibganj  Jharkhand We(4 persons) came from Kolkata to Barharwa  Sahibganj on 12th May 2020. Next day i.e. 13th May  got a call and we,Jharkhand
741141,27/05/2020,For lockdown,Jharkhand
741142,27/05/2020,@PMOIndia @BJP4India @PiyushGoyal @FinMinIndia @aajtak @ZeeNews Sir  All shopkeepers are under lockdown for more than 2months. &amp; E-commerce companies are ready to eradicate their business by giving heavy impractical discount of up to 40% with bank car,Jharkhand
741143,27/05/2020,Man With The Golden Heart @akshaykumar Again Comes To Help 1500 Members Of CINTAA (Cine &amp; Tv Artists Association ) Who Are Badly Hit By #CoronaVirus Lockdown In The Country . #AkshayKumar Helped 1500 Daily Wage Workers By Transferring Rs 45 Lakh.,Jharkhand
741144,27/05/2020,@iamsrk @akshaykumar @SrBachchan @ajaydevgn @aamir_khan @iHrithik have some shame  Do something for country in need #Covid_19 #Corona,Jharkhand
741145,27/05/2020,@msdhoni do something for country history will never forget you. #Covid_19 #Corona,Jharkhand
741146,27/05/2020,@Airtel_Presence Sir I would like to draw attention and report something to you that from the past 30 hours I am not able to communicate and access any kind of internet service in my locality. This is a very serious issue from your network in the time of ,Jharkhand
741147,27/05/2020,@dc_sahibganj @JharkhandCMO @HemantSorenJMM @MoHFW_INDIA @ICMRDELHI @HansdakVijay Ground Reality of COVID-19 Testing in Sahibganj  Jharkhand We(4 persons) came from Kolkata to Barharwa  Sahibganj on 12th May 2020. Next day i.e. 13th May  got a call and we,Jharkhand
741148,27/05/2020,My SBI bank C.C. a/c went N.P.A. on dec 2019 by some reasons. I i do my a/c regular  then am i eligible for covid19 loan against my C.C. #COVIDreliefIRS #statebankofindia #RBI #FinanceMinister #NirmalaSitharaman,Jharkhand
746706,28/05/2020,May Allah free all countries from Coronavirus. ,Jharkhand
746707,28/05/2020,Chinese mismanagement regarding Coronavirus is costing an arm and a leg for the world. #ChineseVirus,Jharkhand
746708,28/05/2020,When the #covid-19 infected people were not in our State #jharkhand govt has kept the lockdown. But now the infection spreading out day by days and the govt is not curious about this..,Jharkhand
