,Tweet Posted Time (UTC),Tweet Content,Tweet Location
115005,03/04/2020,There is a feeling of fear among doctors across India as the nation digs in hang tight for what many accept will be a tsunami wave of coronavirus cases. Govt must provide them proper PPEs. #DocsNeesGear,Bihar
115006,03/04/2020,Shortages of protective health gear in India are forcing some doctors to use raincoats and motorbike helmets while fighting the coronavirus  exposing the weak state of the public health system ahead of an anticipated surge in COVID-19 cases. - Reuters #DocsNeedGear,Bihar
115007,03/04/2020,15% healthcare workers who contract #CoronaVirus becomes severely ill. Its 5% for general public. WHO warned about shortage &amp; asked to increase production of personal protection equipment in Feb. Our govt was exporting PPEs &amp; till 18th March. #DocsNeedGear,Bihar
115008,03/04/2020,I don't have candle  don't have diya. #besensible #staysafe #ModiVideoMessage #StayHomeStaySafe #COVID19 #coronavirus #Lockdown21 @nildeoreIAS @News18Bihar @JagranNews @DainikBhaskar,Bihar
115009,03/04/2020,The scariest news to come out in last few days is the news of our health workers contracting Corona Virus. If they are going to be not provided with protective gear and masks  their vulnerabilities will increase. Demand protective gear for our frontline warriors! #DocsNeedGear,Bihar
115010,03/04/2020,They will help in fighting Corona Virus #COVID2019india #CoronaVirus #Modi,Bihar
115011,03/04/2020,Asaduddin Owaisi shame shame!Your superficial excuses defending highly irresponsible anti-national mullas only enhance your negative attitude towards nation fighting corona virus.,Bihar
115012,03/04/2020,You right speech for safe corona virus  thank you Sir,Bihar
115013,03/04/2020,Mumbai Youth Congress Office Bearers Hargun Singh and Fahim distributed relief aid in the form of essential household commodities West and Santacruz  Mumbai amid the #Covid_19 lockdown that has left lakhs in the country without ways to procure food. @MeriZimmedari #MeriZimmedari,Bihar
115014,03/04/2020,We make a living by what we get  we make a life by what we give. Telangana  Chevella Parliment President Mahipal distributed 1200 kgs of rice to migrant workers from Jharkhand and UP who were stuck in the state amid #Covid_19 lockdown. @MeriZimmedari #MeriZimmedari,Bihar
115015,03/04/2020,Due to Corona Virus COVID-19 &amp; and fully shutdown the country Shiksha Vatika Start Online Registration and Admission for the session 2020-21  click the link https://www.shikshavatika.org,Bihar
115016,03/04/2020,Officially He has donated 70cr + for Covid This is SRK FOR INDIA,Bihar
115017,03/04/2020,192 Countries are busy in founding Vaccine on COVID-19 But indias PM busy in making fool the indian people #ModijiDontMakeUsFoolAgain,Bihar
115018,03/04/2020,#ModijiDontMakeUsFoolAgain Thousands of people came on road to Making noise on name of thali celebration This is dangerous thing for prevention of COVID-19,Bihar
115019,03/04/2020,How to become safe From COVID-19 Who will tell us #ModijiDontMakeUsFoolAgain,Bihar
115020,03/04/2020,Good hands ensure you catch the ball. But clean hands ensure you don't catch the virus! #FightCovid19 #covid_19,Bihar
115021,03/04/2020,Sir do a tweet about SRK charity.. He donated a large amount for covid Sir please,Bihar
115022,03/04/2020,Chhattisgarh Bastar District Youth Congress President Zishan Kureshi ensured that the impoverished locals in the Naxal zone amid the COVID 19 lockdown were provided food and other necessary supplies We thank him for his dedication @INCChhattisgarh @IYCChhattisgarh #MeriZimmedari,Bihar
115023,03/04/2020,The South China Morning Post reporting about COVID _19 status in China challenges the official stats giving the number of deaths from Coronavirus there .Quoting a truck driver The Post reports about 5000 urns were delivered to a single funeral home over two days last week .,Bihar
115024,03/04/2020,@IndiGo6E   This is You to Inform that my sister Mrs Nidhi Raj Booked ticket in your flight but because of COVID-19 flight has been cancelled. Now request you to please reschedule the flight or refund the booked amount. ,Bihar
115025,03/04/2020,If country like USA with 300 million population having best medical facility in the world is suffering from COVID 19 .Then what can we say..But India having 1.3 billion population trying best possible way to cope of it ...it's not the time to criticize anyone. ,Bihar
115026,03/04/2020,The govt ordered 30 lakh PPEs from foreign companies and 30 lakh from domestic companies on 30th March. That is 2 months after India's first COVID-19 case. This order will take months to reach on ground. Meanwhile  our doctors are getting exposed to serious risk. #DocsNeedGear,Bihar
115027,03/04/2020,Shortages of protective health gear in India are forcing some doctors to use raincoats and motorbike helmets while fighting the coronavirus  exposing the weak state of the public health system ahead of an anticipated surge in COVID-19 cases. - Reuters #DocsNeedGear,Bihar
115028,03/04/2020,Frontline Soldiers against #CoronavirusPandemic! Happy to greet Army Medical Corps on their Raising Day  all serving and retired personnel  doctors and families  all in forefront of the fight against Covid-19. Salute soldiers. Jai Hind ,Bihar
115029,03/04/2020,Ruppee is failing but inko Taali Thali aur Candle Light se fursat nhi hai #PMModi #ModiVideoMessage #9Baje9Minutes #Covid_19india,Bihar
115030,03/04/2020,@MoHFW_INDIA #arogyasetu is the most app against covid-19 battle. Thanks,Bihar
115031,03/04/2020,Doesn't it remind you of the COVID_19 pandemic ?Strange similarities . ,Bihar
115032,03/04/2020,Op-Ed: COVID-19 shows that what we're doing to animals is killing us  too ,Bihar
115033,03/04/2020,Mumbai Youth Congress Office Bearers Hargun Singh and Fahim distributed relief aid in the form of essential household commodities West and Santacruz  Mumbai amid the #Covid_19 lockdown that has left lakhs in the country without ways to procure food. @MeriZimmedari #MeriZimmedari,Bihar
115034,03/04/2020,We make a living by what we get  we make a life by what we give. Telangana  Chevella Parliment President Mahipal distributed 1200 kgs of rice to migrant workers from Jharkhand and UP who were stuck in the state amid #Covid_19 lockdown. @MeriZimmedari #MeriZimmedari,Bihar
115035,03/04/2020,Life b lockdown chl raha h,Bihar
115036,03/04/2020,Upon receiving information from AICC Grievances Cell about 14 people from Nepal who were stranded in Sekmai  Manipur  the state PYC team rushed to aid with rice and other dry ration for the workers to last the lockdown period @SevadalMN @MeriZimmedari #MeriZimmedari,Bihar
115037,03/04/2020,Chhattisgarh Bastar District Youth Congress President Zishan Kureshi ensured that the impoverished locals in the Naxal zone amid the COVID 19 lockdown were provided food and other necessary supplies We thank him for his dedication @INCChhattisgarh @IYCChhattisgarh #MeriZimmedari,Bihar
115038,03/04/2020,Thanks to @disneyplus launch in india in collaboration with @DisneyPlusHS  Life is totally set now. Give me 2 more months of Lockdown please. #DisneyPlusHotstar #CoronaLockdown #21daylockdown #BeSafeGoDigital #StayHomeSaveLives @starwars,Bihar
115039,03/04/2020,@narendramodi jii is coming with some positive news  which may give some relaxation to us in this lockdown... #PmOnABP #ABPnews,Bihar
115040,03/04/2020,#PMOnABP ab sainiko ke havale vatan sathio... Lockdown period upto 21 April May announce..,Bihar
115041,03/04/2020,Dear Pm @narendramodi &amp; president us @POTUS @pietrampedi I requested to you all those people do not follow the lock down you have to ordered to your army uncounter them. Only these are the solution,Bihar
116635,04/04/2020,#Coronavirus precautions and safety measures ! How to protect yourself in English https://www.instagram.com/tv/B-gvuhMAE25/?igshid=5igccjp6qwae #COVID2019 #IndiaFightsCorona #lockdown,Bihar
116636,04/04/2020,@narendramodi @BJP4India @sanjayjaiswalMP @PMOIndia @aajtak @ndtv @indiatvnews @COVIDNewsByMIB Awareness song against Corona Virus. - by Dr.Nutan Singh https://youtu.be/Kj9CYo_LmV0,Bihar
116637,04/04/2020,56% of new #CoronaVirus cases reported in India over past 72 hours can be traced back to Tablighi Jamaat. This is Indiaâs version of South Koreaâs Shincheonji Church of Jesus which led to 7000+ cases in that country. Jamaat responsible for 28% of Indiaâs overall cases so far. ht,Bihar
116638,04/04/2020,#COVID2019 #coronavirus #CoronavirusPandemic #LockdownHouseParty #StayHomeSaveLives #StayHomeStaySafe #StayAtHome #StayAtHomeSaveLives @ArvindKejriwal @DrKumarVishwas @narendramodi @PMOIndia @myogiadityanath @NitishKumar @News18Bihar @aajtak @ABPNews @RahulGandhi @republic#imdia,Bihar
116639,04/04/2020,#SmartValue donating food for needy in pochanpur  dwarka  sector- 23  New delhi on 04th April 2020. We request everyone not to waste food and share to the needy in the crisis of Corona Virus. ,Bihar
116640,04/04/2020,Full form of #WHO : #Wuhan Helth Organization #ChineseVirus19 #coronavirus @rjraunac,Bihar
116641,04/04/2020,"#DefeatCoronaWithWillpower We can heal Corona virus and boost our immune system by willpower (meditation). Saint Gurmeet Ram Rahim ji says ""Naam hi dwayi hai sab rogon ki "" @Ajay_Devgn_FC @ajaydevgn @arunyadav_AD_Y @ajaymalani34 @TeamAjayDevgn #arundevganyadav â at Samastipur",Bihar
116642,04/04/2020,#Tablighijammat in last 72 hrs 56%increase in cases of #Covid19   complete failure of Intelligence Mr @AmitShah ji. Need to fire some to keep them on their toes.,Bihar
116643,04/04/2020,Ask every VLE to download this App I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS : https://apps.apple.com/in/app/aarogyasetu/id1505825357@dineshteyagi,Bihar
116644,04/04/2020,Our PM @narendramodi ji should share this video for fast Message of light festival.#COVID19 #FightAgainstCoronavirus #ProudToBeIndian ,Bihar
116645,04/04/2020,India is simply not testing enough to fight the #Covid19 virus. Making people clap &amp; shining torches in the sky isn't going to solve the problem. ,Bihar
116646,04/04/2020,Thank you sir for rising for us. You should ask PM and CM of Bihar to Display the Statistics of planning & Procurement of medicinal devices used to fight against Covid19  on daily basis. So atleast we get informed about the intention &amp; seriousness of Govt towards us!,Bihar
116647,04/04/2020,Don't Apologise for the lock down  But for the lack of preparation.. #covid19 #stay home save life,Bihar
116648,04/04/2020,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Bihar
116649,04/04/2020,#Coronavirus precautions and safety measures ! How to protect yourself in English https://www.instagram.com/tv/B-gvuhMAE25/?igshid=5igccjp6qwae #COVID2019 #IndiaFightsCorona #lockdown,Bihar
116650,04/04/2020,Being a Muslim in #India  China and Kashmir is more dangerous than being Muslim anywhere else in the world today. #IndiaFightsCorona #COVID2019 #BiharFightsCorona,Bihar
116651,04/04/2020,#WHO (World Health Organization) should be renamed as #CHO (Chinese Health Organization). #ChineseVirus19 #ChinaLiedPeopleDied #CoronavirusPandemic #IndiaFightsCorona #COVID2019 #StayHomeSaveLives #StayHome #lockdown #DiyaJalaoBharatJodo,Bihar
117751,04/04/2020,#9Baje9Min Show support with lights Don't forget to join 130 crore #Indian as they come out in their balconies with candles  diyas  and torches on Sunday  9pm. We're all in this together! #Covid_19 #VatsVidyalay #The_Next_level_of_Education #makhdumpur #jehanabad #bihar #cbse,Bihar
117752,04/04/2020,Covid_19 pmcares plz help indian govt ,Bihar
117753,04/04/2020,We have to be proud at our doctors Only for them we are feeling safe against covid-19 #DoctorsDay,Bihar
117754,04/04/2020,Due to COVID-19 outbreak all businesses has been postponed as per government directives so government should waived off electricity bills as well as Telecom companies need to think about Incoming &amp; outgoing services.Nitish Kumar Narendra Modi#PMO#TRAI#WaivedElectricityBill,Bihar
117755,04/04/2020,MoHFW issues advisory for online training of health professionals to combat COVID-19 .,Bihar
117756,04/04/2020,Wow  really it's appropriated. Good morning ! WHO cites PM Modiâs measures to fight COVID-19 as a model for other countries to emulate.,Bihar
117757,04/04/2020,Only #god knows why? He allows it to happen  all we got to do is #trust Him.. #Corona #Lockdown #StayHome #StaySafe #StayHealthy #StayAtHome,Bihar
117758,04/04/2020,First ever Lockdown down in the history of Mankind. She didn't follow. Rest is history. #Ravan #Ramayan #lakshmanrekha,Bihar
117759,04/04/2020,#Coronavirus precautions and safety measures ! How to protect yourself in English https://www.instagram.com/tv/B-gvuhMAE25/?igshid=5igccjp6qwae #COVID2019 #IndiaFightsCorona #lockdown,Bihar
117760,04/04/2020,Meghalaya  South West Garo Hills DYC Committee distributed rice and pulses to over 100 poor families in the area. We encourage everyone to help others during the #COVID2019 lockdown. Please stay safe. @IYCMeghalaya #MeriZimmedari,Bihar
117761,04/04/2020,It is imperative that India immediately ramps up its rate of testing. Extremely valuable information about the severity of the disease  disease clusters and focal points is gained from testing. In order for this lockdown to yield results  it has to be backed up..1/2 #MoreTesting,Bihar
117762,04/04/2020,Please stay at home and comply with lockdown guidelines to help yourself  family and community stay safe. No need to panic. Essential commodities  Medicines  etc are / would be available. Stay at Home  Stay Safe. @narendramodi @MoHFW_INDIA,Bihar
117763,04/04/2020,Sir o lockdown tha ya picnic ki tyari thi ,Bihar
117764,04/04/2020,#WHO (World Health Organization) should be renamed as #CHO (Chinese Health Organization). #ChineseVirus19 #ChinaLiedPeopleDied #CoronavirusPandemic #IndiaFightsCorona #COVID2019 #StayHomeSaveLives #StayHome #lockdown #DiyaJalaoBharatJodo,Bihar
117765,04/04/2020,MHA: States to ensure smooth disbursal of money to PM-GKY beneficiaries Approx 5500 km North Eastâs International Border closed to enforce lockdown. @narendramodi @Durgesh73642227 @HMOIndia @WHO @MoHFW_INDIA,Bihar
117766,04/04/2020,Don't Apologise for the lock down  But for the lack of preparation.. #covid19 #stay home save life,Bihar
117767,04/04/2020,They roam naked in front of nurse. Attack policeman enforcing lockdown. Spit on the streets &amp; spit on doctors. Involved in terrorist activists. Attack doctors who are in the vicinity for a checkup. Tablighis are #à¤à¤¤à¤à¤à¥_à¤¤à¤¬à¤²à¥à¤à¥_à¤à¤®à¤¾à¤¤,Bihar
117768,04/04/2020,Important today is LIFE . Need to live to tell a story of lockdown. Need to live to pen down your experience so that it becomes a peer of history. Need to celebrate lockdown to celebrate your life ahead . What more reasons do we need than life itself #lockdown,Bihar
120006,04/04/2020,#Coronavirus precautions and safety measures ! How to protect yourself in English https://www.instagram.com/tv/B-gvuhMAE25/?igshid=5igccjp6qwae #COVID2019 #IndiaFightsCorona #lockdown,Bihar
120007,04/04/2020,@narendramodi @BJP4India @sanjayjaiswalMP @PMOIndia @aajtak @ndtv @indiatvnews @COVIDNewsByMIB Awareness song against Corona Virus. - by Dr.Nutan Singh https://youtu.be/Kj9CYo_LmV0,Bihar
120008,04/04/2020,56% of new #CoronaVirus cases reported in India over past 72 hours can be traced back to Tablighi Jamaat. This is Indiaâs version of South Koreaâs Shincheonji Church of Jesus which led to 7000+ cases in that country. Jamaat responsible for 28% of Indiaâs overall cases so far. ht,Bihar
120009,04/04/2020,#COVID2019 #coronavirus #CoronavirusPandemic #LockdownHouseParty #StayHomeSaveLives #StayHomeStaySafe #StayAtHome #StayAtHomeSaveLives @ArvindKejriwal @DrKumarVishwas @narendramodi @PMOIndia @myogiadityanath @NitishKumar @News18Bihar @aajtak @ABPNews @RahulGandhi @republic#imdia,Bihar
120010,04/04/2020,#SmartValue donating food for needy in pochanpur  dwarka  sector- 23  New delhi on 04th April 2020. We request everyone not to waste food and share to the needy in the crisis of Corona Virus. ,Bihar
120011,04/04/2020,Full form of #WHO : #Wuhan Helth Organization #ChineseVirus19 #coronavirus @rjraunac,Bihar
120012,04/04/2020,"#DefeatCoronaWithWillpower We can heal Corona virus and boost our immune system by willpower (meditation). Saint Gurmeet Ram Rahim ji says ""Naam hi dwayi hai sab rogon ki "" @Ajay_Devgn_FC @ajaydevgn @arunyadav_AD_Y @ajaymalani34 @TeamAjayDevgn #arundevganyadav â at Samastipur",Bihar
120013,04/04/2020,#9Baje9Min Show support with lights Don't forget to join 130 crore #Indian as they come out in their balconies with candles  diyas  and torches on Sunday  9pm. We're all in this together! #Covid_19 #VatsVidyalay #The_Next_level_of_Education #makhdumpur #jehanabad #bihar #cbse,Bihar
120014,04/04/2020,Covid_19 pmcares plz help indian govt ,Bihar
120015,04/04/2020,We have to be proud at our doctors Only for them we are feeling safe against covid-19 #DoctorsDay,Bihar
120016,04/04/2020,Due to COVID-19 outbreak all businesses has been postponed as per government directives so government should waived off electricity bills as well as Telecom companies need to think about Incoming &amp; outgoing services.Nitish Kumar Narendra Modi#PMO#TRAI#WaivedElectricityBill,Bihar
120017,04/04/2020,MoHFW issues advisory for online training of health professionals to combat COVID-19 .,Bihar
120018,04/04/2020,Wow  really it's appropriated. Good morning ! WHO cites PM Modiâs measures to fight COVID-19 as a model for other countries to emulate.,Bihar
120019,04/04/2020,Only #god knows why? He allows it to happen  all we got to do is #trust Him.. #Corona #Lockdown #StayHome #StaySafe #StayHealthy #StayAtHome,Bihar
120020,04/04/2020,First ever Lockdown down in the history of Mankind. She didn't follow. Rest is history. #Ravan #Ramayan #lakshmanrekha,Bihar
120021,04/04/2020,#Coronavirus precautions and safety measures ! How to protect yourself in English https://www.instagram.com/tv/B-gvuhMAE25/?igshid=5igccjp6qwae #COVID2019 #IndiaFightsCorona #lockdown,Bihar
120022,04/04/2020,Meghalaya  South West Garo Hills DYC Committee distributed rice and pulses to over 100 poor families in the area. We encourage everyone to help others during the #COVID2019 lockdown. Please stay safe. @IYCMeghalaya #MeriZimmedari,Bihar
120023,04/04/2020,It is imperative that India immediately ramps up its rate of testing. Extremely valuable information about the severity of the disease  disease clusters and focal points is gained from testing. In order for this lockdown to yield results  it has to be backed up..1/2 #MoreTesting,Bihar
120024,04/04/2020,Please stay at home and comply with lockdown guidelines to help yourself  family and community stay safe. No need to panic. Essential commodities  Medicines  etc are / would be available. Stay at Home  Stay Safe. @narendramodi @MoHFW_INDIA,Bihar
120025,04/04/2020,Sir o lockdown tha ya picnic ki tyari thi ,Bihar
120026,04/04/2020,#WHO (World Health Organization) should be renamed as #CHO (Chinese Health Organization). #ChineseVirus19 #ChinaLiedPeopleDied #CoronavirusPandemic #IndiaFightsCorona #COVID2019 #StayHomeSaveLives #StayHome #lockdown #DiyaJalaoBharatJodo,Bihar
120027,04/04/2020,MHA: States to ensure smooth disbursal of money to PM-GKY beneficiaries Approx 5500 km North Eastâs International Border closed to enforce lockdown. @narendramodi @Durgesh73642227 @HMOIndia @WHO @MoHFW_INDIA,Bihar
120028,04/04/2020,Don't Apologise for the lock down  But for the lack of preparation.. #covid19 #stay home save life,Bihar
120029,04/04/2020,They roam naked in front of nurse. Attack policeman enforcing lockdown. Spit on the streets &amp; spit on doctors. Involved in terrorist activists. Attack doctors who are in the vicinity for a checkup. Tablighis are #à¤à¤¤à¤à¤à¥_à¤¤à¤¬à¤²à¥à¤à¥_à¤à¤®à¤¾à¤¤,Bihar
120030,04/04/2020,Important today is LIFE . Need to live to tell a story of lockdown. Need to live to pen down your experience so that it becomes a peer of history. Need to celebrate lockdown to celebrate your life ahead . What more reasons do we need than life itself #lockdown,Bihar
121530,05/04/2020,for people who fight againsts coronavirus 9bje 9min Love light and hope for healthy and corona free tomorrow @narendramodi @JagranNews,Bihar
121531,05/04/2020,Sir it's a humble request after diminished/destroyed of corona virus please focusing on re-establishment of kashmiri pandits' in Kashmir. You(@narendramodi )are our(Indian's) hope sir. It's a humble request sir. @Ashukum32965464 @narendramodi,Bihar
121532,05/04/2020,"Showing Unity during Corona epidemic by lighting the lamps at home also showing the social distancing for prevention from Corona Virus. ""à¤¹à¥ à¤à¥à¤¨ à¤µà¤¿à¤à¥à¤¨ à¤à¤¸à¤¾ à¤à¤ à¤®à¥à¤  à¤à¤¿à¤ à¤¸à¤à¥ à¤à¤¦à¤®à¥ à¤à¥ à¤®à¤ à¤®à¥à¤à¥¤ @narendramodi #IndiaFightsCorona #9pm9minutes #LadengeAurJeetenge",Bihar
121533,05/04/2020,Your small contribution can help the country fight against the corona virus during this era of pandemic... #coronaharega #westandtogether ,Bihar
121534,05/04/2020,Me and our family  village of madhubani district of northern bihar near indo-nepal border support India against corona virus with you,Bihar
121535,05/04/2020,Support to our PM Sri Narendra Modi & also corona fitters. Show Unity against Corona Virus. ,Bihar
121536,05/04/2020,We are with Our PM we Are Born as Fighter we won't lose from Corona virus @PMOIndia @narendramodi @PuspeshDubey2 @Abhishek_BAS,Bihar
121537,05/04/2020,Coronavirus ends begins in this 9 minutes @anjanaomkashyap @narendramodi @aajtak @RailMinIndia,Bihar
121538,05/04/2020,Juss a little Donation For @narendramodi ji for #PMCARES to Fight Corona Virus ,Bihar
121539,05/04/2020,If you are a supporter of this regime  please ask the government to: 1) Immediately provide protective gear to healthcare workers. 2) Test more people. Without these two  India's fight against Coronavirus can't be fought. Andhbhakti will be harmful for India. #TestKaroNa,Bihar
121540,05/04/2020,. @WHO says Test  Trace and Treat to fight Corona Virus. @narendramodi says Thali Bajao  Batti Bujhao to fight the virus. We stand for science  not superstition. We stand for life  not prejudice. We will not switch off lights. #RationDiyaKya #TestKaroNa,Bihar
121541,05/04/2020,This is an initiative that can help the help the poor during any crisis  not just coronavirus outbreak. Well done I-PAC! #SabkiRasoi,Bihar
121542,05/04/2020,Why is India testing the lowest? How will this strategy of testing slow help India fight Corona virus? #TestKaroNa,Bihar
121543,05/04/2020,Indians are fighting against coronavirus and BJP IT cell is fighting against Indians Amit Shah had once said BJP workers have the power to make anything go viral  even fake news. The IT cell is proving just that during a global pandemic. ,Bihar
121544,05/04/2020,We must be do it because We live together   We fight against Corona Virus with unity â at Samastipur,Bihar
121545,05/04/2020,Dear Paul   sorry to hear about your better half being diagnosed with #Covid19. I read her description  very informative no temp just mild cough. Among the symptoms saying Fever in 98%. But atypical presentation not uncommon. Very glad she is well. Thanks God. Best of luck.,Bihar
121546,05/04/2020,Some of us lights up Diyas  Candles  Flashlights etc. and some burns crackers too Conclusion:- In this critical #Quarantine time at least we all got a small reason to stay Happy #CreateLoveNotHate &amp; We all unitedly Stand against #COVID19 #stayHome #staySafe #keepSocialDistancing,Bihar
121547,05/04/2020,Germany is doing 350 000 tests per week. Among other reasons  it's also one why its death rate is as low as 1.4 percent  while Italy  Spain  France  Britain all have more than 10% India needs to test more  only way to get over this nightmare soon. #TestKaroNa #COVID19,Bihar
121548,05/04/2020,2 tasks done. Okay  can we now expect the number of people being tested for #COVID19 to increase? #TestKaroNa,Bihar
121549,05/04/2020,Little angle ready to fight COVID19. Ek Diya desh KE naam.. today 9 p.m to 9 min. #FightAgainstCOVID19 #NarendraModi #ABPnews #IndiaVsCorona,Bihar
121550,05/04/2020,@narendramodi for Our country #COVID19 ,Bihar
121551,05/04/2020,60% of all COVID19 positive cases are linked to Tablighi Jamat. But isn't this because they have been tested  whereas the overall testing is very little. Test more  and you will realise the real picture is very different. #TestKaroNa,Bihar
121552,05/04/2020,The PM thinks of the people as sheep  who can be herded in any direction. The docs are facing a shortage of safety gear. The country has one of the lowest number of testing for #COVID19. And he wants us one day to clap &amp; another day to light candles. Wake up  India. #TestKaroNa,Bihar
121553,05/04/2020,With the kind of density of population in India  specially in pockets where poor reside  there is an urgent need for mass testing. The Dharavi casualty due to #COVID19 should be an eye opener. #TestKaroNa,Bihar
121554,05/04/2020,Appeal to the media: Please stop acting as Modi's personal PR machine. Ask the right questions. Such as: 1) Why is there lack for protective gear for our healthcare workers? 2) Why are there so few #COVID19 tests? It is a test of your love for India. #TestKaroNa,Bihar
121555,05/04/2020,Central Govt must consider number of Covid19 cases &amp; hotspots to decide allocation of State Disaster Risk Management Fund to states Under the current scheme states like Delhi  Kerala &amp; Punjab have a large number of positive cases but are receiving very little funds from SDRMF,Bihar
121556,05/04/2020,Most of our media is not interested in raising substantive questions regarding our response to COVID19. They are interested in praising their supreme leader or communalizing the pandemic. It is left to citizens to ask why is their lack of gear for docs &amp; so few tests? #TestKaroNa,Bihar
121557,05/04/2020,Rather than acting as Modi's personal PR firm for his antics  is it not the responsibility of our TV news channels to ask the govt why are there so few tests for #COVID19? #TestKaroNa,Bihar
121558,05/04/2020,Maharashtra and Kerala have recorded the most number of people tested positive for #COVID19. Is it a coincidence that these are also the states which have had the highest number of tests? We will never know the real picture unless we test enough people. #TestKaroNa,Bihar
121559,05/04/2020,A doctor on a TV debate said that the official numbers of number of people tested positive for #COVID19 reveals only the tip of the iceberg. We aren't testing enough people  so we don't know the real picture. India has one of the lowest numbers of tests in the world. #TestKaroNa,Bihar
121560,05/04/2020,How rapid #antibody tests are different from existing #PCR tests for #Covid19 | Explained - India News ,Bihar
121561,05/04/2020,@PMOIndia recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Bihar
121562,05/04/2020,Let's light up Our consciousness & fight #Covid19 collectively! 5th April  Sunday at 9 PM ,Bihar
121563,05/04/2020,We are in this together #9PM9minute #9à¤¬à¤à¥9à¤®à¤¿à¤¨à¤ #IndiaFightsCorona @narendramodi @BJP4India @BJPBiharState,Bihar
121564,05/04/2020,#à¤à¤... à¤®à¤¿à¤²à¤à¤° à¤¦à¥à¤ª à¤à¤²à¤¾à¤¯à¥! India stands firmly with PM @narendramodi in this fight against . #9 pm9minute #IndiaFightsCorona #Stay Home #togetherwearestronger,Bihar
121565,05/04/2020,Stay together  one day win   #StayHomeStaySafe #IndiaFightsCorona ,Bihar
121566,05/04/2020,At #9pm9minutes LIGHTS &amp; PRAYERS #UnitedWithNation @narendramodi @PMOIndia @chitraaum #IndiaFightsCorona ,Bihar
121567,05/04/2020,#9pmDiwaliAtABP We Will fight against Corona  Support of Modiji and every news channel @ABPNews  @RubikaLiyaquat India Jitegi corona ko harayengay ,Bihar
121568,05/04/2020,"Showing Unity during Corona epidemic by lighting the lamps at home also showing the social distancing for prevention from Corona Virus. ""à¤¹à¥ à¤à¥à¤¨ à¤µà¤¿à¤à¥à¤¨ à¤à¤¸à¤¾ à¤à¤ à¤®à¥à¤  à¤à¤¿à¤ à¤¸à¤à¥ à¤à¤¦à¤®à¥ à¤à¥ à¤®à¤ à¤®à¥à¤à¥¤ @narendramodi #IndiaFightsCorona #9pm9minutes #LadengeAurJeetenge",Bihar
121569,05/04/2020,#IndiaFightsCorona Blame on: China Pakistan Muslims Fight with: Drink Gaumutra &amp; Do Yoga Banging Utensils Light Candles #TestKaroNa,Bihar
121570,05/04/2020,Why is India testing the lowest? How will this strategy of testing slow help India fight Corona virus? #TestKaroNa,Bihar
121571,05/04/2020,"WHO long back said  the magic to fight Corona is ""Test  Test  Test"". Banging thaali or lighting candles can't be SUBSTITUTE for more testing. Right now India is testing as low as 84/million  one of the lowest in the world. We don't even know how deep our crisis is. #TestKaroNa",Bihar
121572,05/04/2020,In Bihar  Bankers are working whole day without any preventive measures mask  santizer.People are not maintaing social distance in branch premises. Branches have no guidelines for maintaining social distancing.Police forces should be deployed. #IndiaFightsCorona #30MoreDays,Bihar
123421,05/04/2020,#StayYourHome #MaintainSocialDistancing #CleanYourHands and follow the instructions of our government.This is only the way to save our lives by COVID-19 until it's vaccine is made. #BeCareful.,Bihar
123422,05/04/2020,Go corona.We support our Prime minister against this Pandemic COVID-19.Thank you sir for unifying the people of our country against this COVID-19 by requesting for burning the lamp at 9 PM for 9minutes on 5th April 2020.We always stand with you to save our country. #9pm9minutes,Bihar
123423,05/04/2020,Light Festive Against Covid- 19 â at Samastipur,Bihar
123424,05/04/2020,We will win the war against covid-19. @ABPNews @aajtak @narendramodi . From Lalganj vaishali(Bihar) #9bje9minute,Bihar
123425,05/04/2020,India has a sizable population with TB  respiratory issues  pneumonia and high rates of smoking & air pollution. About 1/3 of the countryâs adults are hypertensive  and about 1/10 of them are diabetic. Unless we start testing for COVID these problems will compound. #TestKaroNa,Bihar
123426,05/04/2020,We are incurring huge economic losses because of the lockdown and a huge part of population is being rendered destitute. Still the Lockdown is NECESSARY to control the spread of COVID-19. But if we don't increase testing too  the Lockdown will be useless. TEST MORE!! #TestKaroNa,Bihar
123427,05/04/2020,Since COVID-19 is spreading in slum areas of Mumbai  it can spread like wildfire  if it is not checked soon. Only way to do that is to increase testing. This is not the responsibility of state govt. alone. Center must ensure more test kits. #TestKaroNa,Bihar
123428,05/04/2020,Hatts of our pmmodi  our health workers which fights covid -19 for us .hatts off very much.#NarendraModi #coronahaaregaindiajeetega #humhongekamyab,Bihar
123429,05/04/2020,COVID _19 will never be able to end creativity as it is inherent in our http://nature.Art has always been with us and so will it remain in future but its steady progress will be hampered as the artists 'will be pushed to the limits .',Bihar
123430,05/04/2020,#9pm9minute Taking inspiration from PM Modi  the will power of people will help India succeed its battle against COVID-19. All lighting to happen within the Lakshman Rekhas of houses. via NaMo App,Bihar
